time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Bullish Directional Shift,Bearish Directional Shift,Fast EMA,Slow EMA,Trend EMA,Long Signal,Short Signal,Bars In Trade
2026-09-15T16:20:00-04:00,4296.15,4296.94,4294.63,4295.11,4296.15,4296.94,4294.63,4295.11,0,0,4296.302181310746,4297.899826212748,4293.8580525905945,0,0,
2026-09-15T16:25:00-04:00,4295.11,4295.33,4294.09,4294.49,4295.11,4295.33,4294.09,4294.49,0,0,4295.698120873831,4297.412708182355,4293.870566400682,0,0,
2026-09-15T16:30:00-04:00,4294.48,4296.13,4292.41,4292.63,4294.48,4296.13,4292.41,4292.63,0,0,4294.6754139158875,4296.729464156305,4293.846000729382,0,0,
2026-09-15T16:35:00-04:00,4292.64,4293.22,4291.91,4292.81,4292.64,4293.22,4291.91,4292.81,0,0,4294.053609277258,4296.169540705404,4293.825485863454,0,0,
2026-09-15T16:40:00-04:00,4292.81,4293.37,4292.24,4293.12,4292.81,4293.37,4292.24,4293.12,0,0,4293.742406184839,4295.733892033203,4293.811515846355,0,0,
2026-09-15T16:45:00-04:00,4293.12,4293.28,4292.51,4292.81,4293.12,4293.28,4292.51,4292.81,0,0,4293.431604123226,4295.316193171317,4293.7916838493975,0,0,
2026-09-15T16:50:00-04:00,4292.8,4294.4,4292.11,4292.92,4292.8,4294.4,4292.11,4292.92,0,0,4293.261069415484,4294.973879861129,4293.774422783073,0,0,
2026-09-15T16:55:00-04:00,4292.9,4293.76,4292.8,4293.51,4292.9,4293.76,4292.8,4293.51,0,0,4293.3440462769895,4294.764754166682,4293.769186688358,0,0,
2026-09-15T18:00:00-04:00,4295.08,4296.3,4293.99,4295.42,4295.08,4296.3,4293.99,4295.42,1,0,4294.036030851326,4294.858360714299,4293.801876060866,0,0,
2026-09-15T18:05:00-04:00,4295.42,4295.76,4294.82,4295.61,4295.42,4295.76,4294.82,4295.61,0,0,4294.560687234218,4294.965737755114,4293.837680495304,0,0,
2026-09-15T18:10:00-04:00,4295.62,4295.81,4292.99,4293.03,4295.62,4295.81,4292.99,4293.03,0,1,4294.050458156145,4294.689203790098,4293.82168682213,0,0,
2026-09-15T18:15:00-04:00,4293.03,4294.12,4292.17,4292.34,4293.03,4294.12,4292.17,4292.34,0,0,4293.480305437431,4294.353603248655,4293.792346489018,0,0,
2026-09-15T18:20:00-04:00,4292.34,4294.82,4291.77,4294.62,4292.34,4294.82,4291.77,4294.62,0,0,4293.860203624954,4294.391659927419,4293.808735667453,0,0,
2026-09-15T18:25:00-04:00,4294.61,4298.96,4294.24,4298.79,4294.61,4298.96,4294.24,4298.79,1,0,4295.503469083303,4295.019994223502,4293.907374565128,0,0,
2026-09-15T18:30:00-04:00,4298.8,4298.97,4295.2,4297.44,4298.8,4298.97,4295.2,4297.44,0,0,4296.148979388869,4295.36570933443,4293.977327544036,0,0,
2026-09-15T18:35:00-04:00,4297.48,4298.27,4297.23,4297.87,4297.48,4298.27,4297.23,4297.87,0,0,4296.722652925912,4295.7234651437975,4294.054410166926,0,0,
