time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Bullish Directional Shift,Bearish Directional Shift,Fast EMA,Slow EMA,Trend EMA,Long Signal,Short Signal,Bars In Trade
2026-08-25T22:15:00-04:00,4660.22,4661.78,4656.2,4659.04,4660.22,4661.78,4656.2,4659.04,0,0,4654.6625954681695,4652.892100790973,4646.900794808449,0,0,
2026-08-25T22:30:00-04:00,4659.04,4670.78,4657.62,4667.36,4659.04,4670.78,4657.62,4667.36,0,0,4658.8950636454465,4654.95894353512,4647.305927584519,0,0,
2026-08-25T22:45:00-04:00,4667.34,4669.15,4658.03,4658.47,4667.34,4669.15,4658.03,4658.47,0,0,4658.753375763631,4655.460523030103,4647.526998325419,0,0,
2026-08-25T23:00:00-04:00,4658.5,4658.7,4647.32,4648.28,4658.5,4658.7,4647.32,4648.28,0,0,4655.262250509088,4654.434734025803,4647.541909249669,0,0,
2026-08-25T23:15:00-04:00,4648.27,4650.79,4645.96,4650.25,4648.27,4650.79,4645.96,4650.25,0,0,4653.591500339392,4653.83691487926,4647.595534809081,0,0,
2026-08-25T23:30:00-04:00,4650.24,4651.37,4645.34,4645.34,4650.24,4651.37,4645.34,4645.34,0,1,4650.841000226262,4652.623069896508,4647.5508707534555,0,0,
2026-08-25T23:45:00-04:00,4645.34,4645.5,4642.64,4642.77,4645.34,4645.5,4642.64,4642.77,0,0,4648.150666817508,4651.215488482721,4647.456200045466,0,0,
2026-08-26T00:00:00-04:00,4642.75,4644.42,4641.9,4642.56,4642.75,4644.42,4641.9,4642.56,0,0,4646.287111211672,4649.978990128047,4647.35924558912,0,0,
2026-08-26T00:15:00-04:00,4642.58,4643.34,4641.22,4642.26,4642.58,4643.34,4641.22,4642.26,0,0,4644.944740807781,4648.876277252612,4647.25827042894,0,0,
2026-08-26T00:30:00-04:00,4642.27,4643.32,4639.86,4640.9,4642.27,4643.32,4639.86,4640.9,0,0,4643.596493871854,4647.736809073668,4647.132364083813,0,0,
2026-08-26T00:45:00-04:00,4640.92,4641.9,4638.89,4640.66,4640.92,4641.9,4638.89,4640.66,0,0,4642.617662581236,4646.725836348858,4647.00419845839,0,0,
2026-08-26T01:00:00-04:00,4640.7,4645.93,4640.17,4643.38,4640.7,4645.93,4640.17,4643.38,0,0,4642.871775054157,4646.247859727593,4646.932432152284,0,0,
2026-08-26T01:15:00-04:00,4643.38,4645.47,4641.45,4643.43,4643.38,4645.47,4641.45,4643.43,0,0,4643.057850036105,4645.845308337937,4646.863077060159,0,0,
2026-08-26T01:30:00-04:00,4643.43,4649.56,4638.03,4638.1,4643.43,4649.56,4638.03,4638.1,1,0,4641.405233357404,4644.738835718232,4646.689550781741,0,0,
2026-08-26T01:45:00-04:00,4638.06,4640.59,4635.51,4639.67,4638.06,4640.59,4635.51,4639.67,0,0,4640.826822238269,4644.0147163299125,4646.5505497761615,0,0,
2026-08-26T02:00:00-04:00,4639.66,4641.44,4636.14,4637.52,4639.66,4641.44,4636.14,4637.52,0,0,4639.724548158846,4643.086899711354,4646.371727008317,0,0,
2026-08-26T02:15:00-04:00,4637.53,4637.86,4624.81,4626.78,4637.53,4637.86,4624.81,4626.78,0,1,4635.409698772564,4640.7573426097315,4645.983772018053,0,0,
2026-08-26T02:30:00-04:00,4626.79,4634.22,4625.77,4633.31,4626.79,4634.22,4625.77,4633.31,0,0,4634.70979918171,4639.693436522627,4645.732806235517,0,0,
2026-08-26T02:45:00-04:00,4633.32,4636.84,4630.58,4634.22,4633.32,4636.84,4630.58,4634.22,0,0,4634.546532787806,4638.9115170193945,4645.504829874418,0,0,
2026-08-26T03:00:00-04:00,4634.23,4639.36,4633.15,4636.49,4634.23,4639.36,4633.15,4636.49,0,0,4635.194355191871,4638.5655860166235,4645.326318391756,0,0,
2026-08-26T03:15:00-04:00,4636.49,4637.66,4630.84,4631.43,4636.49,4637.66,4630.84,4631.43,0,0,4633.9395701279145,4637.546216585677,4645.051143770137,0,0,
2026-08-26T03:30:00-04:00,4631.4,4636.45,4628.96,4631.74,4631.4,4636.45,4628.96,4631.74,0,0,4633.206380085277,4636.716757073437,4644.787556764788,0,0,
2026-08-26T03:45:00-04:00,4631.75,4634.9,4626.52,4629.02,4631.75,4634.9,4626.52,4629.02,0,0,4631.8109200568515,4635.61722034866,4644.47532791796,0,0,
2026-08-26T04:00:00-04:00,4629.02,4630.34,4625.67,4625.73,4629.02,4630.34,4625.67,4625.73,0,0,4629.783946704568,4634.204760298851,4644.104133305724,0,0,
2026-08-26T04:15:00-04:00,4625.7,4629.6,4622.24,4629.6,4625.7,4629.6,4622.24,4629.6,0,0,4629.722631136378,4633.546937399015,4643.8169227452145,0,0,
2026-08-26T04:30:00-04:00,4629.73,4630.77,4625.03,4629.43,4629.73,4630.77,4625.03,4629.43,0,0,4629.625087424252,4632.95880348487,4643.532033185903,0,0,
2026-08-26T04:45:00-04:00,4629.42,4629.77,4626.05,4628.3,4629.42,4629.77,4626.05,4628.3,0,0,4629.183391616169,4632.293260129889,4643.23040876638,0,0,
2026-08-26T05:00:00-04:00,4628.31,4630.96,4624.07,4624.99,4628.31,4630.96,4624.07,4624.99,0,0,4627.785594410779,4631.249937254191,4642.869212553184,0,0,
2026-08-26T05:15:00-04:00,4624.99,4625.24,4616.32,4616.86,4624.99,4625.24,4616.32,4616.86,0,0,4624.143729607185,4629.194231932163,4642.35417864124,0,0,
2026-08-26T05:30:00-04:00,4616.86,4622.44,4616.84,4622.1,4616.86,4622.44,4616.84,4622.1,0,0,4623.46248640479,4628.180770227568,4641.953105796859,0,0,
2026-08-26T05:45:00-04:00,4622.1,4625.69,4621.99,4623.32,4622.1,4625.69,4621.99,4623.32,0,0,4623.414990936527,4627.486374480773,4641.584133404842,0,0,
2026-08-26T06:00:00-04:00,4623.22,4624.03,4617.77,4618.99,4623.22,4624.03,4617.77,4618.99,0,0,4621.939993957684,4626.272606697805,4641.136724822568,0,0,
2026-08-26T06:15:00-04:00,4618.99,4620.46,4613.49,4615.08,4618.99,4620.46,4613.49,4615.08,0,0,4619.6533293051225,4624.673662883833,4640.620750073606,0,0,
