tf,sl_mode,sl_value,tp_r,barsN,buf_atr,trail,cost_preset,n_trades,n_long,n_short,win_rate,gross_pnl,total_cost,net_pnl,cost_to_gross_ratio,profit_factor_net,expectancy_R,max_drawdown_net,avg_bars_held,exit_tp,exit_sl,exit_trail,exit_end,same_bar_exit_share,avg_net_per_trade
15,atr,3.0,1.5,8,1.0,off,exchange,9,7,2,0.2222222222222222,-2950.380388267382,759.6806577950944,-3710.061046062476,0.11902216078913137,0.2955315767246345,-0.5777349217016795,3710.061046062474,30.666666666666668,0.2222222222222222,0.7777777777777778,0.0,0.0,0.1111111111111111,-412.2290051180529
15,atr,3.0,1.5,8,1.0,off,cfd_std,9,7,2,0.2222222222222222,-2858.380388267382,216.0,-3074.380388267382,0.03421141329693539,0.35615494102560824,-0.4640152057415945,3299.743433960408,30.666666666666668,0.2222222222222222,0.7777777777777778,0.0,0.0,0.1111111111111111,-341.597820918598
15,atr,3.0,1.5,8,1.0,off,cfd_raw,9,7,2,0.2222222222222222,-2902.380388267382,182.0,-3084.380388267382,0.02867639923712342,0.35453382742237893,-0.46573213503610666,3302.243433960408,30.666666666666668,0.2222222222222222,0.7777777777777778,0.0,0.0,0.1111111111111111,-342.7089320297091
15,atr,3.0,1.5,8,1.0,bar,none,12,8,4,0.3333333333333333,-1845.780826328948,0.0,-1845.780826328948,0.0,0.42704615164791476,-0.22912761847446514,2110.077346098362,7.166666666666667,0.08333333333333333,0.4166666666666667,0.5,0.0,0.08333333333333333,-153.81506886074567
15,atr,3.0,1.5,8,1.0,bar,exchange,11,7,4,0.36363636363636365,-1540.0427524279512,928.4651968442969,-2468.5079492722475,0.19808165876884284,0.32355199063389256,-0.3548206534198494,2532.3349633813195,8.636363636363637,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,-224.4098135702043
15,atr,3.0,1.5,8,1.0,bar,cfd_std,11,7,4,0.45454545454545453,-1482.5427524279512,283.5,-1766.0427524279512,0.06123394439307757,0.4512265975259431,-0.24195832231977962,1893.6225764490373,8.636363636363637,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,-160.54934112981374
15,atr,3.0,1.5,8,1.0,bar,cfd_raw,11,7,4,0.45454545454545453,-1510.0427524279512,234.0,-1744.0427524279512,0.05024386477033703,0.45764146771866754,-0.23874348373155685,1878.339272197365,8.636363636363637,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,-158.54934112981374
15,atr,3.0,1.5,8,1.0,tick,none,12,8,4,0.5,-1316.0586588082515,0.0,-1316.0586588082515,0.0,0.5822472720258607,-0.15113496448187472,1872.7173460983613,6.416666666666667,0.08333333333333333,0.4166666666666667,0.5,0.0,0.08333333333333333,-109.67155490068762
15,atr,3.0,1.5,8,1.0,tick,exchange,12,8,4,0.4166666666666667,-1306.0586588082515,1009.2887388911068,-2315.347397699358,0.20288842341054544,0.3769785524979174,-0.30055414539878583,2315.3473976993555,6.416666666666667,0.08333333333333333,0.4166666666666667,0.5,0.0,0.08333333333333333,-192.94561647494652
15,atr,3.0,1.5,8,1.0,tick,cfd_std,12,8,4,0.4166666666666667,-1248.5586588082515,310.5,-1559.0586588082515,0.06314697764928584,0.5219982970387238,-0.1871227286317714,1967.2173460983613,6.416666666666667,0.08333333333333333,0.4166666666666667,0.5,0.0,0.08333333333333333,-129.92155490068762
15,atr,3.0,1.5,8,1.0,tick,cfd_raw,12,8,4,0.4166666666666667,-1276.0586588082515,256.0,-1532.0586588082515,0.05177365269486218,0.5291937926346942,-0.1832490495457411,1958.7173460983613,6.416666666666667,0.08333333333333333,0.4166666666666667,0.5,0.0,0.08333333333333333,-127.67155490068762
15,atr,3.0,1.5,8,2.0,off,none,1,0,1,0.0,-563.9357954507141,0.0,-563.9357954507141,0.0,0.0,-1.0000000000000053,563.9357954507141,1.0,0.0,1.0,0.0,0.0,0.0,-563.9357954507141
15,atr,3.0,1.5,8,2.0,off,exchange,1,0,1,0.0,-561.9357954507141,80.29016789772535,-642.2259633484394,0.1428813906281352,0.0,-1.1388281583281248,642.2259633484355,1.0,0.0,1.0,0.0,0.0,0.0,-642.2259633484394
15,atr,3.0,1.5,8,2.0,off,cfd_std,1,0,1,0.0,-550.4357954507141,27.0,-577.4357954507141,0.049052042441919234,0.0,-1.023938895365231,577.4357954507141,1.0,0.0,1.0,0.0,0.0,0.0,-577.4357954507141
15,atr,3.0,1.5,8,2.0,off,cfd_raw,1,0,1,0.0,-555.9357954507141,22.0,-577.9357954507141,0.03957291503808265,0.0,-1.0248255211194988,577.9357954507141,1.0,0.0,1.0,0.0,0.0,0.0,-577.9357954507141
15,atr,3.0,1.5,8,2.0,bar,none,1,0,1,0.0,-563.9357954507141,0.0,-563.9357954507141,0.0,0.0,-1.0000000000000053,563.9357954507141,1.0,0.0,1.0,0.0,0.0,0.0,-563.9357954507141
15,atr,3.0,1.5,8,2.0,bar,exchange,1,0,1,0.0,-561.9357954507141,80.29016789772535,-642.2259633484394,0.1428813906281352,0.0,-1.1388281583281248,642.2259633484355,1.0,0.0,1.0,0.0,0.0,0.0,-642.2259633484394
15,atr,3.0,1.5,8,2.0,bar,cfd_std,1,0,1,0.0,-550.4357954507141,27.0,-577.4357954507141,0.049052042441919234,0.0,-1.023938895365231,577.4357954507141,1.0,0.0,1.0,0.0,0.0,0.0,-577.4357954507141
15,atr,3.0,1.5,8,2.0,bar,cfd_raw,1,0,1,0.0,-555.9357954507141,22.0,-577.9357954507141,0.03957291503808265,0.0,-1.0248255211194988,577.9357954507141,1.0,0.0,1.0,0.0,0.0,0.0,-577.9357954507141
15,atr,3.0,1.5,8,2.0,tick,none,1,0,1,0.0,-563.9357954507141,0.0,-563.9357954507141,0.0,0.0,-1.0000000000000053,563.9357954507141,1.0,0.0,1.0,0.0,0.0,0.0,-563.9357954507141
15,atr,3.0,1.5,8,2.0,tick,exchange,1,0,1,0.0,-561.9357954507141,80.29016789772535,-642.2259633484394,0.1428813906281352,0.0,-1.1388281583281248,642.2259633484355,1.0,0.0,1.0,0.0,0.0,0.0,-642.2259633484394
15,atr,3.0,1.5,8,2.0,tick,cfd_std,1,0,1,0.0,-550.4357954507141,27.0,-577.4357954507141,0.049052042441919234,0.0,-1.023938895365231,577.4357954507141,1.0,0.0,1.0,0.0,0.0,0.0,-577.4357954507141
15,atr,3.0,1.5,8,2.0,tick,cfd_raw,1,0,1,0.0,-555.9357954507141,22.0,-577.9357954507141,0.03957291503808265,0.0,-1.0248255211194988,577.9357954507141,1.0,0.0,1.0,0.0,0.0,0.0,-577.9357954507141
15,atr,3.0,2.0,3,0.5,off,none,13,7,6,0.46153846153846156,4861.79132672229,0.0,4861.79132672229,0.0,2.3137809867111296,0.4376665024296654,1765.7881657024263,38.53846153846154,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.0,373.98394820940695
15,atr,3.0,2.0,3,0.5,off,exchange,13,7,6,0.46153846153846156,4885.79132672229,1097.8427370069453,3787.948589715345,0.08952472366123779,1.8857705707852976,0.3016058139535979,1999.5045097852708,38.53846153846154,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.0,291.3806607473342
15,atr,3.0,2.0,3,0.5,off,cfd_std,13,7,6,0.46153846153846156,4260.090812706461,270.0,3990.0908127064613,0.023479667152672048,2.0476500869890386,0.4238961105431295,1806.2881657024263,37.53846153846154,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.0,306.9300625158816
15,atr,3.0,2.0,3,0.5,off,cfd_raw,13,7,6,0.46153846153846156,4957.79132672229,238.0,4719.79132672229,0.01940795663453918,2.2398935200583283,0.4195758280545174,1807.7881657024263,38.61538461538461,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.0,363.06087128633004
15,atr,3.0,2.0,3,0.5,bar,none,30,16,14,0.6333333333333333,4188.903903073093,0.0,4188.903903073093,0.0,2.3551002567095596,0.29552146893897546,1992.0181416153791,12.433333333333334,0.13333333333333333,0.13333333333333333,0.7,0.03333333333333333,0.0,139.63013010243642
15,atr,3.0,2.0,3,0.5,bar,exchange,30,16,14,0.43333333333333335,4204.903903073093,2530.505975786846,1674.397927286247,0.24399048772275933,1.390570091941262,0.14383904102464487,2698.395005594459,12.433333333333334,0.13333333333333333,0.13333333333333333,0.7,0.03333333333333333,0.0,55.8132642428749
15,atr,3.0,2.0,3,0.5,bar,cfd_std,28,14,14,0.6071428571428571,4168.12498909545,688.5,3479.6249890954496,0.06065963599914103,1.8967329669617896,0.2994450660036138,2158.8803017718164,13.5,0.17857142857142858,0.17857142857142858,0.6071428571428571,0.03571428571428571,0.0,124.2723210391232
15,atr,3.0,2.0,3,0.5,bar,cfd_raw,28,14,14,0.6071428571428571,3680.17161057693,584.0,3096.17161057693,0.05349326060363631,1.803608513885589,0.25706475055962047,2130.3803017718164,13.678571428571429,0.14285714285714285,0.17857142857142858,0.6428571428571429,0.03571428571428571,0.0,110.57755752060464
15,atr,3.0,2.0,3,0.5,tick,none,32,15,17,0.65625,2047.892799261419,0.0,2047.892799261419,0.0,1.4165088619904873,0.18862009121748485,2741.9847593967424,9.59375,0.125,0.21875,0.625,0.03125,0.0,63.99664997691934
