tf,sl_mode,sl_value,tp_r,barsN,buf_atr,trail,cost_preset,n_trades,n_long,n_short,win_rate,gross_pnl,total_cost,net_pnl,cost_to_gross_ratio,profit_factor_net,expectancy_R,max_drawdown_net,avg_bars_held,exit_tp,exit_sl,exit_trail,exit_end,same_bar_exit_share,avg_net_per_trade
1,pct,0.1,1.0,3,2.0,tick,exchange,1,1,0,0.0,-82.47750999999698,88.43427124499999,-170.91178124499697,1.0722228549940853,0.0,-2.0232110021590515,170.91178124499856,1.0,0.0,1.0,0.0,0.0,0.0,-170.91178124499697
1,pct,0.1,1.0,3,2.0,tick,cfd_std,1,1,0,0.0,-70.98901000000478,27.0,-97.98901000000478,0.3803405625743785,0.0,-1.1599694396636941,97.98901000000478,1.0,0.0,1.0,0.0,0.0,0.0,-97.98901000000478
1,pct,0.1,1.0,3,2.0,tick,cfd_raw,1,1,0,0.0,-76.48351000000548,22.0,-98.48351000000548,0.2876437025444887,0.0,-1.1658232072230814,98.48351000000548,1.0,0.0,1.0,0.0,0.0,0.0,-98.48351000000548
1,pct,0.1,1.0,5,0.5,off,none,18,10,8,0.6111111111111112,336.6993500000244,0.0,336.6993500000244,0.0,1.563646794097455,0.2222222222222381,342.88642999999865,7.277777777777778,0.6111111111111112,0.3888888888888889,0.0,0.0,0.0,18.7055194444458
1,pct,0.1,1.0,5,0.5,off,exchange,18,10,8,0.3888888888888889,372.68334999999206,1581.0747190749998,-1208.3913690750078,1.0270581293827614,0.00024628402154761947,-0.7866801077342988,1208.4765565700072,7.277777777777778,0.6111111111111112,0.3888888888888889,0.0,0.0,0.0,-67.13285383750043
1,pct,0.1,1.0,5,0.5,off,cfd_std,18,10,8,0.5555555555555556,409.8641500000085,351.0,58.86415000000852,0.22504235845366202,1.0744248057812098,0.03981462673152399,411.70292999999947,7.333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,3.270230555556029
1,pct,0.1,1.0,5,0.5,off,cfd_raw,18,10,8,0.6111111111111112,480.6353500000114,308.0,172.63535000001139,0.19700238232806194,1.2482537501217463,0.11519300928533292,418.9184300000052,6.888888888888889,0.6111111111111112,0.3888888888888889,0.0,0.0,0.0,9.59085277777841
1,pct,0.1,1.0,5,0.5,bar,none,21,10,11,0.7619047619047619,761.1234799019003,0.0,761.1234799019003,0.0,3.166797630969822,0.42617741813048926,85.87099999999919,5.0,0.5714285714285714,0.19047619047619047,0.23809523809523808,0.0,0.047619047619047616,36.243975233423825
1,pct,0.1,1.0,5,0.5,bar,exchange,21,10,11,0.3333333333333333,791.113479901891,1848.229026948311,-1057.11554704642,1.2507856085268876,0.00028148474224672814,-0.5903782816867823,1057.2007345414168,5.0,0.5714285714285714,0.19047619047619047,0.23809523809523808,0.0,0.047619047619047616,-50.33883557363905
1,pct,0.1,1.0,5,0.5,bar,cfd_std,20,10,10,0.6,633.3914275292191,405.0,228.39142752921907,0.2710393079003108,1.373307555143598,0.13474922180397628,242.15146247077791,5.65,0.5,0.3,0.2,0.0,0.05,11.419571376460954
1,pct,0.1,1.0,5,0.5,bar,cfd_raw,21,10,11,0.6666666666666666,881.0834799018921,366.0,515.0834799018921,0.24084516355769872,2.1742226244398135,0.288897644165512,126.32751711065066,4.666666666666667,0.5714285714285714,0.19047619047619047,0.23809523809523808,0.0,0.047619047619047616,24.527784757232958
1,pct,0.1,1.0,5,0.5,tick,none,21,10,11,0.8095238095238095,822.2683347113198,0.0,822.2683347113198,0.0,3.4181205004738278,0.4601348583686431,85.87099999999919,4.9523809523809526,0.5714285714285714,0.19047619047619047,0.23809523809523808,0.0,0.047619047619047616,39.155634986253325
1,pct,0.1,1.0,5,0.5,tick,exchange,21,10,11,0.3333333333333333,852.2583347113105,1848.2492599573957,-995.9909252460851,1.2188762497970327,0.0002987544860885176,-0.5564320659324823,996.0761127410806,4.9523809523809526,0.5714285714285714,0.19047619047619047,0.23809523809523808,0.0,0.047619047619047616,-47.42813929743262
1,pct,0.1,1.0,5,0.5,tick,cfd_std,21,10,11,0.7619047619047619,894.732255582363,432.0,462.732255582363,0.2939975388994987,2.113111991008366,0.2592560789005236,116.84949322334433,4.761904761904762,0.47619047619047616,0.19047619047619047,0.3333333333333333,0.0,0.047619047619047616,22.034869313445856
1,pct,0.1,1.0,5,0.5,tick,cfd_raw,21,10,11,0.7619047619047619,942.2283347113116,366.0,576.2283347113116,0.23486392865858105,2.4005265541700385,0.32285508440366584,106.09249322334654,4.619047619047619,0.5714285714285714,0.19047619047619047,0.23809523809523808,0.0,0.047619047619047616,27.439444510062458
1,pct,0.1,1.0,5,1.0,off,none,9,3,6,0.6666666666666666,253.10085000003164,0.0,253.10085000003164,0.0,1.9877823712389227,0.33333333333337456,85.93999999998778,5.333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,28.122316666670184
1,pct,0.1,1.0,5,1.0,off,exchange,9,3,6,0.5555555555555556,271.0908499999932,789.3438029950001,-518.2529529950068,1.023052293572665,0.0004100961100909749,-0.6741987482363273,518.2951180150121,5.333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,-57.583661443889646
1,pct,0.1,1.0,5,1.0,off,cfd_std,9,3,6,0.5555555555555556,204.80615000001853,175.5,29.306150000018533,0.22491763689150643,1.0740540992926797,0.03893010637505635,114.2159999999858,5.888888888888889,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,3.256238888890948
1,pct,0.1,1.0,5,1.0,off,cfd_raw,9,3,6,0.6666666666666666,325.0608500000235,150.0,175.0608500000235,0.189984130372278,1.5869809819555714,0.2315157355015845,119.9479999999894,5.333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,19.451205555558165
1,pct,0.1,1.0,5,1.0,bar,none,9,3,6,0.7777777777777778,288.1282233361708,0.0,288.1282233361708,0.0,2.6913742395427813,0.37825447178059846,85.87099999999919,3.2222222222222223,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,32.014247037352305
1,pct,0.1,1.0,5,1.0,bar,exchange,9,3,6,0.4444444444444444,302.1222233361477,791.427271330545,-489.30504799439717,1.2466850994087675,0.000347073514835069,-0.6371678677399432,489.34721301439276,3.2222222222222223,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,-54.36722755493302
1,pct,0.1,1.0,5,1.0,bar,cfd_std,9,3,6,0.4444444444444444,212.86052333615953,189.0,23.86052333615953,0.29368195788382095,1.0755742306786158,0.03132236667479265,100.61999999999534,3.7777777777777777,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.0,2.6511692595732814
1,pct,0.1,1.0,5,1.0,bar,cfd_raw,9,3,6,0.5555555555555556,344.1042233361659,158.0,186.1042233361659,0.24203159853131892,1.895902733288735,0.24530864986141113,99.86299999999756,3.2222222222222223,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,20.678247037351767
1,pct,0.1,1.0,5,1.0,tick,none,9,3,6,0.7777777777777778,313.92822333615914,0.0,313.92822333615914,0.0,2.8428257526049725,0.41168305662547094,85.87099999999919,3.111111111111111,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,34.88091370401768
1,pct,0.1,1.0,5,1.0,tick,exchange,9,3,6,0.4444444444444444,327.9222233361361,791.432221330545,-463.5099979944088,1.198004668264641,0.00036638161730111814,-0.6037456628856991,463.5521630144067,3.111111111111111,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,-51.50111088826765
1,pct,0.1,1.0,5,1.0,tick,cfd_std,9,3,6,0.7777777777777778,336.76367227466835,189.0,147.76367227466835,0.3019209011537589,1.7439739146081377,0.19413833240617562,100.61999999999534,3.2222222222222223,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.0,16.418185808296485
1,pct,0.1,1.0,5,1.0,tick,cfd_raw,9,3,6,0.7777777777777778,369.90422333615425,158.0,211.90422333615425,0.23282978913821262,2.068326531031205,0.2787372347062836,99.86299999999756,3.111111111111111,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,23.544913704017137
1,pct,0.1,1.0,5,2.0,off,none,2,1,1,0.5,0.995310000012978,0.0,0.995310000012978,0.0,1.011781528411132,7.632783294297951e-14,84.48054999999295,8.0,0.5,0.5,0.0,0.0,0.0,0.497655000006489
1,pct,0.1,1.0,5,2.0,off,exchange,2,1,1,0.5,4.991309999997611,175.870431795,-170.8791217950024,1.0347972859335002,0.0002500378261564992,-1.0113547996453505,170.92185872500704,8.0,0.5,0.5,0.0,0.0,0.0,-85.4395608975012
1,pct,0.1,1.0,5,2.0,off,cfd_std,2,1,1,0.5,27.968310000011115,40.5,-12.531689999988885,0.23829639611710007,0.8721178479714874,-0.0800589177117993,97.99404999999388,8.0,0.5,0.5,0.0,0.0,0.0,-6.265844999994442
1,pct,0.1,1.0,5,2.0,off,cfd_raw,2,1,1,0.5,16.97931000000972,36.0,-19.02068999999028,0.21181901877075562,0.8068740985628143,-0.11805108278507631,98.48854999999458,8.0,0.5,0.5,0.0,0.0,0.0,-9.51034499999514
1,pct,0.1,1.0,5,2.0,bar,none,2,1,1,0.5,-63.95933887679712,0.0,-63.95933887679712,0.0,0.2429104820363686,-0.37995902513760627,84.48054999999295,3.0,0.0,0.5,0.5,0.0,0.0,-31.97966943839856
1,pct,0.1,1.0,5,2.0,bar,exchange,2,1,1,0.0,-61.9613388768048,177.9049081194384,-239.8662469962432,1.727169048775387,0.0,-1.4149022176019572,239.86624699624372,3.0,0.0,0.5,0.5,0.0,0.0,-119.9331234981216
1,pct,0.1,1.0,5,2.0,bar,cfd_std,2,1,1,0.0,-50.47283887679805,54.0,-104.47283887679805,0.5900655184418914,0.0,-0.6178783024878586,104.47283887679805,3.0,0.0,0.5,0.5,0.0,0.0,-52.236419438399025
1,pct,0.1,1.0,5,2.0,bar,cfd_raw,2,1,1,0.0,-55.96733887679875,44.0,-99.96733887679875,0.4535626053560264,0.0,-0.5915569877084573,99.96733887679875,3.0,0.0,0.5,0.5,0.0,0.0,-49.983669438399374
1,pct,0.1,1.0,5,2.0,tick,none,2,1,1,0.5,-56.00933887680003,0.0,-56.00933887680003,0.0,0.3370149830131941,-0.33345466706506344,84.48054999999295,2.5,0.0,0.5,0.5,0.0,0.0,-28.004669438400015
1,pct,0.1,1.0,5,2.0,tick,exchange,2,1,1,0.0,-54.01133887680771,177.9009331194384,-231.9122719962461,1.60337902310416,0.0,-1.368374607350378,231.912271996247,2.5,0.0,0.5,0.5,0.0,0.0,-115.95613599812305
1,pct,0.1,1.0,5,2.0,tick,cfd_std,2,1,1,0.5,-42.52283887680096,54.0,-96.52283887680096,0.5429031140140628,0.015013269919888071,-0.5713739444153157,97.99404999999388,2.5,0.0,0.5,0.5,0.0,0.0,-48.26141943840048
1,pct,0.1,1.0,5,2.0,tick,cfd_raw,2,1,1,0.5,-48.01733887680166,44.0,-92.01733887680166,0.419208271142679,0.06570521266881553,-0.5450526296359145,98.48854999999458,2.5,0.0,0.5,0.5,0.0,0.0,-46.00866943840083
1,pct,0.1,1.0,8,0.5,off,none,12,5,7,0.6666666666666666,337.84434000001056,0.0,337.84434000001056,0.0,1.9892120932026534,0.3333333333333437,171.60549999999057,5.583333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,28.15369500000088
1,pct,0.1,1.0,8,0.5,off,exchange,12,5,7,0.4166666666666667,361.8403399999952,1052.81269444,-690.9723544400047,1.0232432365049915,0.00030756606208320224,-0.6743917142485527,691.0573420699948,5.583333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,-57.58102953666705
1,pct,0.1,1.0,8,0.5,off,cfd_std,12,5,7,0.6666666666666666,499.8173400000087,216.0,283.8173400000087,0.2009536403859092,1.7175644286969038,0.28060053241674504,212.10549999999057,5.833333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,23.651445000000724
1,pct,0.1,1.0,8,0.5,off,cfd_raw,12,5,7,0.6666666666666666,433.8283400000073,200.0,233.8283400000073,0.1899541277877296,1.5882048974977572,0.2315539251305688,219.60549999999057,5.583333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,19.485695000000607
1,pct,0.1,1.0,8,0.5,bar,none,13,5,8,0.8461538461538461,561.7054689111101,0.0,561.7054689111101,0.0,4.305642800972817,0.5084031082624745,85.442670000004,3.6153846153846154,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,43.20811299316232
1,pct,0.1,1.0,8,0.5,bar,exchange,13,5,8,0.3076923076923077,579.7034689111024,1142.6174568977576,-562.913987986655,1.253488641409318,0.00030130085705016733,-0.5076785903749478,562.9560481716471,3.6153846153846154,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,-43.30107599897346
1,pct,0.1,1.0,8,0.5,bar,cfd_std,13,5,8,0.6923076923076923,683.1919689111091,243.0,440.19196891110914,0.2507640541029289,2.935896664167051,0.3992413550992356,98.92917000000307,3.8461538461538463,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,33.860920685469935
1,pct,0.1,1.0,8,0.5,bar,cfd_raw,13,5,8,0.6923076923076923,633.6974689111084,222.0,411.69746891110844,0.23578294957772442,2.88519959420241,0.3732314804068073,99.43467000000237,3.6153846153846154,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,31.669036070085266
1,pct,0.1,1.0,8,0.5,tick,none,13,5,8,0.8461538461538461,591.8048872312793,0.0,591.8048872312793,0.0,4.482778205540655,0.535379790056301,85.442670000004,3.6153846153846154,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,45.52345286394456
1,pct,0.1,1.0,8,0.5,tick,exchange,13,5,8,0.3076923076923077,609.8028872312716,1142.6202571885974,-532.8173699573256,1.2134243864945429,0.0003183146610227758,-0.48070440859002894,532.8594301423291,3.6153846153846154,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,-40.98595153517889
1,pct,0.1,1.0,8,0.5,tick,cfd_std,13,5,8,0.7692307692307693,654.9468591638142,256.5,398.4468591638142,0.2726422480134385,2.9471937206887966,0.3615852715610078,98.92917000000307,3.769230769230769,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.0,0.07692307692307693,30.64975839721648
1,pct,0.1,1.0,8,0.5,tick,cfd_raw,13,5,8,0.7692307692307693,663.7968872312777,222.0,441.79688723127765,0.22847890144277122,3.202089651414158,0.4002081622006337,99.43467000000237,3.6153846153846154,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,33.98437594086751
1,pct,0.1,1.0,8,1.0,off,none,5,3,2,0.6,83.53111000001081,0.0,83.53111000001081,0.0,1.4903200209861995,0.2000000000000255,85.87983999999415,4.6,0.6,0.4,0.0,0.0,0.0,16.706222000002164
1,pct,0.1,1.0,8,1.0,off,exchange,5,3,2,0.4,93.52511000000231,438.123971305,-344.5988613049977,1.027847443937679,0.0002461405182017169,-0.8091065793165978,344.59886130499945,4.6,0.6,0.4,0.0,0.0,0.0,-68.91977226099954
1,pct,0.1,1.0,8,1.0,off,cfd_std,5,3,2,0.6,150.99061000000802,94.5,56.49061000000802,0.21586905259916284,1.2861915849842849,0.13650571789611896,111.85300999999163,4.6,0.6,0.4,0.0,0.0,0.0,11.298122000001603
1,pct,0.1,1.0,8,1.0,off,cfd_raw,5,3,2,0.6,123.50711000000592,86.0,37.50711000000592,0.1989543836695157,1.1890704332305257,0.09165594785901743,118.83650999999372,4.6,0.6,0.4,0.0,0.0,0.0,7.501422000001185
1,pct,0.1,1.0,8,1.0,bar,none,5,3,2,0.8,183.51313221296004,0.0,183.51313221296004,0.0,3.172253047748569,0.43284165926010154,84.48054999999295,2.8,0.6,0.2,0.2,0.0,0.0,36.702626442592006
1,pct,0.1,1.0,8,1.0,bar,exchange,5,3,2,0.4,191.50913221295923,438.1729633161065,-246.66383110314723,1.2291855167089287,0.0003438341710799853,-0.5810320272404634,246.663831103142,2.8,0.6,0.2,0.2,0.0,0.0,-49.332766220629445
1,pct,0.1,1.0,8,1.0,bar,cfd_std,5,3,2,0.6,237.48613221295818,94.5,142.98613221295818,0.2490287665882155,2.2894194593922297,0.33793954034606805,97.99404999999388,2.8,0.6,0.2,0.2,0.0,0.0,28.597226442591637
1,pct,0.1,1.0,8,1.0,bar,cfd_raw,5,3,2,0.6,215.49713221295679,86.0,129.49713221295679,0.23339488214280207,2.217234265128589,0.30588555567605774,98.48854999999458,2.8,0.6,0.2,0.2,0.0,0.0,25.899426442591356
1,pct,0.1,1.0,8,1.0,tick,none,5,3,2,0.8,201.3631322129513,0.0,201.3631322129513,0.0,3.3835442857908493,0.47441136875185475,84.48054999999295,2.8,0.6,0.2,0.2,0.0,0.0,40.272626442590266
1,pct,0.1,1.0,8,1.0,tick,exchange,5,3,2,0.4,209.3591322129505,438.1818883161065,-228.82275610315597,1.170594502326599,0.00037063263177538377,-0.539483102603456,228.82275610315264,2.8,0.6,0.2,0.2,0.0,0.0,-45.76455122063119
1,pct,0.1,1.0,8,1.0,tick,cfd_std,5,3,2,0.8,255.33613221294945,94.5,160.83613221294945,0.23784101833827945,2.641284672007734,0.3795092498378213,97.99404999999388,2.8,0.6,0.2,0.2,0.0,0.0,32.16722644258989
1,pct,0.1,1.0,8,1.0,tick,cfd_raw,5,3,2,0.8,233.34713221294805,86.0,147.34713221294805,0.2226109387634733,2.496083881963499,0.34745526516781106,98.48854999999458,2.8,0.6,0.2,0.2,0.0,0.0,29.46942644258961
1,pct,0.1,1.0,8,2.0,off,none,1,1,0,0.0,-84.48054999999295,0.0,-84.48054999999295,0.0,0.0,-0.9999999999999164,84.48054999999295,1.0,0.0,1.0,0.0,0.0,0.0,-84.48054999999295
1,pct,0.1,1.0,8,2.0,off,exchange,1,1,0,0.0,-82.48255000000063,88.439308725,-170.92185872500062,1.0722184113488165,0.0,-2.0232095875914706,170.92185872500704,1.0,0.0,1.0,0.0,0.0,0.0,-170.92185872500062
1,pct,0.1,1.0,8,2.0,off,cfd_std,1,1,0,0.0,-70.99404999999388,27.0,-97.99404999999388,0.38031356148863643,0.0,-1.1599598960943538,97.99404999999388,1.0,0.0,1.0,0.0,0.0,0.0,-97.99404999999388
