tf,sl_mode,sl_value,tp_r,barsN,buf_atr,trail,cost_preset,n_trades,n_long,n_short,win_rate,gross_pnl,total_cost,net_pnl,cost_to_gross_ratio,profit_factor_net,expectancy_R,max_drawdown_net,avg_bars_held,exit_tp,exit_sl,exit_trail,exit_end,same_bar_exit_share,avg_net_per_trade
60,pct,0.1,1.0,3,0.5,tick,cfd_std,45,22,23,0.7555555555555555,1885.4152999999496,756.0,1129.4152999999496,0.21563398902799877,2.0200065883187666,0.3211021627469469,325.14700000001176,0.17777777777777778,0.7555555555555555,0.24444444444444444,0.0,0.0,0.8222222222222222,25.098117777776658
60,pct,0.1,1.0,3,0.5,tick,cfd_raw,45,22,23,0.7555555555555555,1852.4372999999614,718.0,1134.4372999999614,0.20415470172259242,2.056025554531311,0.32260963150137334,316.6469999999972,0.17777777777777778,0.7555555555555555,0.24444444444444444,0.0,0.0,0.8222222222222222,25.20971777777692
60,pct,0.1,1.0,3,1.0,off,none,19,9,10,0.7894736842105263,857.4833499999804,0.0,857.4833499999804,0.0,3.722347830103771,0.5789473684210389,81.443299999999,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,45.13070263157792
60,pct,0.1,1.0,3,1.0,off,exchange,19,9,10,0.05263157894736842,861.483349999995,1533.3992710950001,-671.9159210950052,1.0308995867727286,5.931059226862331e-05,-0.44924533900647484,671.915921095002,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,-35.363995847105535
60,pct,0.1,1.0,3,1.0,off,cfd_std,19,9,10,0.7894736842105263,884.4833499999804,310.5,573.9833499999804,0.20875141743389442,2.4017856434181017,0.38845525811115644,108.443299999999,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,30.20964999999897
60,pct,0.1,1.0,3,1.0,off,cfd_raw,19,9,10,0.7894736842105263,873.4833499999804,298.0,575.4833499999804,0.2003460945167707,2.4570255538787595,0.38938825402231325,103.443299999999,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,30.28859736842002
60,pct,0.1,1.0,3,1.0,bar,none,19,9,10,0.7894736842105263,857.4833499999804,0.0,857.4833499999804,0.0,3.722347830103771,0.5789473684210389,81.443299999999,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,45.13070263157792
60,pct,0.1,1.0,3,1.0,bar,exchange,19,9,10,0.05263157894736842,861.483349999995,1533.3992710950001,-671.9159210950052,1.0308995867727286,5.931059226862331e-05,-0.44924533900647484,671.915921095002,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,-35.363995847105535
60,pct,0.1,1.0,3,1.0,bar,cfd_std,19,9,10,0.7894736842105263,884.4833499999804,310.5,573.9833499999804,0.20875141743389442,2.4017856434181017,0.38845525811115644,108.443299999999,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,30.20964999999897
60,pct,0.1,1.0,3,1.0,bar,cfd_raw,19,9,10,0.7894736842105263,873.4833499999804,298.0,575.4833499999804,0.2003460945167707,2.4570255538787595,0.38938825402231325,103.443299999999,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,30.28859736842002
60,pct,0.1,1.0,3,1.0,tick,none,19,9,10,0.7894736842105263,857.4833499999804,0.0,857.4833499999804,0.0,3.722347830103771,0.5789473684210389,81.443299999999,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,45.13070263157792
60,pct,0.1,1.0,3,1.0,tick,exchange,19,9,10,0.05263157894736842,861.483349999995,1533.3992710950001,-671.9159210950052,1.0308995867727286,5.931059226862331e-05,-0.44924533900647484,671.915921095002,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,-35.363995847105535
60,pct,0.1,1.0,3,1.0,tick,cfd_std,19,9,10,0.7894736842105263,884.4833499999804,310.5,573.9833499999804,0.20875141743389442,2.4017856434181017,0.38845525811115644,108.443299999999,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,30.20964999999897
60,pct,0.1,1.0,3,1.0,tick,cfd_raw,19,9,10,0.7894736842105263,873.4833499999804,298.0,575.4833499999804,0.2003460945167707,2.4570255538787595,0.38938825402231325,103.443299999999,0.10526315789473684,0.7894736842105263,0.21052631578947367,0.0,0.0,0.8947368421052632,30.28859736842002
60,pct,0.1,1.0,3,2.0,off,none,1,0,1,1.0,75.5955399999948,0.0,75.5955399999948,0.0,inf,0.9999999999999312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.5955399999948
60,pct,0.1,1.0,3,2.0,off,exchange,1,0,1,0.0,75.5955399999948,77.55674223,-1.961202230005199,1.025943358960136,0.0,-0.02594335896013441,1.9612022299988894,0.0,1.0,0.0,0.0,0.0,1.0,-1.961202230005199
60,pct,0.1,1.0,3,2.0,off,cfd_std,1,0,1,1.0,75.5955399999948,13.5,62.0955399999948,0.17858196396243653,inf,0.821418036037507,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.0955399999948
60,pct,0.1,1.0,3,2.0,off,cfd_raw,1,0,1,1.0,75.5955399999948,14.0,61.5955399999948,0.1851961107758601,inf,0.8148038892240839,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.5955399999948
60,pct,0.1,1.0,3,2.0,bar,none,1,0,1,1.0,75.5955399999948,0.0,75.5955399999948,0.0,inf,0.9999999999999312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.5955399999948
60,pct,0.1,1.0,3,2.0,bar,exchange,1,0,1,0.0,75.5955399999948,77.55674223,-1.961202230005199,1.025943358960136,0.0,-0.02594335896013441,1.9612022299988894,0.0,1.0,0.0,0.0,0.0,1.0,-1.961202230005199
60,pct,0.1,1.0,3,2.0,bar,cfd_std,1,0,1,1.0,75.5955399999948,13.5,62.0955399999948,0.17858196396243653,inf,0.821418036037507,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.0955399999948
60,pct,0.1,1.0,3,2.0,bar,cfd_raw,1,0,1,1.0,75.5955399999948,14.0,61.5955399999948,0.1851961107758601,inf,0.8148038892240839,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.5955399999948
60,pct,0.1,1.0,3,2.0,tick,none,1,0,1,1.0,75.5955399999948,0.0,75.5955399999948,0.0,inf,0.9999999999999312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.5955399999948
60,pct,0.1,1.0,3,2.0,tick,exchange,1,0,1,0.0,75.5955399999948,77.55674223,-1.961202230005199,1.025943358960136,0.0,-0.02594335896013441,1.9612022299988894,0.0,1.0,0.0,0.0,0.0,1.0,-1.961202230005199
60,pct,0.1,1.0,3,2.0,tick,cfd_std,1,0,1,1.0,75.5955399999948,13.5,62.0955399999948,0.17858196396243653,inf,0.821418036037507,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.0955399999948
60,pct,0.1,1.0,3,2.0,tick,cfd_raw,1,0,1,1.0,75.5955399999948,14.0,61.5955399999948,0.1851961107758601,inf,0.8148038892240839,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.5955399999948
60,pct,0.1,1.0,5,0.5,off,none,25,10,15,0.72,863.4125399999903,0.0,863.4125399999903,0.0,2.583567750166583,0.4399999999999946,154.0965600000054,0.12,0.72,0.28,0.0,0.0,0.88,34.53650159999961
60,pct,0.1,1.0,5,0.5,off,exchange,25,10,15,0.0,869.4185399999988,2018.0694022900002,-1148.6508622900014,1.0360382826749874,0.0,-0.5897993568962379,1148.65086229,0.12,0.72,0.28,0.0,0.0,0.88,-45.94603449160006
60,pct,0.1,1.0,5,0.5,off,cfd_std,25,10,15,0.72,897.4678199999908,432.0,465.46781999999075,0.22502084021135887,1.664785761798166,0.23615173421086463,187.55478000000585,0.12,0.72,0.28,0.0,0.0,0.88,18.61871279999963
60,pct,0.1,1.0,5,0.5,off,cfd_raw,25,10,15,0.72,886.4568199999921,406.0,480.45681999999215,0.21027192002159542,1.7105371466268369,0.243876510333357,183.06028000000515,0.12,0.72,0.28,0.0,0.0,0.88,19.218272799999685
60,pct,0.1,1.0,5,0.5,bar,none,25,10,15,0.72,863.4125399999903,0.0,863.4125399999903,0.0,2.583567750166583,0.4399999999999946,154.0965600000054,0.12,0.72,0.28,0.0,0.0,0.88,34.53650159999961
60,pct,0.1,1.0,5,0.5,bar,exchange,25,10,15,0.0,869.4185399999988,2018.0694022900002,-1148.6508622900014,1.0360382826749874,0.0,-0.5897993568962379,1148.65086229,0.12,0.72,0.28,0.0,0.0,0.88,-45.94603449160006
60,pct,0.1,1.0,5,0.5,bar,cfd_std,25,10,15,0.72,897.4678199999908,432.0,465.46781999999075,0.22502084021135887,1.664785761798166,0.23615173421086463,187.55478000000585,0.12,0.72,0.28,0.0,0.0,0.88,18.61871279999963
60,pct,0.1,1.0,5,0.5,bar,cfd_raw,25,10,15,0.72,886.4568199999921,406.0,480.45681999999215,0.21027192002159542,1.7105371466268369,0.243876510333357,183.06028000000515,0.12,0.72,0.28,0.0,0.0,0.88,19.218272799999685
60,pct,0.1,1.0,5,0.5,tick,none,25,10,15,0.72,863.4125399999903,0.0,863.4125399999903,0.0,2.583567750166583,0.4399999999999946,154.0965600000054,0.12,0.72,0.28,0.0,0.0,0.88,34.53650159999961
60,pct,0.1,1.0,5,0.5,tick,exchange,25,10,15,0.0,869.4185399999988,2018.0694022900002,-1148.6508622900014,1.0360382826749874,0.0,-0.5897993568962379,1148.65086229,0.12,0.72,0.28,0.0,0.0,0.88,-45.94603449160006
60,pct,0.1,1.0,5,0.5,tick,cfd_std,25,10,15,0.72,897.4678199999908,432.0,465.46781999999075,0.22502084021135887,1.664785761798166,0.23615173421086463,187.55478000000585,0.12,0.72,0.28,0.0,0.0,0.88,18.61871279999963
60,pct,0.1,1.0,5,0.5,tick,cfd_raw,25,10,15,0.72,886.4568199999921,406.0,480.45681999999215,0.21027192002159542,1.7105371466268369,0.243876510333357,183.06028000000515,0.12,0.72,0.28,0.0,0.0,0.88,19.218272799999685
60,pct,0.1,1.0,5,1.0,off,none,12,4,8,0.75,464.2793399999937,0.0,464.2793399999937,0.0,2.954846633288928,0.49999999999999284,81.443299999999,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,38.689944999999476
60,pct,0.1,1.0,5,1.0,off,exchange,12,4,8,0.0,466.28134000000136,969.19882608,-502.91748607999864,1.034053989120974,0.0,-0.5296264516327788,502.9174860799976,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,-41.90979050666655
60,pct,0.1,1.0,5,1.0,off,cfd_std,12,4,8,0.75,477.7928399999946,202.5,275.2928399999946,0.21873702902920417,1.902634485790047,0.299430033292389,108.443299999999,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,22.941069999999552
60,pct,0.1,1.0,5,1.0,off,cfd_raw,12,4,8,0.75,472.2873399999953,192.0,280.2873399999953,0.2061690327498247,1.9485392360519902,0.3044625726612468,103.443299999999,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,23.357278333332943
60,pct,0.1,1.0,5,1.0,bar,none,12,4,8,0.75,464.2793399999937,0.0,464.2793399999937,0.0,2.954846633288928,0.49999999999999284,81.443299999999,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,38.689944999999476
60,pct,0.1,1.0,5,1.0,bar,exchange,12,4,8,0.0,466.28134000000136,969.19882608,-502.91748607999864,1.034053989120974,0.0,-0.5296264516327788,502.9174860799976,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,-41.90979050666655
60,pct,0.1,1.0,5,1.0,bar,cfd_std,12,4,8,0.75,477.7928399999946,202.5,275.2928399999946,0.21873702902920417,1.902634485790047,0.299430033292389,108.443299999999,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,22.941069999999552
60,pct,0.1,1.0,5,1.0,bar,cfd_raw,12,4,8,0.75,472.2873399999953,192.0,280.2873399999953,0.2061690327498247,1.9485392360519902,0.3044625726612468,103.443299999999,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,23.357278333332943
60,pct,0.1,1.0,5,1.0,tick,none,12,4,8,0.75,464.2793399999937,0.0,464.2793399999937,0.0,2.954846633288928,0.49999999999999284,81.443299999999,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,38.689944999999476
60,pct,0.1,1.0,5,1.0,tick,exchange,12,4,8,0.0,466.28134000000136,969.19882608,-502.91748607999864,1.034053989120974,0.0,-0.5296264516327788,502.9174860799976,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,-41.90979050666655
60,pct,0.1,1.0,5,1.0,tick,cfd_std,12,4,8,0.75,477.7928399999946,202.5,275.2928399999946,0.21873702902920417,1.902634485790047,0.299430033292389,108.443299999999,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,22.941069999999552
60,pct,0.1,1.0,5,1.0,tick,cfd_raw,12,4,8,0.75,472.2873399999953,192.0,280.2873399999953,0.2061690327498247,1.9485392360519902,0.3044625726612468,103.443299999999,0.08333333333333333,0.75,0.25,0.0,0.0,0.9166666666666666,23.357278333332943
60,pct,0.1,1.0,5,2.0,off,none,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,off,exchange,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,off,cfd_std,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,off,cfd_raw,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,bar,none,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,bar,exchange,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,bar,cfd_std,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,bar,cfd_raw,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,tick,none,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,tick,exchange,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,tick,cfd_std,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,5,2.0,tick,cfd_raw,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,0.5,off,none,28,8,20,0.8214285714285714,1411.161409999986,0.0,1411.161409999986,0.0,4.66745886152272,0.6428571428571368,154.0965600000054,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,50.398621785713786
60,pct,0.1,1.0,8,0.5,off,exchange,28,8,20,0.0,1417.1674099999946,2246.6368144850003,-829.4694044850055,1.0330725232686462,0.0,-0.384679598986102,829.4694044850039,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,-29.62390730303591
60,pct,0.1,1.0,8,0.5,off,cfd_std,28,8,20,0.8214285714285714,1445.2166899999866,445.5,999.7166899999866,0.20753128760092573,3.058199969987015,0.45370534969218396,187.55478000000585,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,35.70416749999952
60,pct,0.1,1.0,8,0.5,off,cfd_raw,28,8,20,0.8214285714285714,1434.205689999988,432.0,1002.205689999988,0.2002154846961756,3.1245108718820234,0.45499462930201284,183.06028000000515,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,35.79306035714243
60,pct,0.1,1.0,8,0.5,bar,none,28,8,20,0.8214285714285714,1411.161409999986,0.0,1411.161409999986,0.0,4.66745886152272,0.6428571428571368,154.0965600000054,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,50.398621785713786
60,pct,0.1,1.0,8,0.5,bar,exchange,28,8,20,0.0,1417.1674099999946,2246.6368144850003,-829.4694044850055,1.0330725232686462,0.0,-0.384679598986102,829.4694044850039,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,-29.62390730303591
60,pct,0.1,1.0,8,0.5,bar,cfd_std,28,8,20,0.8214285714285714,1445.2166899999866,445.5,999.7166899999866,0.20753128760092573,3.058199969987015,0.45370534969218396,187.55478000000585,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,35.70416749999952
60,pct,0.1,1.0,8,0.5,bar,cfd_raw,28,8,20,0.8214285714285714,1434.205689999988,432.0,1002.205689999988,0.2002154846961756,3.1245108718820234,0.45499462930201284,183.06028000000515,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,35.79306035714243
60,pct,0.1,1.0,8,0.5,tick,none,28,8,20,0.8214285714285714,1411.161409999986,0.0,1411.161409999986,0.0,4.66745886152272,0.6428571428571368,154.0965600000054,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,50.398621785713786
60,pct,0.1,1.0,8,0.5,tick,exchange,28,8,20,0.0,1417.1674099999946,2246.6368144850003,-829.4694044850055,1.0330725232686462,0.0,-0.384679598986102,829.4694044850039,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,-29.62390730303591
60,pct,0.1,1.0,8,0.5,tick,cfd_std,28,8,20,0.8214285714285714,1445.2166899999866,445.5,999.7166899999866,0.20753128760092573,3.058199969987015,0.45370534969218396,187.55478000000585,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,35.70416749999952
60,pct,0.1,1.0,8,0.5,tick,cfd_raw,28,8,20,0.8214285714285714,1434.205689999988,432.0,1002.205689999988,0.2002154846961756,3.1245108718820234,0.45499462930201284,183.06028000000515,0.10714285714285714,0.8214285714285714,0.17857142857142858,0.0,0.0,0.8928571428571429,35.79306035714243
60,pct,0.1,1.0,8,1.0,off,none,11,2,9,0.9090909090909091,706.5380199999927,0.0,706.5380199999927,0.0,10.17006868939797,0.8181818181818098,77.0482800000027,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,64.23072909090843
60,pct,0.1,1.0,8,1.0,off,exchange,11,2,9,0.0,708.5400200000004,884.4303273200001,-175.8903073199997,1.030045153096811,0.0,-0.20716624758639937,175.89030732000538,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,-15.99002793818179
60,pct,0.1,1.0,8,1.0,off,cfd_std,11,2,9,0.9090909090909091,720.0515199999936,162.0,558.0515199999936,0.19123594468927693,7.163946275674196,0.6454933896493388,90.53478000000177,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,50.73195636363578
60,pct,0.1,1.0,8,1.0,off,cfd_raw,11,2,9,0.9090909090909091,714.5460199999943,162.0,552.5460199999943,0.1900011139694949,7.069247809870398,0.6390904425395164,91.04028000000108,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,50.23145636363585
60,pct,0.1,1.0,8,1.0,bar,none,11,2,9,0.9090909090909091,706.5380199999927,0.0,706.5380199999927,0.0,10.17006868939797,0.8181818181818098,77.0482800000027,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,64.23072909090843
60,pct,0.1,1.0,8,1.0,bar,exchange,11,2,9,0.0,708.5400200000004,884.4303273200001,-175.8903073199997,1.030045153096811,0.0,-0.20716624758639937,175.89030732000538,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,-15.99002793818179
60,pct,0.1,1.0,8,1.0,bar,cfd_std,11,2,9,0.9090909090909091,720.0515199999936,162.0,558.0515199999936,0.19123594468927693,7.163946275674196,0.6454933896493388,90.53478000000177,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,50.73195636363578
60,pct,0.1,1.0,8,1.0,bar,cfd_raw,11,2,9,0.9090909090909091,714.5460199999943,162.0,552.5460199999943,0.1900011139694949,7.069247809870398,0.6390904425395164,91.04028000000108,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,50.23145636363585
60,pct,0.1,1.0,8,1.0,tick,none,11,2,9,0.9090909090909091,706.5380199999927,0.0,706.5380199999927,0.0,10.17006868939797,0.8181818181818098,77.0482800000027,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,64.23072909090843
60,pct,0.1,1.0,8,1.0,tick,exchange,11,2,9,0.0,708.5400200000004,884.4303273200001,-175.8903073199997,1.030045153096811,0.0,-0.20716624758639937,175.89030732000538,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,-15.99002793818179
60,pct,0.1,1.0,8,1.0,tick,cfd_std,11,2,9,0.9090909090909091,720.0515199999936,162.0,558.0515199999936,0.19123594468927693,7.163946275674196,0.6454933896493388,90.53478000000177,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,50.73195636363578
60,pct,0.1,1.0,8,1.0,tick,cfd_raw,11,2,9,0.9090909090909091,714.5460199999943,162.0,552.5460199999943,0.1900011139694949,7.069247809870398,0.6390904425395164,91.04028000000108,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,50.23145636363585
60,pct,0.1,1.0,8,2.0,off,none,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,off,exchange,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,off,cfd_std,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,off,cfd_raw,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,bar,none,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,bar,exchange,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,bar,cfd_std,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,bar,cfd_raw,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,tick,none,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,tick,exchange,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,tick,cfd_std,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.0,8,2.0,tick,cfd_raw,0,0,0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,
60,pct,0.1,1.5,3,0.5,off,none,45,22,23,0.6,1765.617600000056,0.0,1765.617600000056,0.0,2.246852463345253,0.5000000000000158,278.76046999997925,0.26666666666666666,0.6,0.4,0.0,0.0,0.7555555555555555,39.235946666667914
60,pct,0.1,1.5,3,0.5,off,exchange,45,22,23,0.6,1787.5863800000516,3663.11956839,-1875.5331883899487,0.79915023986356,0.3501597876751819,-0.5294977830441572,1986.4514718199498,0.26666666666666666,0.6,0.4,0.0,0.0,0.7555555555555555,-41.67851529755441
60,pct,0.1,1.5,3,0.5,off,cfd_std,45,22,23,0.6,1891.3413000000437,850.5,1040.8413000000437,0.18791371590763029,1.5771754489288368,0.29443163342226736,384.8643849999644,0.24444444444444444,0.6,0.4,0.0,0.0,0.7555555555555555,23.129806666667637
