tf,sl_mode,sl_value,tp_r,barsN,buf_atr,trail,cost_preset,n_trades,n_long,n_short,win_rate,gross_pnl,total_cost,net_pnl,cost_to_gross_ratio,profit_factor_net,expectancy_R,max_drawdown_net,avg_bars_held,exit_tp,exit_sl,exit_trail,exit_end,same_bar_exit_share,avg_net_per_trade
240,pct,0.1,1.0,3,0.5,off,none,46,25,21,0.9782608695652174,2985.1527099999876,0.0,2985.1527099999876,0.0,47.930858581682436,0.956521739130432,63.607459999999264,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,64.89462413043451
240,pct,0.1,1.0,3,0.5,off,exchange,46,25,21,0.0,2985.1527099999876,3206.551265315,-221.39855531501252,1.0302610894700168,0.0,-0.0741091883351784,221.39855531501235,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,-4.813012072065489
240,pct,0.1,1.0,3,0.5,off,cfd_std,46,25,21,0.9782608695652174,2985.1527099999876,634.5,2350.6527099999876,0.20386409172363834,26.943257983393494,0.7502154805257544,90.60745999999926,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,51.101145869564945
240,pct,0.1,1.0,3,0.5,off,cfd_raw,46,25,21,0.9782608695652174,2985.1527099999876,652.0,2333.1527099999876,0.2094868208097907,28.254081712037802,0.7446251288178164,85.60745999999926,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,50.72071108695625
240,pct,0.1,1.0,3,0.5,bar,none,46,25,21,0.9782608695652174,2985.1527099999876,0.0,2985.1527099999876,0.0,47.930858581682436,0.956521739130432,63.607459999999264,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,64.89462413043451
240,pct,0.1,1.0,3,0.5,bar,exchange,46,25,21,0.0,2985.1527099999876,3206.551265315,-221.39855531501252,1.0302610894700168,0.0,-0.0741091883351784,221.39855531501235,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,-4.813012072065489
240,pct,0.1,1.0,3,0.5,bar,cfd_std,46,25,21,0.9782608695652174,2985.1527099999876,634.5,2350.6527099999876,0.20386409172363834,26.943257983393494,0.7502154805257544,90.60745999999926,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,51.101145869564945
240,pct,0.1,1.0,3,0.5,bar,cfd_raw,46,25,21,0.9782608695652174,2985.1527099999876,652.0,2333.1527099999876,0.2094868208097907,28.254081712037802,0.7446251288178164,85.60745999999926,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,50.72071108695625
240,pct,0.1,1.0,3,0.5,tick,none,46,25,21,0.9782608695652174,2985.1527099999876,0.0,2985.1527099999876,0.0,47.930858581682436,0.956521739130432,63.607459999999264,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,64.89462413043451
240,pct,0.1,1.0,3,0.5,tick,exchange,46,25,21,0.0,2985.1527099999876,3206.551265315,-221.39855531501252,1.0302610894700168,0.0,-0.0741091883351784,221.39855531501235,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,-4.813012072065489
240,pct,0.1,1.0,3,0.5,tick,cfd_std,46,25,21,0.9782608695652174,2985.1527099999876,634.5,2350.6527099999876,0.20386409172363834,26.943257983393494,0.7502154805257544,90.60745999999926,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,51.101145869564945
240,pct,0.1,1.0,3,0.5,tick,cfd_raw,46,25,21,0.9782608695652174,2985.1527099999876,652.0,2333.1527099999876,0.2094868208097907,28.254081712037802,0.7446251288178164,85.60745999999926,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,1.0,50.72071108695625
240,pct,0.1,1.0,3,1.0,off,none,23,13,10,0.9565217391304348,1412.185929999985,0.0,1412.185929999985,0.0,18.708022496258728,0.9130434782608602,79.74836999998661,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,61.39938826086892
240,pct,0.1,1.0,3,1.0,off,exchange,23,13,10,0.0,1412.185929999985,1619.7324902849998,-207.5465602850149,1.0305722148638394,0.0,-0.11763103207500673,207.5465602850163,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,-9.023763490652822
240,pct,0.1,1.0,3,1.0,off,cfd_std,23,13,10,0.9565217391304348,1412.185929999985,324.0,1088.185929999985,0.20614848415933898,11.193934858208825,0.7061435905276402,106.74836999998661,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,47.312431739129785
240,pct,0.1,1.0,3,1.0,off,cfd_raw,23,13,10,0.9565217391304348,1412.185929999985,330.0,1082.185929999985,0.20996604868080823,11.635904339302662,0.7017517903083599,101.74836999998661,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,47.051562173912394
240,pct,0.1,1.0,3,1.0,bar,none,23,13,10,0.9565217391304348,1412.185929999985,0.0,1412.185929999985,0.0,18.708022496258728,0.9130434782608602,79.74836999998661,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,61.39938826086892
240,pct,0.1,1.0,3,1.0,bar,exchange,23,13,10,0.0,1412.185929999985,1619.7324902849998,-207.5465602850149,1.0305722148638394,0.0,-0.11763103207500673,207.5465602850163,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,-9.023763490652822
240,pct,0.1,1.0,3,1.0,bar,cfd_std,23,13,10,0.9565217391304348,1412.185929999985,324.0,1088.185929999985,0.20614848415933898,11.193934858208825,0.7061435905276402,106.74836999998661,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,47.312431739129785
240,pct,0.1,1.0,3,1.0,bar,cfd_raw,23,13,10,0.9565217391304348,1412.185929999985,330.0,1082.185929999985,0.20996604868080823,11.635904339302662,0.7017517903083599,101.74836999998661,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,47.051562173912394
240,pct,0.1,1.0,3,1.0,tick,none,23,13,10,0.9565217391304348,1412.185929999985,0.0,1412.185929999985,0.0,18.708022496258728,0.9130434782608602,79.74836999998661,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,61.39938826086892
240,pct,0.1,1.0,3,1.0,tick,exchange,23,13,10,0.0,1412.185929999985,1619.7324902849998,-207.5465602850149,1.0305722148638394,0.0,-0.11763103207500673,207.5465602850163,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,-9.023763490652822
240,pct,0.1,1.0,3,1.0,tick,cfd_std,23,13,10,0.9565217391304348,1412.185929999985,324.0,1088.185929999985,0.20614848415933898,11.193934858208825,0.7061435905276402,106.74836999998661,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,1.0,47.312431739129785
