time,open,high,low,close,Swing High,Swing Low,Trail
2026-09-16T07:45:00-04:00,76180.21,76244.27,76101.91,76194.56,76038.67,75307.73,
2026-09-16T08:00:00-04:00,76194.56,76243.48,76063.04,76063.14,76038.67,75307.73,
2026-09-16T08:15:00-04:00,76063.14,76105.7,75860.05,75882.38,76038.67,75307.73,
2026-09-16T08:30:00-04:00,75882.42,75965,75742.45,75907.24,76038.67,75307.73,
2026-09-16T08:45:00-04:00,75907.24,75985.31,75853.49,75910.98,76038.67,75307.73,
2026-09-16T09:00:00-04:00,75910.97,75910.97,75628.69,75740.75,76244.27,75307.73,
2026-09-16T09:15:00-04:00,75741.03,75821.59,75663.03,75718.93,76244.27,75307.73,
2026-09-16T09:30:00-04:00,75720.74,75742.64,75536,75724.05,76244.27,75307.73,
2026-09-16T09:45:00-04:00,75724.05,75881.47,75563.25,75591.72,76244.27,75307.73,
2026-09-16T10:00:00-04:00,75592.02,75609.4,75381.22,75513.55,76244.27,75307.73,
2026-09-16T10:15:00-04:00,75513.51,75771.65,75491.61,75760.36,76244.27,75307.73,
2026-09-16T10:30:00-04:00,75760.36,75769.06,75572.8,75709.27,76244.27,75307.73,
2026-09-16T10:45:00-04:00,75709.27,75709.27,75427.44,75629.75,76244.27,75307.73,
2026-09-16T11:00:00-04:00,75629.94,75737.82,75499.33,75706.63,76244.27,75307.73,
2026-09-16T11:15:00-04:00,75706.64,75742.69,75584.15,75585.11,76244.27,75381.22,
2026-09-16T11:30:00-04:00,75585.1,75733.29,75512.91,75675.23,76244.27,75381.22,
2026-09-16T11:45:00-04:00,75675.37,75882.14,75669.95,75735.38,76244.27,75381.22,
2026-09-16T12:00:00-04:00,75735.29,75813.17,75598.77,75788.72,76244.27,75381.22,
2026-09-16T12:15:00-04:00,75788.77,75830.69,75693.42,75730.3,76244.27,75381.22,
2026-09-16T12:30:00-04:00,75731.21,75783.43,75628.44,75634.8,76244.27,75381.22,
2026-09-16T12:45:00-04:00,75634.8,75775.71,75628.98,75714.24,76244.27,75381.22,
2026-09-16T13:00:00-04:00,75714.24,75739.04,75614.81,75668.64,75882.14,75381.22,
2026-09-16T13:15:00-04:00,75668.58,75763.37,75588.62,75661.41,75882.14,75381.22,
2026-09-16T13:30:00-04:00,75661.29,75683.84,75341.86,75406.09,75882.14,75381.22,75456.30092
2026-09-16T13:45:00-04:00,75406.18,75846.12,75304.58,75669.91,75882.14,75381.22,
2026-09-16T14:00:00-04:00,75683.74,76481.91,75303.15,75743.06,75882.14,75381.22,
2026-09-16T14:15:00-04:00,75743.06,76038.71,75614.64,75975.73,75882.14,75381.22,
2026-09-16T14:30:00-04:00,75975.51,76253.14,75026.09,75925.94,75882.14,75381.22,
2026-09-16T14:45:00-04:00,75926.42,76001.63,75445.53,75577.21,75882.14,75381.22,
2026-09-16T15:00:00-04:00,75577.27,76119.83,75577.21,75884.68,75882.14,75381.22,
2026-09-16T15:15:00-04:00,75884.69,75954.43,75207.67,75493.72,76481.91,75381.22,
2026-09-16T15:30:00-04:00,75492.89,75930.39,75395.37,75921.62,76481.91,75381.22,
2026-09-16T15:45:00-04:00,75921.47,76086.45,75917.78,76032.72,76481.91,75026.09,
2026-09-16T16:00:00-04:00,76032.72,76357.88,75969.81,76162.52,76481.91,75026.09,
2026-09-16T16:15:00-04:00,76162.52,76314.45,76062.62,76157.06,76481.91,75026.09,
2026-09-16T16:30:00-04:00,76157.06,76199.29,75982.33,76072.74,76481.91,75026.09,
2026-09-16T16:45:00-04:00,76072.75,76142.05,76017.31,76123.18,76481.91,75026.09,
2026-09-16T17:00:00-04:00,76123.58,76160.18,76036.11,76057.44,76481.91,75026.09,
2026-09-16T17:15:00-04:00,76057.76,76093.01,75989.36,76018.61,76357.88,75026.09,
2026-09-16T17:30:00-04:00,76018.62,76042.77,75881.22,75905.17,76357.88,75026.09,
2026-09-16T17:45:00-04:00,75905.17,75967.62,75887.05,75918.82,76357.88,75026.09,
2026-09-16T18:00:00-04:00,75918.93,75931.57,75615.9,75834.97,76357.88,75026.09,
2026-09-16T18:15:00-04:00,75834.74,75878.53,75620.36,75701.62,76357.88,75026.09,
2026-09-16T18:30:00-04:00,75701.99,75759.34,75604.76,75759.32,76357.88,75026.09,
2026-09-16T18:45:00-04:00,75759.32,75765.24,75582.87,75622.04,76357.88,75026.09,
2026-09-16T19:00:00-04:00,75621.45,75787.93,75592.04,75787.84,76357.88,75026.09,
2026-09-16T19:15:00-04:00,75787.84,76083.35,75787.41,76020.55,76357.88,75026.09,
2026-09-16T19:30:00-04:00,76020.41,76163.84,76014.3,76152.19,76357.88,75026.09,
2026-09-16T19:45:00-04:00,76152.19,76216.67,76104.2,76149.48,76357.88,75026.09,
2026-09-16T20:00:00-04:00,76149.48,76367.38,76125.96,76266.74,76357.88,75582.87,
2026-09-16T20:15:00-04:00,76266.74,76427.6,76261.43,76341.99,76357.88,75582.87,
2026-09-16T20:30:00-04:00,76341.45,76441.25,76312.86,76368.9,76357.88,75582.87,
2026-09-16T20:45:00-04:00,76368.93,76388.64,76278.7,76278.7,76357.88,75582.87,
2026-09-16T21:00:00-04:00,76278.7,76301.9,76161.39,76241.24,76357.88,75582.87,
2026-09-16T21:15:00-04:00,76241.24,76589,76171.2,76573.71,76357.88,75582.87,
2026-09-16T21:30:00-04:00,76573.66,76707.95,76449.64,76545.14,76357.88,75582.87,
2026-09-16T21:45:00-04:00,76545.14,76545.94,76282.5,76311.78,76357.88,75582.87,
2026-09-16T22:00:00-04:00,76311.78,76330.15,76054.07,76157.86,76357.88,75582.87,
2026-09-16T22:15:00-04:00,76158.11,76158.11,76009.2,76120.69,76357.88,75582.87,
2026-09-16T22:30:00-04:00,76120.78,76386.46,76094.62,76367.45,76357.88,75582.87,76281.82182000001
2026-09-16T22:45:00-04:00,76367.4,76422.47,76280.21,76311.33,76707.95,75582.87,
2026-09-16T23:00:00-04:00,76310.77,76439.9,76310.77,76374.83,76707.95,75582.87,
2026-09-16T23:15:00-04:00,76374.83,76452.62,76356.72,76437.35,76707.95,75582.87,
2026-09-16T23:30:00-04:00,76437.35,76471.41,76386.24,76420.72,76707.95,76009.2,
2026-09-16T23:45:00-04:00,76420.37,76441.71,76350.76,76380.33,76707.95,76009.2,
2026-09-17T00:00:00-04:00,76380.34,76380.34,76240.08,76258.1,76707.95,76009.2,
2026-09-17T00:15:00-04:00,76258.13,76265.6,76126.81,76152.07,76707.95,76009.2,
2026-09-17T00:30:00-04:00,76152.83,76323.37,76124.67,76310.83,76707.95,76009.2,
2026-09-17T00:45:00-04:00,76311.04,76529.29,76276.82,76482.46,76707.95,76009.2,
2026-09-17T01:00:00-04:00,76483.23,76564.5,76393.39,76415.42,76707.95,76009.2,
2026-09-17T01:15:00-04:00,76415.42,76487.04,76359.64,76430.73,76707.95,76009.2,
2026-09-17T01:30:00-04:00,76430.72,76430.73,76276.68,76297.47,76707.95,76009.2,
2026-09-17T01:45:00-04:00,76297.47,76363.57,76255.59,76271.11,76707.95,76124.67,
2026-09-17T02:00:00-04:00,76271.12,76416.58,76247.74,76404.08,76707.95,76124.67,
2026-09-17T02:15:00-04:00,76404.08,76404.44,76281.12,76380.35,76564.5,76124.67,
2026-09-17T02:30:00-04:00,76379.88,76520.03,76379.87,76499.07,76564.5,76124.67,
2026-09-17T02:45:00-04:00,76499.53,76536.59,76408.97,76417.15,76564.5,76124.67,
2026-09-17T03:00:00-04:00,76417.02,76614.79,76416.24,76475.37,76564.5,76124.67,
2026-09-17T03:15:00-04:00,76475.37,76575.34,76452.69,76463.01,76564.5,76247.74,
2026-09-17T03:30:00-04:00,76462.98,76475.38,76424.63,76449.92,76564.5,76247.74,
2026-09-17T03:45:00-04:00,76449.92,76467.74,76363.03,76395.06,76564.5,76247.74,
2026-09-17T04:00:00-04:00,76395.06,76466.81,76356.06,76357.56,76564.5,76247.74,
2026-09-17T04:15:00-04:00,76357.31,76473.09,76334.05,76401,76614.79,76247.74,
2026-09-17T04:30:00-04:00,76401.53,76481.59,76353.65,76433.64,76614.79,76247.74,
2026-09-17T04:45:00-04:00,76433.64,76529.49,76418.73,76513.35,76614.79,76247.74,
2026-09-17T05:00:00-04:00,76512.69,76654.33,76512.69,76628.72,76614.79,76247.74,
2026-09-17T05:15:00-04:00,76628.72,76678.94,76590.64,76625.24,76614.79,76247.74,
2026-09-17T05:30:00-04:00,76625.24,76706.55,76535.44,76535.45,76614.79,76334.05,
2026-09-17T05:45:00-04:00,76535.45,76576.41,76409.7,76409.81,76614.79,76334.05,
2026-09-17T06:00:00-04:00,76409.82,76410.18,76258.5,76334.78,76614.79,76334.05,
2026-09-17T06:15:00-04:00,76335.99,76337.01,76258.74,76292.48,76614.79,76334.05,
2026-09-17T06:30:00-04:00,76292.93,76348.93,76260.61,76263.83,76614.79,76334.05,
2026-09-17T06:45:00-04:00,76263.83,76341.07,76210.72,76340.94,76706.55,76334.05,
2026-09-17T07:00:00-04:00,76340.9,76389.31,76286.29,76372.92,76706.55,76334.05,
2026-09-17T07:15:00-04:00,76372.92,76394.72,76285.56,76333.71,76706.55,76334.05,
2026-09-17T07:30:00-04:00,76333.71,76333.71,76117.41,76131.22,76706.55,76334.05,
2026-09-17T07:45:00-04:00,76131.22,76419.76,76131.22,76419.76,76706.55,76334.05,
2026-09-17T08:00:00-04:00,76419.76,76749.66,76344.94,76749.23,76706.55,76334.05,76672.78047
2026-09-17T08:15:00-04:00,76749.41,76935.86,76749.4,76933.89,76706.55,76334.05,
2026-09-17T08:30:00-04:00,76933.89,77089.94,76803.24,76814.67,76706.55,76334.05,
2026-09-17T08:45:00-04:00,76814.06,76832.98,76673.01,76674.13,76706.55,76117.41,
2026-09-17T09:00:00-04:00,76674.13,76822.97,76575.95,76597.94,76706.55,76117.41,
2026-09-17T09:15:00-04:00,76597.93,76681.7,76410.03,76413.36,76706.55,76117.41,
2026-09-17T09:30:00-04:00,76413.36,76518.38,75959.06,76082.27,76706.55,76117.41,76193.22710999999
2026-09-17T09:45:00-04:00,76081.79,76630.51,75994.27,76630.51,77089.94,76117.41,
2026-09-17T10:00:00-04:00,76630.42,76912.72,76338.95,76908.83,77089.94,76117.41,
2026-09-17T10:15:00-04:00,76908.77,76990.37,76649.64,76880.34,77089.94,76117.41,
2026-09-17T10:30:00-04:00,76880.48,76951.79,76550.48,76557.61,77089.94,76117.41,
2026-09-17T10:45:00-04:00,76557.61,76665.56,76440.06,76442.18,77089.94,75959.06,
2026-09-17T11:00:00-04:00,76442.17,76445.21,76218.15,76284.97,77089.94,75959.06,
2026-09-17T11:15:00-04:00,76285.82,76400.13,76229.6,76395.69,77089.94,75959.06,
2026-09-17T11:30:00-04:00,76396.02,76799.7,76393.34,76702.97,76990.37,75959.06,
2026-09-17T11:45:00-04:00,76702.46,76739.14,76543.26,76705.39,76990.37,75959.06,
2026-09-17T12:00:00-04:00,76703.55,76750.95,76622.67,76670.72,76990.37,75959.06,
2026-09-17T12:15:00-04:00,76670.72,76734.19,76614.35,76648.79,76990.37,75959.06,
2026-09-17T12:30:00-04:00,76649.17,76649.58,76475.76,76645.07,76990.37,75959.06,
2026-09-17T12:45:00-04:00,76644.92,76690.54,76543.95,76690.18,76990.37,75959.06,
2026-09-17T13:00:00-04:00,76689.97,76851.05,76682.62,76756.54,76990.37,75959.06,
2026-09-17T13:15:00-04:00,76756.6,76888.28,76708.79,76862.05,76990.37,75959.06,
2026-09-17T13:30:00-04:00,76862.35,76900.25,76652.92,76652.92,76990.37,75959.06,
2026-09-17T13:45:00-04:00,76654.06,76654.27,76519.35,76608.42,76990.37,75959.06,
2026-09-17T14:00:00-04:00,76608.42,76660.95,76590.51,76659.6,76990.37,75959.06,
2026-09-17T14:15:00-04:00,76659.6,76721.33,76659.41,76682.1,76990.37,75959.06,
2026-09-17T14:30:00-04:00,76681.47,76695.96,76411.78,76561.99,76990.37,75959.06,
2026-09-17T14:45:00-04:00,76561.99,76631.84,76514.59,76514.59,76900.25,75959.06,
2026-09-17T15:00:00-04:00,76514.42,76565.13,76497.93,76500.25,76900.25,75959.06,
2026-09-17T15:15:00-04:00,76500.95,76562.11,76443.61,76528.23,76900.25,75959.06,
2026-09-17T15:30:00-04:00,76527.79,76565.75,76480.02,76543.31,76900.25,75959.06,
2026-09-17T15:45:00-04:00,76543.63,76617.24,76445.39,76534.85,76900.25,76411.78,
2026-09-17T16:00:00-04:00,76535.06,76590.48,76477.2,76573.65,76900.25,76411.78,
2026-09-17T16:15:00-04:00,76573.65,76672.24,76536.37,76651.42,76900.25,76411.78,
2026-09-17T16:30:00-04:00,76651.06,76651.63,76449.5,76468.85,76900.25,76411.78,
2026-09-17T16:45:00-04:00,76468.85,76497.63,76438.66,76496.76,76900.25,76411.78,
2026-09-17T17:00:00-04:00,76495.83,76553.03,76438.27,76447.24,76900.25,76411.78,
2026-09-17T17:15:00-04:00,76447.24,76510.35,76446.75,76499.83,76900.25,76411.78,
2026-09-17T17:30:00-04:00,76500.04,76516.59,76465.6,76466.05,76672.24,76411.78,
2026-09-17T17:45:00-04:00,76466.36,76466.65,76348.46,76354.21,76672.24,76411.78,
2026-09-17T18:00:00-04:00,76354.19,76399.2,76279.35,76306.98,76672.24,76411.78,
2026-09-17T18:15:00-04:00,76306.98,76307.49,76198.68,76210.99,76672.24,76411.78,
2026-09-17T18:30:00-04:00,76210.77,76390.61,76200.9,76359.95,76672.24,76411.78,
2026-09-17T18:45:00-04:00,76360.16,76371.8,76263.5,76357.63,76672.24,76411.78,
2026-09-17T19:00:00-04:00,76356.88,76447.81,76330.96,76433.55,76672.24,76411.78,
2026-09-17T19:15:00-04:00,76433.34,76442.1,76409.61,76429.41,76672.24,76411.78,
2026-09-17T19:30:00-04:00,76429.41,76429.41,76333.94,76377.18,76672.24,76198.68,
2026-09-17T19:45:00-04:00,76377.01,76439.27,76341.75,76362.48,76672.24,76198.68,
2026-09-17T20:00:00-04:00,76362.48,76405.06,76315.81,76405.06,76672.24,76198.68,
2026-09-17T20:15:00-04:00,76405.06,76405.45,76231.97,76310.39,76672.24,76198.68,
2026-09-17T20:30:00-04:00,76310,76384.25,76284.02,76365.44,76672.24,76198.68,
2026-09-17T20:45:00-04:00,76365.44,76523.11,76343.66,76522.3,76672.24,76198.68,
2026-09-17T21:00:00-04:00,76522.16,76612.17,76480.33,76486.72,76672.24,76198.68,
2026-09-17T21:15:00-04:00,76486.73,76576.6,76453.49,76524.27,76672.24,76198.68,
2026-09-17T21:30:00-04:00,76524.27,76654.82,76515.29,76630.7,76672.24,76231.97,
2026-09-17T21:45:00-04:00,76630.7,76698.07,76626.17,76676.41,76672.24,76231.97,
2026-09-17T22:00:00-04:00,76676.4,76747.32,76579.21,76700.54,76672.24,76231.97,
2026-09-17T22:15:00-04:00,76700.49,76861.4,76679.97,76861.4,76672.24,76231.97,
2026-09-17T22:30:00-04:00,76861.35,76967.38,76861.26,76876.3,76672.24,76231.97,
2026-09-17T22:45:00-04:00,76876.49,76969.99,76852.64,76918.78,76672.24,76231.97,
2026-09-17T23:00:00-04:00,76919.34,77250.27,76913.05,77250.26,76672.24,76231.97,
2026-09-17T23:15:00-04:00,77249.52,77520.55,77221.34,77360.37,76672.24,76231.97,
2026-09-17T23:30:00-04:00,77360.46,77423.65,77253,77274.07,76672.24,76231.97,
2026-09-17T23:45:00-04:00,77274.07,77399.7,77273.89,77313.62,76672.24,76231.97,
2026-09-18T00:00:00-04:00,77313.54,77350.44,77164.5,77220.23,76672.24,76231.97,
2026-09-18T00:15:00-04:00,77220.28,77305.65,77182.48,77209.24,76672.24,76231.97,
2026-09-18T00:30:00-04:00,77209.24,77361.62,77151.29,77361.42,77520.55,76231.97,
2026-09-18T00:45:00-04:00,77361.42,77495.34,77275.93,77495.06,77520.55,76231.97,
2026-09-18T01:00:00-04:00,77494.16,77587.02,77385.41,77463.43,77520.55,76231.97,
2026-09-18T01:15:00-04:00,77463.46,77545.61,77374.57,77532.5,77520.55,76231.97,
2026-09-18T01:30:00-04:00,77532.5,77639.68,77451.77,77522.02,77520.55,76231.97,
2026-09-18T01:45:00-04:00,77522.02,77523.43,77392.88,77424.51,77520.55,77151.29,
2026-09-18T02:00:00-04:00,77423.9,77531.91,77423.51,77428.7,77520.55,77151.29,
2026-09-18T02:15:00-04:00,77428.7,77605.23,77418.37,77472.94,77520.55,77151.29,
2026-09-18T02:30:00-04:00,77472.94,77514.49,77427.39,77457.47,77520.55,77151.29,
2026-09-18T02:45:00-04:00,77457.47,77539.81,77342.38,77533.86,77639.68,77151.29,
2026-09-18T03:00:00-04:00,77533.74,77705.15,77506.74,77557.9,77639.68,77151.29,
2026-09-18T03:15:00-04:00,77557.86,77776.58,77548.57,77729.73,77639.68,77151.29,
2026-09-18T03:30:00-04:00,77729.37,77773.6,77666.68,77753.77,77639.68,77151.29,
2026-09-18T03:45:00-04:00,77753.72,77753.88,77665.42,77728.44,77639.68,77151.29,
2026-09-18T04:00:00-04:00,77728.44,77899.04,77595.57,77699.44,77639.68,77342.38,
2026-09-18T04:15:00-04:00,77699.68,77992.12,77690.91,77891.64,77639.68,77342.38,
2026-09-18T04:30:00-04:00,77891.65,77954.62,77835.22,77902.55,77639.68,77342.38,
2026-09-18T04:45:00-04:00,77902.55,78200.17,77890.34,78200.17,77639.68,77342.38,
2026-09-18T05:00:00-04:00,78198.88,78401.19,78158.72,78308.71,77639.68,77342.38,
2026-09-18T05:15:00-04:00,78308.24,78322.34,78094.06,78095.29,77639.68,77342.38,
2026-09-18T05:30:00-04:00,78095.29,78096.87,77943.5,77986.19,77639.68,77342.38,
2026-09-18T05:45:00-04:00,77986.55,78144.75,77985.17,78143.3,77639.68,77342.38,
2026-09-18T06:00:00-04:00,78143.29,78150.61,78046.18,78128.02,77639.68,77342.38,
2026-09-18T06:15:00-04:00,78127.58,78213.26,78097.51,78211.74,78401.19,77342.38,
2026-09-18T06:30:00-04:00,78211.6,78246.15,78122.5,78160.36,78401.19,77342.38,
2026-09-18T06:45:00-04:00,78160.36,78296.94,78158.56,78216.54,78401.19,77342.38,
2026-09-18T07:00:00-04:00,78216.54,78355.55,77977.83,78047.48,78401.19,77342.38,
2026-09-18T07:15:00-04:00,78047.74,78096.77,77977.86,77985.31,78401.19,77342.38,
2026-09-18T07:30:00-04:00,77985.38,78106.66,77959.39,77960.66,78401.19,77342.38,
2026-09-18T07:45:00-04:00,77960.29,78034.42,77960.29,77995.11,78401.19,77342.38,
2026-09-18T08:00:00-04:00,77996.11,78052.78,77929.72,78016.92,78401.19,77342.38,
2026-09-18T08:15:00-04:00,78016.87,78043.19,77921.59,77955.97,78355.55,77342.38,
2026-09-18T08:30:00-04:00,77956.01,78111.43,77926.77,78049.69,78355.55,77342.38,
2026-09-18T08:45:00-04:00,78049.69,78078.1,77961.45,77976.17,78355.55,77342.38,
2026-09-18T09:00:00-04:00,77976.03,78015.53,77909.57,77962.45,78355.55,77342.38,
2026-09-18T09:15:00-04:00,77962.3,78111.28,77961.13,78110.28,78355.55,77342.38,
2026-09-18T09:30:00-04:00,78110.14,79240.95,78081.54,79223.28,78355.55,77342.38,
2026-09-18T09:45:00-04:00,79224.59,80395.26,79159.65,79994.85,78355.55,77342.38,
2026-09-18T10:00:00-04:00,79994.75,80464.54,79993.42,80229.07,78355.55,77342.38,
2026-09-18T10:15:00-04:00,80229.07,80911.36,80228.85,80644.45,78355.55,77909.57,
2026-09-18T10:30:00-04:00,80644.61,80747.69,80435.04,80717.96,78355.55,77909.57,
2026-09-18T10:45:00-04:00,80717.96,80890.89,80651.87,80863.1,78355.55,77909.57,
2026-09-18T11:00:00-04:00,80863.1,80959.08,80502.72,80705.28,78355.55,77909.57,
2026-09-18T11:15:00-04:00,80705.28,81063.61,80700.34,80885.97,78355.55,77909.57,
2026-09-18T11:30:00-04:00,80886.69,80899.06,80588.66,80589.48,78355.55,77909.57,
2026-09-18T11:45:00-04:00,80589.48,80750.95,80444.98,80657.23,78355.55,77909.57,
2026-09-18T12:00:00-04:00,80657.23,80898.27,80613.9,80898.27,78355.55,77909.57,
2026-09-18T12:15:00-04:00,80896.6,81003.51,80800.98,80978.28,78355.55,77909.57,
2026-09-18T12:30:00-04:00,80977.92,81184.24,80831.51,80929.8,78355.55,77909.57,
2026-09-18T12:45:00-04:00,80929.78,80931.08,80701.6,80778.5,78355.55,77909.57,
2026-09-18T13:00:00-04:00,80778.5,80830.34,80696.98,80816.66,78355.55,77909.57,
2026-09-18T13:15:00-04:00,80817.18,80874.58,80578.2,80678.81,78355.55,77909.57,
2026-09-18T13:30:00-04:00,80678.65,80705.9,80509.31,80704.73,78355.55,77909.57,
2026-09-18T13:45:00-04:00,80704.73,80941.66,80695.95,80941.66,81184.24,77909.57,
2026-09-18T14:00:00-04:00,80941.27,80946.07,80736.49,80803.33,81184.24,77909.57,
2026-09-18T14:15:00-04:00,80803.33,80924.05,80750.72,80920.24,81184.24,77909.57,
2026-09-18T14:30:00-04:00,80920.24,81075.8,80851.38,80875.46,81184.24,77909.57,
2026-09-18T14:45:00-04:00,80875.46,81005.77,80812.2,80869.78,81184.24,80509.31,
2026-09-18T15:00:00-04:00,80870.54,81139.02,80846.87,81129.34,81184.24,80509.31,
2026-09-18T15:15:00-04:00,81127.84,81313.68,81049.35,81185.51,81184.24,80509.31,
2026-09-18T15:30:00-04:00,81183.99,81185.95,80987.52,81174.83,81184.24,80509.31,
2026-09-18T15:45:00-04:00,81174.83,81277.35,81068.39,81135.33,81184.24,80509.31,
2026-09-18T16:00:00-04:00,81135.53,81163.62,80896.84,81010.61,81184.24,80509.31,
2026-09-18T16:15:00-04:00,81010.67,81153.01,80880.03,80952,81184.24,80509.31,
2026-09-18T16:30:00-04:00,80952,81107.91,80891.08,81095.35,81313.68,80509.31,
2026-09-18T16:45:00-04:00,81095.36,81116,81002.15,81036.23,81313.68,80509.31,
2026-09-18T17:00:00-04:00,81035.71,81219.1,81024.48,81202.12,81313.68,80509.31,
2026-09-18T17:15:00-04:00,81202.05,81212.81,81040.4,81118.13,81313.68,80509.31,
2026-09-18T17:30:00-04:00,81117.98,81225.24,81077.38,81151.98,81313.68,80509.31,
2026-09-18T17:45:00-04:00,81151.97,81183.52,81080.8,81168.84,81313.68,80509.31,
2026-09-18T18:00:00-04:00,81168.84,81299.47,81138.61,81176.22,81313.68,80509.31,
2026-09-18T18:15:00-04:00,81176.22,81274.29,81170.08,81189.67,81313.68,80509.31,
2026-09-18T18:30:00-04:00,81189.67,81193.02,81006.96,81055.06,81313.68,80509.31,
2026-09-18T18:45:00-04:00,81055.08,81094.83,81028.57,81065.8,81313.68,80509.31,
2026-09-18T19:00:00-04:00,81065.57,81135.04,81021.89,81107.53,81313.68,80509.31,
2026-09-18T19:15:00-04:00,81107.53,81126.61,80930,80930,81299.47,80509.31,
2026-09-18T19:30:00-04:00,80930,80957.41,80797.25,80833.88,81299.47,80509.31,
2026-09-18T19:45:00-04:00,80834.11,80907.04,80815.46,80820.37,81299.47,80509.31,
2026-09-18T20:00:00-04:00,80820.22,80955.75,80820.22,80955.06,81299.47,80509.31,
2026-09-18T20:15:00-04:00,80954.97,81080.59,80952.66,81080.07,81299.47,80509.31,
2026-09-18T20:30:00-04:00,81079.84,81313.29,81079.84,81313.29,81299.47,80509.31,81232.27640999999
2026-09-18T20:45:00-04:00,81312.08,81644.17,81246.4,81644.05,81299.47,80797.25,81271.25131429874
2026-09-18T21:00:00-04:00,81644.02,81700.79,81256.19,81259.3,81299.47,80797.25,
2026-09-18T21:15:00-04:00,81259.34,81300.99,81085.3,81236.1,81299.47,80797.25,
2026-09-18T21:30:00-04:00,81236.31,81246.67,81031.12,81150.66,81299.47,80797.25,
2026-09-18T21:45:00-04:00,81150.65,81401.58,81149.86,81259.2,81299.47,80797.25,
2026-09-18T22:00:00-04:00,81259.2,81393.68,81238.54,81353.09,81299.47,80797.25,
2026-09-18T22:15:00-04:00,81353.09,81415.74,81302.03,81328.26,81700.79,80797.25,
2026-09-18T22:30:00-04:00,81328.25,81414.9,81273.01,81302.51,81700.79,80797.25,
2026-09-18T22:45:00-04:00,81302.23,81302.25,81251.33,81267.44,81700.79,80797.25,
2026-09-18T23:00:00-04:00,81267.26,81375.77,81260.06,81263.93,81700.79,80797.25,
2026-09-18T23:15:00-04:00,81263.53,81265.02,81120.84,81120.84,81700.79,80797.25,
2026-09-18T23:30:00-04:00,81120.84,81150.17,81097.41,81148.24,81700.79,80797.25,
2026-09-18T23:45:00-04:00,81148.24,81166.94,81110.96,81111.85,81700.79,80797.25,
2026-09-19T00:00:00-04:00,81111.78,81191.21,81093.7,81184.67,81700.79,80797.25,
