time,open,high,low,close,Swing High,Swing Low,Trail
2026-09-11T16:30:00-04:00,77360.08,77427.09,77168.36,77311.23,79790.7,76869.07,
2026-09-11T17:00:00-04:00,77311.41,77396.03,77297.67,77330.35,79790.7,76869.07,
2026-09-11T17:30:00-04:00,77330.33,77368.07,77053.63,77082.31,79790.7,76869.07,
2026-09-11T18:00:00-04:00,77082.11,77204.97,76947.29,77096.16,79790.7,76869.07,
2026-09-11T18:30:00-04:00,77095.34,77173.71,76970.84,77119.23,79790.7,76869.07,
2026-09-11T19:00:00-04:00,77119.2,77180.78,77094.89,77161.23,79790.7,76869.07,
2026-09-11T19:30:00-04:00,77161.36,77195.17,77128.66,77194.42,79790.7,76869.07,
2026-09-11T20:00:00-04:00,77194.42,77291.67,77194.26,77263.08,79790.7,76869.07,
2026-09-11T20:30:00-04:00,77263.08,77303.74,77230.45,77273.51,79790.7,76947.29,
2026-09-11T21:00:00-04:00,77274.45,77360.96,77244.05,77307.28,79790.7,76947.29,
2026-09-11T21:30:00-04:00,77307.11,77320.69,77250.57,77257.26,79790.7,76947.29,
2026-09-11T22:00:00-04:00,77257.26,77305.89,77254.6,77268.47,79790.7,76947.29,
2026-09-11T22:30:00-04:00,77268.48,77290.81,77203.6,77279.56,79790.7,76947.29,
2026-09-11T23:00:00-04:00,77279.42,77324.27,77216.44,77272.1,79790.7,76947.29,
2026-09-11T23:30:00-04:00,77272.1,77272.69,77223.36,77252,77360.96,76947.29,
2026-09-12T00:00:00-04:00,77251.98,77299.23,77209.8,77236.37,77360.96,76947.29,
2026-09-12T00:30:00-04:00,77236.37,77279.94,77208.99,77209.71,77360.96,76947.29,
2026-09-12T01:00:00-04:00,77209.71,77234.9,77153.05,77187.6,77360.96,76947.29,
2026-09-12T01:30:00-04:00,77187.6,77244.37,77184.27,77200.95,77360.96,76947.29,
2026-09-12T02:00:00-04:00,77200.95,77224.65,77185.68,77222.68,77360.96,76947.29,
2026-09-12T02:30:00-04:00,77222.68,77342.01,77222.68,77276.57,77360.96,76947.29,
2026-09-12T03:00:00-04:00,77276.57,77332.96,77276.57,77294.22,77360.96,76947.29,
2026-09-12T03:30:00-04:00,77294.24,77295.32,77249.97,77256,77360.96,77153.05,
2026-09-12T04:00:00-04:00,77255.96,77331.07,77255,77287.28,77360.96,77153.05,
2026-09-12T04:30:00-04:00,77287.31,77357.05,77287.02,77341.55,77360.96,77153.05,
2026-09-12T05:00:00-04:00,77341.56,77367.13,77327.74,77343.04,77360.96,77153.05,
2026-09-12T05:30:00-04:00,77344.16,77367.3,77315.5,77335.08,77360.96,77153.05,
2026-09-12T06:00:00-04:00,77334.94,77382.85,77334.12,77362.86,77360.96,77153.05,
2026-09-12T06:30:00-04:00,77362.85,77363.32,77296.1,77315.12,77360.96,77153.05,
2026-09-12T07:00:00-04:00,77315.29,77332.31,77274.36,77278.29,77360.96,77153.05,
2026-09-12T07:30:00-04:00,77278.29,77341.58,77275.19,77340.16,77360.96,77153.05,
2026-09-12T08:00:00-04:00,77340.15,77347.09,77297.07,77311.47,77360.96,77153.05,
2026-09-12T08:30:00-04:00,77311.47,77328.84,77272.37,77321.13,77382.85,77153.05,
2026-09-12T09:00:00-04:00,77321.29,77379.48,77242.75,77297.57,77382.85,77153.05,
2026-09-12T09:30:00-04:00,77297.57,77351.1,77252.94,77350.47,77382.85,77153.05,
2026-09-12T10:00:00-04:00,77350.47,77407.19,77349.67,77405.3,77382.85,77153.05,
2026-09-12T10:30:00-04:00,77405.35,77484.82,77403.99,77443.61,77382.85,77153.05,
2026-09-12T11:00:00-04:00,77443.72,77465.78,77395.27,77441.08,77382.85,77153.05,
2026-09-12T11:30:00-04:00,77441.16,77441.16,77358.7,77365.26,77382.85,77242.75,
2026-09-12T12:00:00-04:00,77365.26,77400.69,77330.77,77363.88,77382.85,77242.75,
2026-09-12T12:30:00-04:00,77364.26,77370.13,77324.67,77344.44,77382.85,77242.75,
2026-09-12T13:00:00-04:00,77344.44,77383.98,77256.23,77274.63,77484.82,77242.75,
2026-09-12T13:30:00-04:00,77274.14,77275.68,77161.57,77192.86,77484.82,77242.75,
2026-09-12T14:00:00-04:00,77192.86,77202.17,77111.27,77182.84,77484.82,77242.75,
2026-09-12T14:30:00-04:00,77182.03,77182.79,77108.39,77124.23,77484.82,77242.75,
2026-09-12T15:00:00-04:00,77124.29,77170.77,77114.64,77114.64,77484.82,77242.75,
2026-09-12T15:30:00-04:00,77114.75,77144.01,77048.28,77103.95,77484.82,77242.75,
2026-09-12T16:00:00-04:00,77103.55,77178.72,77102.6,77177.15,77484.82,77242.75,
2026-09-12T16:30:00-04:00,77177.14,77208.24,77143.88,77152.82,77484.82,77242.75,
2026-09-12T17:00:00-04:00,77152.62,77222.77,77136.43,77192.43,77484.82,77242.75,
2026-09-12T17:30:00-04:00,77192.43,77263.15,77191.38,77244.4,77484.82,77242.75,
2026-09-12T18:00:00-04:00,77244.4,77281.46,77184.31,77185.37,77484.82,77048.28,
2026-09-12T18:30:00-04:00,77185.74,77228.42,77174.65,77215.26,77484.82,77048.28,
2026-09-12T19:00:00-04:00,77215.31,77266.35,77214.3,77236.73,77484.82,77048.28,
2026-09-12T19:30:00-04:00,77236.73,77276.83,77222.55,77271.22,77484.82,77048.28,
2026-09-12T20:00:00-04:00,77269.87,77288.04,77251.68,77255.97,77484.82,77048.28,
2026-09-12T20:30:00-04:00,77255.94,77266.53,77155.97,77261.09,77484.82,77048.28,
2026-09-12T21:00:00-04:00,77261.09,77324.51,77238.92,77241.29,77484.82,77048.28,
2026-09-12T21:30:00-04:00,77240.06,77304.75,77228.21,77304.09,77484.82,77048.28,
2026-09-12T22:00:00-04:00,77304.09,77305.05,77233.83,77246.58,77484.82,77048.28,
2026-09-12T22:30:00-04:00,77246.57,77300.43,77229.85,77275.45,77484.82,77048.28,
2026-09-12T23:00:00-04:00,77275.45,77298.63,77234.49,77243.43,77484.82,77155.97,
2026-09-12T23:30:00-04:00,77243.35,77244.15,77170.77,77179.12,77324.51,77155.97,
2026-09-13T00:00:00-04:00,77179.12,77243.66,77178.96,77209.41,77324.51,77155.97,
2026-09-13T00:30:00-04:00,77209.62,77220.58,77182.42,77195.36,77324.51,77155.97,
2026-09-13T01:00:00-04:00,77195.36,77267.86,77194.78,77267.47,77324.51,77155.97,
2026-09-13T01:30:00-04:00,77267.98,77307.57,77266.86,77303.74,77324.51,77155.97,
2026-09-13T02:00:00-04:00,77304.05,77309.68,77273.18,77281.7,77324.51,77170.77,
2026-09-13T02:30:00-04:00,77281.7,77299.01,77048.2,77105.57,77324.51,77170.77,77247.64047
2026-09-13T03:00:00-04:00,77105.53,77165.1,77084.95,77129.52,77324.51,77170.77,77247.64047
2026-09-13T03:30:00-04:00,77129.52,77152.56,77082.26,77113.09,77324.51,77170.77,77247.64047
2026-09-13T04:00:00-04:00,77113.09,77166.37,76996.63,77011.96,77324.51,77170.77,77178.113932509
2026-09-13T04:30:00-04:00,77011.95,77011.96,76745.01,76800.77,77309.68,77170.77,
2026-09-13T05:00:00-04:00,76800.77,76880.74,76592.46,76636.02,77309.68,77170.77,
2026-09-13T05:30:00-04:00,76636,76804.31,76559.23,76791.44,77309.68,77170.77,
2026-09-13T06:00:00-04:00,76791.45,76798.66,76730.83,76741.58,77309.68,77170.77,
2026-09-13T06:30:00-04:00,76741.58,76795.48,76616.99,76644.61,77309.68,77170.77,
2026-09-13T07:00:00-04:00,76644.69,76694.03,76517.78,76649.39,77309.68,77170.77,
2026-09-13T07:30:00-04:00,76649.39,76786.55,76639.84,76771.2,77309.68,77170.77,
2026-09-13T08:00:00-04:00,76771.64,76838.41,76743.14,76822.84,77309.68,77170.77,
2026-09-13T08:30:00-04:00,76822.84,76843.07,76679.12,76746.5,77309.68,77170.77,
2026-09-13T09:00:00-04:00,76746.5,76759.35,76548.68,76569.77,77309.68,77170.77,
2026-09-13T09:30:00-04:00,76569.77,76904.75,76568.8,76839.19,77309.68,76517.78,
2026-09-13T10:00:00-04:00,76839.19,77106.07,76837.57,77094.33,77309.68,76517.78,
2026-09-13T10:30:00-04:00,77094.36,77236.9,77074.3,77197.64,77309.68,76517.78,
2026-09-13T11:00:00-04:00,77197.64,77201.12,77005.78,77028.04,77309.68,76517.78,
2026-09-13T11:30:00-04:00,77028.03,77163.53,77028.03,77118.3,77309.68,76517.78,
2026-09-13T12:00:00-04:00,77118.3,77278.92,77118.17,77231.56,77309.68,76517.78,
2026-09-13T12:30:00-04:00,77231.91,77341.34,77220.41,77267.04,77309.68,76517.78,
2026-09-13T13:00:00-04:00,77266.97,77399.34,77266.03,77286.23,77309.68,76517.78,
2026-09-13T13:30:00-04:00,77286.23,77347.76,77232.31,77314.32,77309.68,76517.78,
2026-09-13T14:00:00-04:00,77314.72,77368.54,77296.04,77316.93,77309.68,76517.78,
2026-09-13T14:30:00-04:00,77316.93,77366.09,77301.79,77328.5,77309.68,76517.78,
2026-09-13T15:00:00-04:00,77328.5,77391.24,77217.2,77255.79,77309.68,76517.78,
2026-09-13T15:30:00-04:00,77255.8,77267.84,77213.21,77267.23,77399.34,76517.78,
2026-09-13T16:00:00-04:00,77267.23,77316.19,77245.78,77308.89,77399.34,76517.78,
2026-09-13T16:30:00-04:00,77308.9,77354.8,77286.24,77328.1,77399.34,76517.78,
2026-09-13T17:00:00-04:00,77328.1,77431.6,77296.49,77402.45,77399.34,76517.78,
2026-09-13T17:30:00-04:00,77401.89,77403.03,77298.52,77298.57,77399.34,76517.78,
2026-09-13T18:00:00-04:00,77298.56,77298.99,76712.25,76821.59,77399.34,76517.78,
2026-09-13T18:30:00-04:00,76821.61,76870.23,76653.99,76702.66,77399.34,76517.78,
2026-09-13T19:00:00-04:00,76702.61,76755.13,76620.23,76725.11,77399.34,76517.78,
2026-09-13T19:30:00-04:00,76725.07,76858.24,76719.3,76825.25,77431.6,76517.78,
2026-09-13T20:00:00-04:00,76825.78,77031.7,76365.47,76447.83,77431.6,76517.78,76593.99747999999
2026-09-13T20:30:00-04:00,76447.68,76848.28,76428.53,76774.48,77431.6,76517.78,
2026-09-13T21:00:00-04:00,76774.48,76869.92,76624.91,76820.74,77431.6,76517.78,
2026-09-13T21:30:00-04:00,76820.99,77128.88,76615.01,77086.65,77431.6,76517.78,
2026-09-13T22:00:00-04:00,77086.67,77628.02,76990.36,77500.06,77431.6,76517.78,77354.46810000001
2026-09-13T22:30:00-04:00,77499.87,77684.8,77404.48,77566.56,77431.6,76365.47,77354.46810000001
2026-09-13T23:00:00-04:00,77566.56,77830.01,77556.04,77785.08,77431.6,76365.47,
2026-09-13T23:30:00-04:00,77786.22,77786.22,77469.84,77561.72,77431.6,76365.47,
2026-09-14T00:00:00-04:00,77561.83,77658.09,77504.6,77600.6,77431.6,76365.47,
2026-09-14T00:30:00-04:00,77600.6,77667.23,77507.29,77646.99,77431.6,76365.47,
2026-09-14T01:00:00-04:00,77646.99,77655.96,77482.71,77487.41,77431.6,76365.47,
2026-09-14T01:30:00-04:00,77487.4,77588.88,77462,77570.43,77830.01,76365.47,
2026-09-14T02:00:00-04:00,77570.42,77845.26,77537.67,77537.93,77830.01,76365.47,
2026-09-14T02:30:00-04:00,77538,77734.56,77348.53,77560.06,77830.01,76365.47,
2026-09-14T03:00:00-04:00,77560.06,77711.57,77493.65,77673.98,77830.01,76365.47,
2026-09-14T03:30:00-04:00,77673.98,77857.79,77654.14,77856.44,77830.01,76365.47,
2026-09-14T04:00:00-04:00,77856.44,77941.57,77665.02,77726.32,77830.01,76365.47,
2026-09-14T04:30:00-04:00,77726.32,77770.44,77624.15,77698.14,77830.01,76365.47,
2026-09-14T05:00:00-04:00,77698.15,77790.65,77565.65,77742.87,77830.01,77348.53,
2026-09-14T05:30:00-04:00,77742.88,78335.79,77742.22,78100.96,77830.01,77348.53,
2026-09-14T06:00:00-04:00,78101.12,78130.14,77904.04,77931.56,77830.01,77348.53,
2026-09-14T06:30:00-04:00,77927.64,77989.32,77866.51,77871.17,77830.01,77348.53,
2026-09-14T07:00:00-04:00,77871.17,77883.43,77684.94,77875.28,77830.01,77348.53,
2026-09-14T07:30:00-04:00,77875.28,77888.17,77662.52,77743.27,77830.01,77348.53,
2026-09-14T08:00:00-04:00,77743.24,77962.28,77680.26,77962.28,78335.79,77348.53,
2026-09-14T08:30:00-04:00,77961.95,78042.83,77590.01,77664.23,78335.79,77348.53,
2026-09-14T09:00:00-04:00,77664.14,77823.94,77449.76,77823.94,78335.79,77348.53,
2026-09-14T09:30:00-04:00,77823.73,78444.47,77819.38,78138.94,78335.79,77348.53,
2026-09-14T10:00:00-04:00,78139.17,78612.56,78136.94,78356.8,78335.79,77348.53,
2026-09-14T10:30:00-04:00,78357.52,78662.68,78309,78490.92,78335.79,77348.53,
2026-09-14T11:00:00-04:00,78490.92,78568,78272.62,78376.36,78335.79,77348.53,
2026-09-14T11:30:00-04:00,78376.37,78647.47,78312.98,78545.39,78335.79,77449.76,
2026-09-14T12:00:00-04:00,78545.39,78842.81,78396.06,78636.9,78335.79,77449.76,
2026-09-14T12:30:00-04:00,78636.99,78866.11,78590.17,78736.14,78335.79,77449.76,
2026-09-14T13:00:00-04:00,78736.13,78953.24,78702.46,78855.33,78335.79,77449.76,
2026-09-14T13:30:00-04:00,78854.91,79005.67,78689.74,78908.76,78335.79,77449.76,
2026-09-14T14:00:00-04:00,78908.47,79218.67,78813.4,79106.46,78335.79,77449.76,
2026-09-14T14:30:00-04:00,79106.98,79291.67,78964.19,79192.24,78335.79,77449.76,
2026-09-14T15:00:00-04:00,79192.24,79198.77,78982.07,79112.57,78335.79,77449.76,
2026-09-14T15:30:00-04:00,79112.58,79156.99,78933.63,78955.57,78335.79,77449.76,
2026-09-14T16:00:00-04:00,78955.57,79554.79,78948.31,79405.26,78335.79,77449.76,
2026-09-14T16:30:00-04:00,79405.26,79450.06,79055.45,79066.69,78335.79,77449.76,
2026-09-14T17:00:00-04:00,79066.69,79078.26,78735.69,78867.5,78335.79,77449.76,
2026-09-14T17:30:00-04:00,78867.49,78926.3,78714.41,78725.92,78335.79,77449.76,
2026-09-14T18:00:00-04:00,78725.93,78819.29,78489.29,78555.23,78335.79,77449.76,
2026-09-14T18:30:00-04:00,78555.08,78638.86,78485.43,78522.96,79554.79,77449.76,
2026-09-14T19:00:00-04:00,78522.96,78535.28,78328.29,78368.47,79554.79,77449.76,
2026-09-14T19:30:00-04:00,78370.71,78370.85,78102.17,78174.91,79554.79,77449.76,
2026-09-14T20:00:00-04:00,78173.35,78242.23,77988.99,78008.99,79554.79,77449.76,
2026-09-14T20:30:00-04:00,78008.99,78077.96,77934.95,77943.58,79554.79,77449.76,
2026-09-14T21:00:00-04:00,77943.56,78016.94,77741.25,77847.38,79554.79,77449.76,
2026-09-14T21:30:00-04:00,77847.38,78059.62,77835.9,77906.42,79554.79,77449.76,
2026-09-14T22:00:00-04:00,77906.28,78008.1,77867.1,77947.09,79554.79,77449.76,
2026-09-14T22:30:00-04:00,77947.09,77949.22,77788.87,77901.26,79554.79,77449.76,
2026-09-14T23:00:00-04:00,77900.97,77901.58,77694.58,77831.95,79554.79,77449.76,
2026-09-14T23:30:00-04:00,77831.95,77850.83,77645.52,77649.67,79554.79,77449.76,
2026-09-15T00:00:00-04:00,77650.53,77731.39,77552.65,77614.29,79554.79,77449.76,
2026-09-15T00:30:00-04:00,77614.29,77652.43,77533.53,77558.22,79554.79,77449.76,
2026-09-15T01:00:00-04:00,77558.63,77634.66,77307.28,77455.46,79554.79,77449.76,
2026-09-15T01:30:00-04:00,77455.46,77655.67,77368.2,77619,79554.79,77449.76,
2026-09-15T02:00:00-04:00,77619,77715.8,77383.59,77398.75,79554.79,77449.76,
2026-09-15T02:30:00-04:00,77398.46,77440.85,77182.66,77264.51,79554.79,77449.76,
2026-09-15T03:00:00-04:00,77265.35,77297.75,77172.05,77267.65,79554.79,77449.76,
2026-09-15T03:30:00-04:00,77267.86,77269.35,76875.16,76921.17,79554.79,77449.76,
2026-09-15T04:00:00-04:00,76920.44,76927.04,76693.31,76847.84,79554.79,77449.76,
2026-09-15T04:30:00-04:00,76847.84,76991.69,76820.59,76988.26,79554.79,77449.76,
2026-09-15T05:00:00-04:00,76988.26,76988.27,76855.16,76900.54,79554.79,77449.76,
2026-09-15T05:30:00-04:00,76900.68,77047.27,76890.17,76965.95,79554.79,77449.76,
2026-09-15T06:00:00-04:00,76966.31,77040.36,76879.05,76879.37,79554.79,77449.76,
2026-09-15T06:30:00-04:00,76880.17,77161.08,76862.28,77040.79,79554.79,76693.31,
2026-09-15T07:00:00-04:00,77040.79,77203.95,76956.28,76987.2,79554.79,76693.31,
2026-09-15T07:30:00-04:00,76987.2,76989.01,76828.21,76924.23,79554.79,76693.31,
2026-09-15T08:00:00-04:00,76924.22,76972.29,76847.39,76915.26,79554.79,76693.31,
2026-09-15T08:30:00-04:00,76915.46,77120.11,76845.3,76944.7,79554.79,76693.31,
2026-09-15T09:00:00-04:00,76944.7,77112.48,76899.39,76940.5,79554.79,76693.31,
2026-09-15T09:30:00-04:00,76940.49,76940.49,76135.26,76597.74,77203.95,76693.31,
2026-09-15T10:00:00-04:00,76597.74,76677.23,76306.54,76334.34,77203.95,76693.31,
2026-09-15T10:30:00-04:00,76334.95,76335.04,75595.54,75920.04,77203.95,76693.31,
2026-09-15T11:00:00-04:00,75920.12,76494.34,75823.04,76336.17,77203.95,76693.31,
2026-09-15T11:30:00-04:00,76337.24,76585.87,76275.12,76502.3,77203.95,76693.31,
2026-09-15T12:00:00-04:00,76502.18,76561.94,76264.21,76466.66,77203.95,76693.31,
2026-09-15T12:30:00-04:00,76466.66,76489.79,76290.54,76377.04,77203.95,76693.31,
2026-09-15T13:00:00-04:00,76377.51,76529.02,76186.54,76514.58,77203.95,75595.54,
2026-09-15T13:30:00-04:00,76514.58,77306.03,76509.59,76952.01,77203.95,75595.54,
2026-09-15T14:00:00-04:00,76952.01,77163.57,76499.11,76890.98,77203.95,75595.54,
2026-09-15T14:30:00-04:00,76891.49,76932.84,74977.57,75978.43,77203.95,75595.54,
2026-09-15T15:00:00-04:00,75980,76289.79,75810.08,75911.17,77203.95,75595.54,
2026-09-15T15:30:00-04:00,75910.92,76172.8,75859.21,76167.47,77203.95,75595.54,
2026-09-15T16:00:00-04:00,76167.73,76227.56,75736.45,75736.45,77306.03,75595.54,
2026-09-15T16:30:00-04:00,75736.66,75988.6,75615.55,75925.1,77306.03,75595.54,
2026-09-15T17:00:00-04:00,75925.1,75947.05,75648.93,75670.6,77306.03,74977.57,
2026-09-15T17:30:00-04:00,75670.6,75753.59,75397.68,75463.48,77306.03,74977.57,
2026-09-15T18:00:00-04:00,75463.48,75571.19,75139.12,75479.64,77306.03,74977.57,
2026-09-15T18:30:00-04:00,75479.64,75733.43,75479.05,75656.68,77306.03,74977.57,
2026-09-15T19:00:00-04:00,75656.69,75928.57,75649.42,75727.82,77306.03,74977.57,
2026-09-15T19:30:00-04:00,75727.82,75728.67,75554.94,75628.66,77306.03,74977.57,
2026-09-15T20:00:00-04:00,75628.65,75793.89,75526.02,75793.8,77306.03,74977.57,
2026-09-15T20:30:00-04:00,75792.9,75857.66,75679.55,75720.41,77306.03,75139.12,
2026-09-15T21:00:00-04:00,75720.28,75903.59,75648.89,75819.76,77306.03,75139.12,
2026-09-15T21:30:00-04:00,75819.77,75819.77,75410.73,75439.37,77306.03,75139.12,
2026-09-15T22:00:00-04:00,75439.63,75885.92,75431.03,75885.92,77306.03,75139.12,
2026-09-15T22:30:00-04:00,75885.98,76039.22,75762.85,75830.92,77306.03,75139.12,
2026-09-15T23:00:00-04:00,75831.11,76021.3,75769.56,75805.61,77306.03,75139.12,
2026-09-15T23:30:00-04:00,75805.6,75852.22,75711.12,75767.48,77306.03,75139.12,
2026-09-16T00:00:00-04:00,75767.48,75931.17,75765.2,75822.73,77306.03,75410.73,
2026-09-16T00:30:00-04:00,75825.47,75967.41,75753,75812.06,77306.03,75410.73,
2026-09-16T01:00:00-04:00,75812.06,75860.46,75628.15,75827.33,76039.22,75410.73,
2026-09-16T01:30:00-04:00,75827.71,75922.85,75779.71,75908.62,76039.22,75410.73,
2026-09-16T02:00:00-04:00,75908.38,75973.36,75835.14,75861.46,76039.22,75410.73,
2026-09-16T02:30:00-04:00,75861.6,75975.43,75772.49,75974.56,76039.22,75410.73,
2026-09-16T03:00:00-04:00,75974.64,76038.67,75755.05,75764.26,76039.22,75410.73,
2026-09-16T03:30:00-04:00,75764.26,75855.15,75688.07,75715.29,76039.22,75628.15,
2026-09-16T04:00:00-04:00,75715.29,75715.36,75307.73,75390.39,76039.22,75628.15,
2026-09-16T04:30:00-04:00,75390.67,75678.34,75376.06,75678.34,76039.22,75628.15,
2026-09-16T05:00:00-04:00,75676.71,75892.41,75674.54,75779.32,76039.22,75628.15,
2026-09-16T05:30:00-04:00,75778.98,75937.14,75776.95,75935.79,76038.67,75628.15,
2026-09-16T06:00:00-04:00,75935.35,75988.84,75867.48,75915.19,76038.67,75628.15,
2026-09-16T06:30:00-04:00,75915.19,75950.92,75844.12,75894.73,76038.67,75307.73,
2026-09-16T07:00:00-04:00,75895.8,75993.03,75827.08,75922.93,76038.67,75307.73,
2026-09-16T07:30:00-04:00,75922.78,76244.27,75903.05,76194.56,76038.67,75307.73,
2026-09-16T08:00:00-04:00,76194.56,76243.48,75860.05,75882.38,76038.67,75307.73,
2026-09-16T08:30:00-04:00,75882.42,75985.31,75742.45,75910.98,76038.67,75307.73,
2026-09-16T09:00:00-04:00,75910.97,75910.97,75628.69,75718.93,76038.67,75307.73,
2026-09-16T09:30:00-04:00,75720.74,75881.47,75536,75591.72,76038.67,75307.73,
2026-09-16T10:00:00-04:00,75592.02,75771.65,75381.22,75760.36,76244.27,75307.73,
2026-09-16T10:30:00-04:00,75760.36,75769.06,75427.44,75629.75,76244.27,75307.73,
2026-09-16T11:00:00-04:00,75629.94,75742.69,75499.33,75585.11,76244.27,75307.73,
2026-09-16T11:30:00-04:00,75585.1,75882.14,75512.91,75735.38,76244.27,75307.73,
2026-09-16T12:00:00-04:00,75735.29,75830.69,75598.77,75730.3,76244.27,75307.73,
2026-09-16T12:30:00-04:00,75731.21,75783.43,75628.44,75714.24,76244.27,75381.22,
2026-09-16T13:00:00-04:00,75714.24,75763.37,75588.62,75661.41,76244.27,75381.22,
2026-09-16T13:30:00-04:00,75661.29,75846.12,75304.58,75669.91,76244.27,75381.22,
2026-09-16T14:00:00-04:00,75683.74,76481.91,75303.15,75975.73,76244.27,75381.22,
2026-09-16T14:30:00-04:00,75975.51,76253.14,75026.09,75577.21,76244.27,75381.22,
2026-09-16T15:00:00-04:00,75577.27,76119.83,75207.67,75493.72,76244.27,75381.22,
2026-09-16T15:30:00-04:00,75492.89,76086.45,75395.37,76032.72,76244.27,75381.22,
2026-09-16T16:00:00-04:00,76032.72,76357.88,75969.81,76157.06,76244.27,75381.22,
2026-09-16T16:30:00-04:00,76157.06,76199.29,75982.33,76123.18,76481.91,75381.22,
2026-09-16T17:00:00-04:00,76123.58,76160.18,75989.36,76018.61,76481.91,75026.09,
2026-09-16T17:30:00-04:00,76018.62,76042.77,75881.22,75918.82,76481.91,75026.09,
2026-09-16T18:00:00-04:00,75918.93,75931.57,75615.9,75701.62,76481.91,75026.09,
2026-09-16T18:30:00-04:00,75701.99,75765.24,75582.87,75622.04,76481.91,75026.09,
2026-09-16T19:00:00-04:00,75621.45,76083.35,75592.04,76020.55,76481.91,75026.09,
2026-09-16T19:30:00-04:00,76020.41,76216.67,76014.3,76149.48,76481.91,75026.09,
2026-09-16T20:00:00-04:00,76149.48,76427.6,76125.96,76341.99,76481.91,75026.09,
2026-09-16T20:30:00-04:00,76341.45,76441.25,76278.7,76278.7,76481.91,75026.09,
2026-09-16T21:00:00-04:00,76278.7,76589,76161.39,76573.71,76481.91,75582.87,
2026-09-16T21:30:00-04:00,76573.66,76707.95,76282.5,76311.78,76481.91,75582.87,
2026-09-16T22:00:00-04:00,76311.78,76330.15,76009.2,76120.69,76481.91,75582.87,
2026-09-16T22:30:00-04:00,76120.78,76422.47,76094.62,76311.33,76481.91,75582.87,
2026-09-16T23:00:00-04:00,76310.77,76452.62,76310.77,76437.35,76481.91,75582.87,
2026-09-16T23:30:00-04:00,76437.35,76471.41,76350.76,76380.33,76481.91,75582.87,
2026-09-17T00:00:00-04:00,76380.34,76380.34,76126.81,76152.07,76707.95,75582.87,
2026-09-17T00:30:00-04:00,76152.83,76529.29,76124.67,76482.46,76707.95,76009.2,
2026-09-17T01:00:00-04:00,76483.23,76564.5,76359.64,76430.73,76707.95,76009.2,
2026-09-17T01:30:00-04:00,76430.72,76430.73,76255.59,76271.11,76707.95,76009.2,
2026-09-17T02:00:00-04:00,76271.12,76416.58,76247.74,76380.35,76707.95,76009.2,
2026-09-17T02:30:00-04:00,76379.88,76536.59,76379.87,76417.15,76707.95,76009.2,
2026-09-17T03:00:00-04:00,76417.02,76614.79,76416.24,76463.01,76707.95,76009.2,
2026-09-17T03:30:00-04:00,76462.98,76475.38,76363.03,76395.06,76707.95,76009.2,
2026-09-17T04:00:00-04:00,76395.06,76473.09,76334.05,76401,76707.95,76009.2,
2026-09-17T04:30:00-04:00,76401.53,76529.49,76353.65,76513.35,76707.95,76009.2,
2026-09-17T05:00:00-04:00,76512.69,76678.94,76512.69,76625.24,76707.95,76009.2,
