time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Slow
2026-09-20T11:25:00-04:00,80814.52,80814.53,80673.2,80673.21,80770,80433.84,,57.99761896612955,63.85611472822252
2026-09-20T11:30:00-04:00,80673.2,80775,80673.2,80735.78,80911.01,80433.84,80689.5297,53.99497878643858,63.117253218207466
2026-09-20T11:35:00-04:00,80735.77,80840,80722.71,80840,80911.01,80433.84,80689.5297,58.64561262941589,61.98445255386115
2026-09-20T11:40:00-04:00,80839.99,80875,80797.16,80842.92,80911.01,80433.84,80689.5297,61.46687675732837,60.75098309013736
2026-09-20T11:45:00-04:00,80842.91,80900,80840.06,80900,80911.01,80433.84,80730.34841120164,62.945280629368526,60.87762696392632
2026-09-20T11:50:00-04:00,80899.99,80926.11,80866.92,80921.85,80911.01,80433.84,80756.28345325867,64.8728929506694,60.653065336314725
2026-09-20T11:55:00-04:00,80921.84,80971.37,80889.07,80915.91,80911.01,80673.2,80756.28345325867,65.11671713733699,60.786928337024506
2026-09-20T12:00:00-04:00,80916.37,80942.16,80821.06,80872.31,80911.01,80673.2,80756.28345325867,62.79933170775196,62.02498326249255
2026-09-20T12:05:00-04:00,80870.61,81086.24,80863.13,81018.38,80911.01,80673.2,80830.6472094786,64.38938389501294,63.756758368045745
2026-09-20T12:10:00-04:00,81036.14,81202.71,81006.6,81168.22,80911.01,80673.2,,70.73255604980179,65.4783956683171
2026-09-20T12:15:00-04:00,81166.76,81244.06,81137,81137.76,80911.01,80673.2,,72.1306449776967,66.80354928815099
2026-09-20T12:20:00-04:00,81137.8,81148.56,81049.14,81138.54,80911.01,80673.2,,70.82968328562929,67.73108214153446
2026-09-20T12:25:00-04:00,81136.66,81275.62,81093.78,81200.01,80911.01,80673.2,,71.97062841040035,68.83147370521696
2026-09-20T12:30:00-04:00,81200,81300,81128.86,81257.26,80911.01,80673.2,,74.06477459999687,70.28766998800872
2026-09-20T12:35:00-04:00,81256.41,81483.43,81228.41,81350,80911.01,80673.2,,76.42428378997573,72.72431715728091
2026-09-20T12:40:00-04:00,81350.62,81469.39,81300,81381.43,80911.01,80673.2,,78.24991143337326,74.24782071325453
2026-09-20T12:45:00-04:00,81397.74,81456.88,81241.25,81271.91,80911.01,80673.2,,73.64946745469302,73.55772041582125
2026-09-20T12:50:00-04:00,81272.9,81325,81250,81299.99,80911.01,80673.2,,69.15081697047007,73.39644128261834
2026-09-20T12:55:00-04:00,81300,81350,81277.46,81337.82,80911.01,80673.2,,70.4013643515246,73.43534357750563
2026-09-20T13:00:00-04:00,81338.28,81383.08,81260.74,81383.07,81483.43,80673.2,,71.94374248270007,73.38875958898969
2026-09-20T13:05:00-04:00,81383.08,81450,81264.96,81264.96,81483.43,80673.2,,67.72445869689774,71.62382474804875
2026-09-20T13:10:00-04:00,81262.31,81279.36,81182.63,81249.02,81483.43,80673.2,,62.05856864860188,69.28426954859717
2026-09-20T13:15:00-04:00,81246.46,81290.07,81208.57,81248.03,81483.43,80673.2,,61.39875822150833,66.80920954465876
2026-09-20T13:20:00-04:00,81243.99,81325,81200,81259.28,81483.43,80673.2,,61.66533842985719,65.86023268435835
2026-09-20T13:25:00-04:00,81259.29,81308.28,81169.28,81180,81483.43,80673.2,,58.63673711122199,63.805186727730735
2026-09-20T13:30:00-04:00,81180.01,81297.74,81180,81266.17,81483.43,80673.2,,57.80207467541271,62.26043563404067
2026-09-20T13:35:00-04:00,81267.01,81380,81250.9,81341.38,81483.43,80673.2,,62.19222912069823,61.01904005287307
2026-09-20T13:40:00-04:00,81341.42,81374.13,81333.68,81374.13,81483.43,80673.2,,64.8486314724698,61.43877071277554
2026-09-20T13:45:00-04:00,81378.19,81380,81315.4,81319.14,81483.43,80673.2,,63.26306453200675,61.3631817338459
2026-09-20T13:50:00-04:00,81316.4,81351.22,81152.94,81152.95,81483.43,80673.2,,55.146798083960505,59.65249638776189
2026-09-20T13:55:00-04:00,81152.94,81173.2,81071.48,81151.23,81483.43,80673.2,,49.331442075680016,57.839211346938136
2026-09-20T14:00:00-04:00,81151.14,81154.82,81140,81140,81483.43,80673.2,,48.92013334800308,56.87632388398505
2026-09-20T14:05:00-04:00,81140,81203.08,81049.87,81175.73,81483.43,80673.2,,49.78482602851078,55.54856887639472
2026-09-20T14:10:00-04:00,81167.77,81167.77,81101.57,81107.34,81380,80673.2,,48.73037429946144,53.030079649345964
2026-09-20T14:15:00-04:00,81107.33,81246.96,81107.33,81244.81,81380,80673.2,,50.79062015616461,51.53199421459323
2026-09-20T14:20:00-04:00,81241.35,81241.35,81184.41,81185.76,81380,80673.2,,53.207122165499456,50.156953258915316
2026-09-20T14:25:00-04:00,81185.76,81273.7,81185.75,81272.74,81380,80673.2,,53.71096826289909,51.1217571228614
2026-09-20T14:30:00-04:00,81272.75,81309.12,81248.66,81248.66,81380,81049.87,,55.32756703476127,51.87013181865281
2026-09-20T14:35:00-04:00,81248.67,81256.09,81188.32,81188.34,81380,81049.87,,52.55045451280144,52.15899174137521
2026-09-20T14:40:00-04:00,81188.33,81226.93,81188.33,81215,81380,81049.87,,51.40353660699772,52.33262055536336
2026-09-20T14:45:00-04:00,81214.99,81215,81144.06,81195.14,81380,81049.87,,51.54650322628374,52.963600006181586
2026-09-20T14:50:00-04:00,81192.53,81192.54,81055.26,81085.46,81380,81049.87,,47.46749349853576,51.38315579604083
2026-09-20T14:55:00-04:00,81085.45,81100,81045.29,81045.3,81309.12,81049.87,,42.9625984133808,50.03659321986196
2026-09-20T15:00:00-04:00,81045.29,81117.81,81045.29,81109.48,81309.12,81049.87,,44.16614337918486,48.65606297212248
2026-09-20T15:05:00-04:00,81109.49,81138.87,81101.18,81131.55,81309.12,81049.87,,47.23747518748816,47.725138406355356
2026-09-20T15:10:00-04:00,81131.54,81133.65,81095.38,81095.39,81309.12,81049.87,,46.85048422328185,47.027500032259745
2026-09-20T15:15:00-04:00,81095.38,81097.21,81070.14,81072.68,81309.12,81049.87,,44.98140334321305,45.89024318813117
2026-09-20T15:20:00-04:00,81072.84,81100,81072.83,81084.62,81309.12,81049.87,,44.75057758822811,45.08580699281528
2026-09-20T15:25:00-04:00,81084.61,81115.87,81070.78,81115.87,81309.12,81045.29,,46.5233365622179,45.62048406346893
2026-09-20T15:30:00-04:00,81115.86,81262.31,81115.86,81262.3,81309.12,81045.29,,52.807609409732166,47.8986672774871
2026-09-20T15:35:00-04:00,81262.31,81292.59,81252.74,81263.62,81309.12,81045.29,,57.84539918258082,49.5288428644392
2026-09-20T15:40:00-04:00,81263.63,81289.01,81221.23,81229.69,81309.12,81045.29,,56.470151061072855,50.53657466993987
2026-09-20T15:45:00-04:00,81229.68,81291.6,81228.09,81241.75,81309.12,81045.29,,55.468397352461594,51.99110375849055
2026-09-20T15:50:00-04:00,81240.93,81289.71,81240.93,81282.91,81309.12,81045.29,,57.27576000484541,54.049248001834826
2026-09-20T15:55:00-04:00,81282.9,81282.9,81166.62,81180.28,81309.12,81045.29,,54.41291967716529,54.75177292675833
2026-09-20T16:00:00-04:00,81188.27,81222,81183.39,81222,81292.59,81045.29,,51.644253139757694,55.51236702398906
2026-09-20T16:05:00-04:00,81221.99,81225.83,81193.52,81197.42,81292.59,81045.29,,52.16291154745274,54.56757353753563
2026-09-20T16:10:00-04:00,81197.41,81197.42,81152.88,81153.54,81292.59,81045.29,,49.513437973097794,53.13180667842248
2026-09-20T16:15:00-04:00,81153.55,81179.52,81115.36,81133.5,81292.59,81045.29,,47.08658948380709,51.88655594403112
2026-09-20T16:20:00-04:00,81135.63,81148.23,81117.43,81117.44,81292.59,81045.29,,45.730365070310945,50.34951174066515
2026-09-20T16:25:00-04:00,81117.43,81219.55,81100,81208.97,81292.59,81045.29,,48.93142409566315,49.50245996997905
2026-09-20T16:30:00-04:00,81189.99,81189.99,81123.63,81124.24,81292.59,81045.29,,49.534864936343304,48.95578181471601
2026-09-20T16:35:00-04:00,81124.25,81147.18,81087.57,81135.42,81292.59,81045.29,,46.78438637815232,48.11392660952038
2026-09-20T16:40:00-04:00,81135,81141.69,81097.89,81138.53,81292.59,81045.29,,47.37368681752726,47.587431891880165
2026-09-20T16:45:00-04:00,81138.52,81223.61,81100,81140.96,81292.59,81045.29,,47.6185452369165,47.57252868489716
2026-09-20T16:50:00-04:00,81140.97,81141.27,81083.12,81083.13,81292.59,81045.29,,45.39001944831199,47.10269759602442
2026-09-20T16:55:00-04:00,81083.12,81101.02,81078,81091.91,81292.59,81045.29,,43.49944332915457,46.935122473138186
2026-09-20T17:00:00-04:00,81091.92,81091.93,80720.47,80884.94,81292.59,81045.29,,37.66429387689938,43.88351753352049
2026-09-20T17:05:00-04:00,80884.93,80965.14,80850,80857.21,81292.59,81045.29,,30.75809337804316,41.57033059933815
2026-09-20T17:10:00-04:00,80857.2,80857.2,80602.99,80775,81223.61,81045.29,,28.44394847609932,38.6433924186482
2026-09-20T17:15:00-04:00,80773.98,80903.52,80773.57,80903.52,81223.61,81045.29,,32.57554980624883,37.342291453258596
2026-09-20T17:20:00-04:00,80903.51,80928.34,80835,80835.01,81223.61,81045.29,,36.7934093015604,35.550496437117886
2026-09-20T17:25:00-04:00,80835,80889.26,80835,80887.51,81223.61,81045.29,,37.28000225245549,35.02514368301389
2026-09-20T17:30:00-04:00,80887.52,80944.88,80871.87,80919.42,81223.61,81045.29,,40.602085473358684,34.7226799068905
2026-09-20T17:35:00-04:00,80919.43,80944.72,80896.27,80925.53,81223.61,80602.99,,42.072675191959775,36.284681201602574
2026-09-20T17:40:00-04:00,80909.37,80912.19,80823.48,80823.48,81223.61,80602.99,,39.567533994526215,37.23966294017138
2026-09-20T17:45:00-04:00,80823.47,80940,80813.37,80929.21,81223.61,80602.99,,40.81760751429766,39.820012355373535
2026-09-20T17:50:00-04:00,80929.22,80962.58,80905.15,80946.12,81223.61,80602.99,,45.40246172377633,40.904494916607796
2026-09-20T17:55:00-04:00,80948.74,80948.75,80873.99,80937.28,81223.61,80602.99,,45.71809073579688,42.36992133658396
2026-09-20T18:00:00-04:00,80937.3,81008,80792.47,80920,81223.61,80602.99,,44.89164278871763,43.079249355539844
2026-09-20T18:05:00-04:00,80919.97,81212.9,80919.91,81194.94,81223.61,80602.99,,52.535060229313885,45.7793426954283
2026-09-20T18:10:00-04:00,81187.93,81300,81164.22,81299.99,81223.61,80602.99,,62.85438791475289,49.01688156205216
2026-09-20T18:15:00-04:00,81300,81300,81112.42,81155.23,81223.61,80602.99,,60.48562630113568,51.755940497316715
2026-09-20T18:20:00-04:00,81155.24,81180.14,81090.94,81127.29,81223.61,80602.99,,55.21262093193543,53.1297425385201
2026-09-20T18:25:00-04:00,81127.3,81187.5,81109.61,81165.35,81223.61,80792.47,,55.32746973549921,54.59165707209469
2026-09-20T18:30:00-04:00,81165.34,81181.83,81140.53,81151.97,81223.61,80792.47,,55.811526762610185,56.013581403323904
2026-09-20T18:35:00-04:00,81151.14,81275.08,81151.13,81275.08,81223.61,80792.47,,58.23119787351571,58.40295852489414
2026-09-20T18:40:00-04:00,81252.31,81252.31,81124.19,81124.2,81300,80792.47,,56.68022801576474,57.19791505659558
2026-09-20T18:45:00-04:00,81118.88,81199.34,81118.75,81191.58,81300,80792.47,,53.837326132948014,55.826655158664174
2026-09-20T18:50:00-04:00,81191.57,81275.08,81187.5,81189.61,81300,80792.47,,55.321640638080225,55.72249058143688
2026-09-20T18:55:00-04:00,81189.73,81236.96,81189.72,81224.43,81300,80792.47,,56.09737046335942,56.079440739071025
2026-09-20T19:00:00-04:00,81224.42,81224.42,81151,81151,81300,80792.47,,54.71217849293107,55.546693083560264
2026-09-20T19:05:00-04:00,81151.01,81233.96,81151,81221.29,81300,80792.47,,54.26050588278637,55.63629191626422
2026-09-20T19:10:00-04:00,81235.41,81260.98,81170,81170,81300,80792.47,,54.48007135916136,54.47494265088759
