time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Signal,Base line,Band A,Band B,Fast,Slow
2026-09-02T00:50:00-04:00,4305.735,4307.765,4305.145,4307.465,4314.855,4282.625,,49.62913857568215,47.27382099093546,40.43999482621232,52.1102789885844,28.769710663840243,48.88738185165536,46.691242707104486
2026-09-02T01:00:00-04:00,4307.415,4308.385,4303.72,4304.77,4314.855,4282.625,,49.059477464428625,47.51675853647226,40.47045761171927,52.185210465445365,28.755704757993175,48.401176353084686,46.93481670457441
2026-09-02T01:10:00-04:00,4304.785,4314.03,4304.785,4310.96,4314.855,4282.625,,51.0000613424915,48.550503734703035,40.46433298483154,52.159693719343835,28.76897225031925,50.251981386626824,47.91139432700255
2026-09-02T01:20:00-04:00,4310.75,4314.08,4306.93,4313.22,4314.855,4282.625,,55.65385007732308,50.128313476392904,40.71512180683006,53.063151919391316,28.367091694268808,54.59164780715315,49.394618166306394
2026-09-02T01:30:00-04:00,4313.21,4325.15,4313.205,4318.385,4314.855,4282.625,,59.18607152558651,52.42422148503717,41.4373520652511,54.98662016104761,27.888083969454584,57.928958088377506,51.556905812611475
2026-09-02T01:40:00-04:00,4318.375,4326.4,4317.475,4325.92,4314.855,4282.625,,64.43467489540043,55.27488791617481,42.37300356585082,57.54089991656309,27.205107215138558,62.94396832719585,54.261738134105336
2026-09-02T01:50:00-04:00,4325.97,4326.645,4319.495,4320.12,4314.855,4282.625,,63.579289199174156,56.880130106707114,42.822056616520996,58.719510795522524,26.924602437519464,62.31829955292787,55.8306656850436
2026-09-02T02:00:00-04:00,4320.16,4324.425,4317.66,4324.32,4314.855,4282.625,,61.46427917265244,58.656356658166324,43.44204856934148,60.27164145530642,26.61245568337654,60.464924193690834,57.569607374686896
2026-09-02T02:10:00-04:00,4324.315,4329.325,4321.01,4326.06,4314.855,4282.625,,63.70144332419571,61.06354892378339,44.033881662176185,61.807922312490916,26.259841011861454,62.59800393102332,59.886902135883204
2026-09-02T02:20:00-04:00,4326.17,4327.805,4320.91,4322.875,4314.855,4282.625,,62.27739257977593,61.878451297390406,44.646146506091874,62.906846586621505,26.385446425562243,61.32890962736785,60.734444014898614
2026-09-02T02:30:00-04:00,4322.805,4324.84,4316.965,4324.84,4314.855,4282.625,,61.03268129519678,62.60035784317587,45.546095463980365,63.993623132962945,27.098567794997784,60.22079032733937,61.49522857022214
2026-09-02T02:40:00-04:00,4324.845,4326.475,4316.475,4316.64,4314.855,4282.625,,57.00637683514549,61.25568138583582,46.31699590526629,63.996046744243756,28.63794506628882,56.54396527164607,60.33873178154678
2026-09-02T02:50:00-04:00,4316.645,4321.945,4314.525,4321.875,4314.855,4282.625,,54.500590368817484,59.762047978437884,46.71502646396562,64.60255319001394,28.827499737917314,54.279465755343,59.01965640683561
2026-09-02T03:00:00-04:00,4321.84,4327.22,4319.285,4326.345,4329.325,4282.625,,58.62751966411444,59.84089009010447,47.300764756259504,65.48193343370943,29.119596078809582,58.14503954864771,59.146371780323875
2026-09-02T03:10:00-04:00,4326.265,4331.15,4325.545,4328.2,4329.325,4282.625,,61.128006339953544,59.6659700262382,48.134068889380735,66.30990900818634,29.95822877057513,60.498920711422315,59.029369697616026
2026-09-02T03:20:00-04:00,4328.18,4329.355,4324.97,4326.88,4329.325,4282.625,,61.00577398061751,59.07069884908213,48.94842103112241,66.86265935907906,31.03418270316575,60.40650123356028,58.520228152477294
2026-09-02T03:30:00-04:00,4326.84,4331.405,4325.23,4326.625,4329.325,4282.625,,60.00356736787235,59.01630567998004,49.9800237108483,66.77843347813402,33.18161394356258,59.48921617380176,58.503742996597154
2026-09-02T03:40:00-04:00,4326.745,4327.38,4321.87,4322.27,4329.325,4314.525,,57.021770454893755,57.92472432328126,50.78949167681828,66.28288245518011,35.29610089845644,56.76142048947734,57.531836770231
2026-09-02T03:50:00-04:00,4322.245,4323.955,4320.47,4323.17,4329.325,4314.525,,54.68077470850771,58.3518479295121,51.3559143705199,66.30844113676638,36.403387604273426,54.621535968629374,57.95447748144953
2026-09-02T04:00:00-04:00,4323.2,4330.17,4322.115,4329.895,4329.325,4314.525,,58.359863043350224,59.02737365886204,51.99103146659766,66.84268365700986,37.13937927618547,58.027702905286176,58.60276167021477
2026-09-02T04:10:00-04:00,4330.015,4331.645,4324.735,4325.425,4329.325,4314.525,,58.69265932655586,58.370459261638224,52.2527759227492,67.06961647876912,37.43593536672928,58.36209617130501,58.01649365935161
2026-09-02T04:20:00-04:00,4325.45,4327.035,4322.725,4323.325,4329.325,4314.525,,54.55230218996722,57.14860104458023,52.47331882360739,67.17955556329967,37.76708208391511,54.55613972910072,56.90482424669431
2026-09-02T04:30:00-04:00,4323.275,4326.95,4319.67,4325.095,4329.325,4314.525,,54.21522249685328,56.430301694848445,52.90793601725188,67.22703856553616,38.5888334689676,54.24243088494585,56.255330702604624
2026-09-02T04:40:00-04:00,4325.08,4326.375,4319.78,4321.91,4329.325,4314.525,,53.16022371357822,55.193360000496206,53.29418892402598,67.00016929749164,39.58820855056033,53.26959409854716,55.12778936805014
2026-09-02T04:50:00-04:00,4321.965,4322.265,4312.685,4313.07,4329.325,4314.525,4318.8094949999995,46.62469673746353,53.459709204154095,53.43913799146827,66.75853596872938,40.11974001420717,47.18681388323058,53.51972881510555
2026-09-02T05:00:00-04:00,4313.045,4322.54,4312.455,4318.735,4331.645,4314.525,,45.25671045054929,52.50077021250808,53.84746163406259,66.15299669240957,41.54192657571561,45.85546512247568,52.62319769772051
2026-09-02T05:10:00-04:00,4318.775,4318.775,4313.25,4314.605,4331.645,4314.525,,46.5056251387594,50.072784088556716,54.18562633041033,65.34388812138809,43.02736453943257,46.96343629655415,50.35850978403925
2026-09-02T05:20:00-04:00,4314.575,4314.665,4304.87,4309.085,4331.645,4314.525,,42.2607584516609,47.80594139110951,54.13437136091229,65.4519899893504,42.816752732474185,42.961808860955124,48.22311560904911
2026-09-02T05:30:00-04:00,4309.09,4311.02,4307.31,4309.12,4331.645,4314.525,,39.97186580811369,45.90694512231285,53.96392739405813,65.71350551845278,42.21434926966349,40.796009163204104,46.42704390806879
2026-09-02T05:40:00-04:00,4309.13,4311.915,4308.99,4310.45,4331.645,4314.525,,40.847110271804574,43.986480755381315,53.79998539223579,65.88804182097901,41.711928963492575,41.59452225185042,44.60942742816469
2026-09-02T05:50:00-04:00,4310.445,4311.005,4308.07,4308.645,4331.645,4314.525,,40.86359846445498,42.39362362256335,53.6315856691672,66.10849033732853,41.15468100100586,41.58857697798349,43.089610445050596
2026-09-02T06:00:00-04:00,4308.68,4309.785,4301.745,4303.095,4331.645,4314.525,,37.66477294073296,41.42650252774401,53.33155677701909,66.60671203021505,40.05640152382313,38.57439976996993,42.1487376815188
2026-09-02T06:10:00-04:00,4303.08,4309.805,4302.4,4308.59,4331.645,4314.525,,38.93742782403322,40.58811430070161,53.19133646139481,66.69436155789279,39.688311364896826,39.666317247335904,41.321282480724946
2026-09-02T06:20:00-04:00,4308.565,4312.355,4308.565,4310,4331.645,4314.525,,43.441076593202624,40.55091722901351,53.064348987011634,66.73042086194003,39.398277112083235,43.78647218170562,41.24103364870494
2026-09-02T06:30:00-04:00,4310.125,4310.75,4307.275,4308.6,4331.645,4314.525,,43.61171252353505,40.97410117837995,52.837370223033226,66.7697016695376,38.90503877652885,43.93677120970384,41.59984315179601
2026-09-02T06:40:00-04:00,4308.545,4310.53,4307.805,4310.4,4331.645,4314.525,,44.11420025756013,41.734441357426775,52.77345032778407,66.78252456232384,38.76437609324429,44.38628968118595,42.266828082414044
2026-09-02T06:50:00-04:00,4310.375,4310.46,4305.285,4309.395,4331.645,4301.745,,44.75309147861091,42.09009580889604,52.46990140751083,66.66341160628878,38.27639120873289,44.96692809733969,42.56338767907865
2026-09-02T07:00:00-04:00,4309.35,4314.925,4307.705,4312.915,4331.645,4301.745,,46.59293775858079,43.37139544146272,52.24045548550511,66.41105023449195,38.06986073651826,46.64504824103568,43.711534157571805
2026-09-02T07:10:00-04:00,4312.935,4324.675,4311.36,4319.065,4331.645,4301.745,,52.56865089054832,46.348346651700425,52.08064137015564,66.0519482003407,38.10933453997057,52.152752123642415,46.442916922985084
2026-09-02T07:20:00-04:00,4319.05,4323.25,4316.25,4321.99,4331.645,4301.745,,57.61856329920865,48.70886272008427,51.83950774455265,65.29331284525236,38.38570264385294,56.84971476182804,48.621076304569556
2026-09-02T07:30:00-04:00,4321.965,4332.93,4321.815,4332.465,4331.645,4301.745,4327.343325,63.33131261267992,52.03127122869394,52.066054512126584,66.02910744106016,38.103001583193006,62.27457840134916,51.72523298574038
2026-09-02T07:40:00-04:00,4332.38,4333.025,4323.54,4325.98,4331.645,4301.745,,63.44685801560623,54.37604714639033,51.9561300294323,65.72848777188537,38.183772286979234,62.526424600944765,53.932405844924105
2026-09-02T07:50:00-04:00,4325.995,4333.1,4323.51,4332.495,4331.645,4301.745,,61.709499543976236,57.058499596241404,51.948881348584266,65.70432076500346,38.19344193216507,61.00785220778066,56.474250850481724
2026-09-02T08:00:00-04:00,4332.5,4336.46,4329.18,4333.97,4331.645,4301.745,,64.59439932508988,60.04499224538432,52.092424543862535,66.1355760616291,38.049273026095975,63.75699249360936,59.30099567242973
