time,open,high,low,close,Volume
2023-02-14T15:30:00-05:00,4140.38,4145.95,4135.14,4136.14,596158900
2023-02-15T09:30:00-05:00,4114.21,4135.75,4103.98,4118.22,922563640
2023-02-15T12:30:00-05:00,4118.22,4143.23,4117.25,4136.29,603704830
2023-02-15T15:30:00-05:00,4136.32,4148.11,4135.88,4147.61,569728120
2023-02-16T09:30:00-05:00,4101.83,4128.92,4091.07,4127.16,926360850
2023-02-16T12:30:00-05:00,4127.18,4136.54,4101.47,4101.6,678900060
2023-02-16T15:30:00-05:00,4101.35,4102.45,4089.49,4090.42,637728660
2023-02-17T09:30:00-05:00,4069.39,4078.49,4048.4,4061.98,984168520
2023-02-17T12:30:00-05:00,4061.76,4081.51,4047.95,4072.4,641179610
2023-02-17T15:30:00-05:00,4072.3,4081.17,4071.11,4079.1,727505480
2023-02-21T09:30:00-05:00,4052.35,4052.35,4008.32,4009.61,963368130
2023-02-21T12:30:00-05:00,4009.62,4016.27,3995.19,4002.21,637014410
2023-02-21T15:30:00-05:00,4002.25,4007.87,3996.15,3997.35,714454550
2023-02-22T09:30:00-05:00,4001.33,4010.73,3983.31,4005.48,885905070
2023-02-22T12:30:00-05:00,4005.53,4017.37,3980.04,3982.66,700587110
2023-02-22T15:30:00-05:00,3982.57,3991.89,3976.9,3991.06,633924170
2023-02-23T09:30:00-05:00,4018.6,4028.3,3969.19,3974.77,1011628700
2023-02-23T12:30:00-05:00,3974.81,4020.51,3972.73,4020.25,664929330
2023-02-23T15:30:00-05:00,4020.24,4021.98,4010.29,4012.33,609986900
2023-02-24T09:30:00-05:00,3961.85,3972.28,3943.08,3961.63,928265540
2023-02-24T12:30:00-05:00,3961.64,3978.25,3949.33,3970.33,614071720
2023-02-24T15:30:00-05:00,3970.42,3971.56,3956.83,3970.05,618055760
2023-02-27T09:30:00-05:00,4002.3,4018.05,3981.58,3987.32,853734310
2023-02-27T12:30:00-05:00,3987.17,4000.48,3977.99,3981.92,593258480
2023-02-27T15:30:00-05:00,3981.87,3982.58,3973.55,3982.23,589282440
2023-02-28T09:30:00-05:00,3977.91,3990.14,3970.18,3988.52,865961700
2023-02-28T12:30:00-05:00,3988.94,3997.5,3975.44,3976.22,616287870
2023-02-28T15:30:00-05:00,3976.22,3979.07,3968.98,3970.16,1183052890
2023-03-01T09:30:00-05:00,3961.08,3971.73,3939.05,3962.6,971827530
2023-03-01T12:30:00-05:00,3962.6,3967.15,3941.52,3946.66,591639900
2023-03-01T15:30:00-05:00,3946.7,3956.5,3946.19,3951.4,626414970
2023-03-02T09:30:00-05:00,3932.79,3950.09,3928.16,3943.59,909919940
2023-03-02T12:30:00-05:00,3943.55,3980.1,3943.13,3978.62,670134350
2023-03-02T15:30:00-05:00,3978.67,3990.84,3977.29,3981.34,645575530
2023-03-03T09:30:00-05:00,3998.02,4027.06,3995.17,4025.94,888973080
2023-03-03T12:30:00-05:00,4025.93,4048.29,4023.51,4044.05,626570150
2023-03-03T15:30:00-05:00,4044.09,4046.35,4039.06,4045.65,668433890
2023-03-06T09:30:00-05:00,4055.15,4078.49,4051.82,4072.26,891066250
2023-03-06T12:30:00-05:00,4072.31,4072.31,4045.19,4045.19,637296270
2023-03-06T15:30:00-05:00,4045.16,4052.02,4044.61,4048.43,609975270
2023-03-07T09:30:00-05:00,4047.71,4050,4001.91,4014.87,949012180
2023-03-07T12:30:00-05:00,4014.91,4016.9,3980.31,3986.28,643409220
2023-03-07T15:30:00-05:00,3986.29,3995.65,3985.21,3986.36,633480200
2023-03-08T09:30:00-05:00,3987.55,4000.41,3973.28,3983.37,858242710
2023-03-08T12:30:00-05:00,3983.43,3987,3969.76,3975.48,592196690
2023-03-08T15:30:00-05:00,3975.49,3994.96,3975.27,3992,567892540
2023-03-09T09:30:00-05:00,4000.1,4017.81,3984.87,3994.68,956968540
2023-03-09T12:30:00-05:00,3994.71,3995.56,3908.7,3917.75,865660470
2023-03-09T15:30:00-05:00,3917.46,3932.15,3915.09,3918.33,750760000
2023-03-10T09:30:00-05:00,3913.85,3934.05,3878.01,3891.49,1468083190
2023-03-10T12:30:00-05:00,3891.66,3904.26,3846.32,3870.81,990815070
2023-03-10T15:30:00-05:00,3869.65,3870.4,3849.7,3861.6,759496740
2023-03-13T09:30:00-04:00,3835.12,3905.05,3808.86,3882.2,1959569780
2023-03-13T12:30:00-04:00,3881.85,3897.58,3857.48,3862.03,1169223820
2023-03-13T15:30:00-04:00,3862.7,3879.48,3854.09,3855.77,836055500
2023-03-14T09:30:00-04:00,3894.01,3937.29,3894.01,3919.49,1379380010
2023-03-14T12:30:00-04:00,3919.43,3926.3,3873.63,3884.74,1071586220
2023-03-14T15:30:00-04:00,3884.78,3923.55,3882.45,3920.57,932355470
2023-03-15T09:30:00-04:00,3865.02,3877.16,3843.79,3849.27,1453211516
2023-03-15T12:30:00-04:00,3849.47,3894.26,3838.24,3888.23,1175883440
2023-03-15T15:30:00-04:00,3888.38,3893.22,3869.1,3891.92,941408100
2023-03-16T09:30:00-04:00,3872.03,3944.71,3864.11,3938.5,1557938880
2023-03-16T12:30:00-04:00,3938.43,3961.51,3930.97,3960.36,1119192220
2023-03-16T15:30:00-04:00,3960.46,3964.46,3953.89,3960.29,889714900
2023-03-17T09:30:00-04:00,3955.98,3958.91,3901.68,3922.38,1689863640
2023-03-17T12:30:00-04:00,3922.41,3932.46,3901.27,3922.63,1000435860
2023-03-17T15:30:00-04:00,3922.79,3922.85,3910.5,3916.65,2644077800
2023-03-20T09:30:00-04:00,3921.78,3956.62,3916.89,3932.88,1228491560
2023-03-20T12:30:00-04:00,3932.97,3953.57,3932.76,3945.26,810213630
2023-03-20T15:30:00-04:00,3944.82,3956.26,3943.85,3951.56,808512610
2023-03-21T09:30:00-04:00,3984.95,3998.51,3971.19,3980.79,1248908630
2023-03-21T12:30:00-04:00,3980.61,4000.16,3976.3,3997.65,827064090
2023-03-21T15:30:00-04:00,3997.63,4009.08,3995.89,4002.86,825113880
2023-03-22T09:30:00-04:00,4003.11,4014.11,3995.68,3997.78,908236470
2023-03-22T12:30:00-04:00,3997.75,4039.49,3972.81,4004.49,1014061500
2023-03-22T15:30:00-04:00,4004.55,4006.29,3936.17,3936.98,735915780
2023-03-23T09:30:00-04:00,3964.12,4007.66,3964.12,3991.27,1005201739
2023-03-23T12:30:00-04:00,3991.55,3994.69,3919.05,3933.02,970918200
2023-03-23T15:30:00-04:00,3933.11,3963.53,3927.63,3948.71,748763650
2023-03-24T09:30:00-04:00,3939.21,3954.13,3909.16,3937.81,1122291863
2023-03-24T12:30:00-04:00,3937.85,3971.67,3936.7,3969.31,729459690
2023-03-24T15:30:00-04:00,3969.32,3972.74,3959.19,3970.98,660886850
2023-03-27T09:30:00-04:00,3982.93,4003.83,3970.49,3982.44,1002871810
2023-03-27T12:30:00-04:00,3982.47,3997.25,3975.26,3991.28,681934220
2023-03-27T15:30:00-04:00,3991.43,3992.93,3973.45,3977.54,697413680
2023-03-28T09:30:00-04:00,3973.8,3979.2,3960.01,3968.84,832373060
2023-03-28T12:30:00-04:00,3968.76,3971.06,3951.53,3961.06,602170010
2023-03-28T15:30:00-04:00,3961.07,3971.88,3958.45,3971.28,526953560
2023-03-29T09:30:00-04:00,4007.16,4017.17,4002,4013.85,929755970
2023-03-29T12:30:00-04:00,4013.88,4027.69,4007.31,4027.17,643625850
2023-03-29T15:30:00-04:00,4027.16,4030.59,4022.65,4027.8,666003260
2023-03-30T09:30:00-04:00,4046.74,4057.85,4041.48,4042.42,954703000
2023-03-30T12:30:00-04:00,4042.45,4050.12,4032.1,4049.17,590106380
2023-03-30T15:30:00-04:00,4049.08,4051.91,4047.34,4050.82,541041330
2023-03-31T09:30:00-04:00,4060.94,4091.31,4060.25,4090.33,858309430
2023-03-31T12:30:00-04:00,4090.3,4104.81,4081.71,4103.97,650642690
2023-03-31T15:30:00-04:00,4103.97,4110.75,4094.85,4109.32,950999330
2023-04-03T09:30:00-04:00,4100.08,4127.66,4098.79,4110.91,1036666990
2023-04-03T12:30:00-04:00,4110.95,4124.16,4103.56,4122.63,624413160
2023-04-03T15:30:00-04:00,4122.66,4126.22,4119.81,4124.5,684524820
2023-04-04T09:30:00-04:00,4129.03,4133.13,4086.87,4096.89,925113042
2023-04-04T12:30:00-04:00,4096.88,4106.63,4091.09,4092.01,617498560
2023-04-04T15:30:00-04:00,4092.01,4101.16,4088.97,4100.61,642394280
2023-04-05T09:30:00-04:00,4094.5,4099.69,4073.02,4075.2,978285730
2023-04-05T12:30:00-04:00,4075.2,4090.94,4072.56,4085.33,638492580
2023-04-05T15:30:00-04:00,4085.6,4092.13,4085.6,4090.37,668736510
2023-04-06T09:30:00-04:00,4081.15,4099.01,4069.84,4097.43,830789116
2023-04-06T12:30:00-04:00,4097.44,4107.32,4097.32,4101.34,609153340
2023-04-06T15:30:00-04:00,4101.38,4105.2,4100.46,4105.03,586773420
2023-04-10T09:30:00-04:00,4079.48,4090.46,4072.55,4081.62,803084490
2023-04-10T12:30:00-04:00,4081.64,4105.03,4081.64,4100.13,534805580
2023-04-10T15:30:00-04:00,4100.15,4109.5,4099.47,4109.12,589071090
2023-04-11T09:30:00-04:00,4112.22,4117.75,4102.61,4115.48,852935560
2023-04-11T12:30:00-04:00,4115.54,4124.26,4111.36,4122.2,546991770
2023-04-11T15:30:00-04:00,4122.31,4123.09,4105.37,4108.95,564468630
2023-04-12T09:30:00-04:00,4128.74,4134.37,4095.18,4118.13,968889880
2023-04-12T12:30:00-04:00,4118.08,4127.28,4087.61,4088.42,636178800
2023-04-12T15:30:00-04:00,4088.43,4097.17,4086.94,4091.96,585855520
2023-04-13T09:30:00-04:00,4104.16,4126.74,4099.4,4126.15,890396950
2023-04-13T12:30:00-04:00,4126.18,4149.68,4123.45,4148.02,609252990
2023-04-13T15:30:00-04:00,4147.92,4150.26,4143.36,4146.21,664944540
2023-04-14T09:30:00-04:00,4138.94,4163.19,4122.32,4123.5,866886482
2023-04-14T12:30:00-04:00,4123.51,4133.75,4113.2,4130.1,580137370
2023-04-14T15:30:00-04:00,4130.11,4139.64,4129.4,4137.63,564248410
2023-04-17T09:30:00-04:00,4135.52,4143.65,4124.36,4129.03,934578550
2023-04-17T12:30:00-04:00,4129.08,4147.42,4123.18,4147.13,567370510
2023-04-17T15:30:00-04:00,4147.11,4151.72,4142.65,4151.31,608265400
2023-04-18T09:30:00-04:00,4167.11,4169.48,4140.36,4153.68,897677776
2023-04-18T12:30:00-04:00,4154.24,4156.72,4144.83,4153.04,601664660
2023-04-18T15:30:00-04:00,4153.03,4158.01,4151.6,4154.86,574185850
2023-04-19T09:30:00-04:00,4135.43,4151.69,4134.49,4151.03,921329850
2023-04-19T12:30:00-04:00,4151.11,4162.57,4150.88,4157.33,623381180
2023-04-19T15:30:00-04:00,4157.34,4158.66,4148.66,4154.51,574862440
2023-04-20T09:30:00-04:00,4123.57,4140.05,4122.64,4138.07,1015517467
2023-04-20T12:30:00-04:00,4138.07,4148.57,4114.57,4115.15,682222710
2023-04-20T15:30:00-04:00,4115.15,4130.82,4115.15,4129.8,673715640
2023-04-21T09:30:00-04:00,4133.42,4135.63,4113.86,4126.17,967960730
2023-04-21T12:30:00-04:00,4126.2,4138.02,4124.48,4129.72,586216470
2023-04-21T15:30:00-04:00,4129.75,4135.19,4126.89,4133.51,703366700
2023-04-24T09:30:00-04:00,4131.96,4142.41,4117.77,4125.92,875982457
2023-04-24T12:30:00-04:00,4125.96,4136.88,4125.2,4134.48,564098930
2023-04-24T15:30:00-04:00,4134.48,4137.55,4133.25,4137.03,568562190
2023-04-25T09:30:00-04:00,4126.43,4126.43,4099.7,4100.32,1010682230
2023-04-25T12:30:00-04:00,4100.32,4101.06,4076.62,4080.38,786716040
2023-04-25T15:30:00-04:00,4080.22,4082.48,4071.38,4071.62,711851040
2023-04-26T09:30:00-04:00,4082.25,4089.67,4061.73,4082.58,1239641530
2023-04-26T12:30:00-04:00,4082.56,4082.68,4051.12,4054.06,724970000
2023-04-26T15:30:00-04:00,4054.11,4060.89,4049.35,4056,673697330
2023-04-27T09:30:00-04:00,4081.39,4108.14,4078.15,4106.44,1176467540
2023-04-27T12:30:00-04:00,4106.43,4138.24,4105.53,4134.62,752357780
2023-04-27T15:30:00-04:00,4134.71,4137.64,4132.67,4135.34,703709000
2023-04-28T09:30:00-04:00,4128.53,4161.85,4127.18,4160.32,1128423260
2023-04-28T12:30:00-04:00,4160.37,4166.46,4152.4,4160.37,706208830
2023-04-28T15:30:00-04:00,4160.35,4170.06,4157.86,4169.49,825779220
2023-05-01T09:30:00-04:00,4166.69,4182.74,4166.69,4179.54,945488910
2023-05-01T12:30:00-04:00,4179.53,4186.92,4165.75,4168.94,631525790
2023-05-01T15:30:00-04:00,4168.98,4171.19,4164.12,4167.88,640343180
