time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Signal,Base line,Band A,Band B,Fast,Slow
2026-08-28T12:00:00-04:00,4524.595,4529.625,4497.47,4497.995,4631.98,4530.02,,73.03079507314618,65.11766146436585,51.945203302996646,69.70892602110953,34.18148058488376,27.529313323269566,35.22730918896849
2026-08-28T12:15:00-04:00,4497.95,4503.8,4464.415,4481.285,4631.98,4530.02,,76.8402916568391,66.92402486776696,53.18065677483347,71.75520613353869,34.60610741612825,23.794803737222434,33.445946374916375
2026-08-28T12:30:00-04:00,4481.28,4487.685,4466.13,4469.32,4631.98,4530.02,,78.93847978533789,70.30402042465391,54.46356276210059,73.77048773300729,35.15663779119389,21.727228120104098,30.158486159248987
2026-08-28T12:45:00-04:00,4469.315,4485.115,4469.3,4479.545,4631.98,4530.02,,77.16950379953528,72.01138591128449,55.518210234686876,75.06120976501163,35.97521070436213,23.37035635554815,28.467786786756104
2026-08-28T13:00:00-04:00,4479.53,4482.985,4471.335,4480.84,4631.98,4530.02,,74.25045888377839,74.2053096901841,56.40095559797902,76.29051419099771,36.51139700496033,26.134461588985335,26.312802078151684
2026-08-28T13:15:00-04:00,4480.845,4486.84,4475.085,4478.125,4631.98,4530.02,,74.17754304271065,75.26762988067073,57.28060248762962,77.47360257262602,37.08760240263323,26.199811550763922,25.247999005134435
2026-08-28T13:30:00-04:00,4478.17,4481.825,4460.63,4467.43,4631.98,4530.02,,75.42356408262677,76.11255192617907,58.18644765808317,78.7613077402122,37.61158757595413,25.005343589148413,24.398091927734644
2026-08-28T13:45:00-04:00,4467.44,4475.93,4466.575,4469.43,4631.98,4530.02,,24.17677940949442,23.93453425722658,40.94166098243094,61.71413147035329,20.16919049450859,24.60760333081541,24.413224721576107
2026-08-28T14:00:00-04:00,4469.435,4471.7,4459.685,4461.395,4631.98,4530.02,,23.98691993511108,24.12379424294956,39.96365692552686,60.81239140124475,19.114922449808976,24.415535800160246,24.575443945716874
2026-08-28T14:15:00-04:00,4461.44,4463.56,4452.605,4456.21,4631.98,4530.02,,22.71780725411414,24.40775912564145,38.92797884666697,59.726002036349925,18.129955656984006,23.20589499434458,24.835700971359103
2026-08-28T14:30:00-04:00,4456.165,4458.755,4445.455,4451.335,4631.98,4530.02,,21.77082270660772,23.821030387561848,37.775794319972555,58.20065105908512,17.35093758085999,22.30275885470245,24.27041608833239
2026-08-28T14:45:00-04:00,4451.345,4458.405,4448.485,4456.95,4631.98,4530.02,,23.23597621781951,23.689597726097993,36.85633262855552,56.86737720461626,16.84528805249478,23.641995964646963,24.12356793583385
2026-08-28T15:00:00-04:00,4456.985,4462.885,4453.085,4457.19,4631.98,4530.02,,25.243320936671015,23.655562953099466,36.028300471388796,55.715661069305774,16.340939873471818,25.49555758788291,24.06920067036639
2026-08-28T15:15:00-04:00,4457.155,4463.69,4455.295,4462.155,4631.98,4530.02,,27.12616834584588,24.41809270566161,35.39866679844956,54.75527719133556,16.042056405563564,27.22745499574182,24.758456909146254
2026-08-28T15:30:00-04:00,4462.165,4467.185,4461.045,4465.12,4631.98,4530.02,,29.998454271292605,25.31889862789895,34.87942920167165,53.898592400020554,15.860266003322742,29.86970607203286,25.572658596428514
2026-08-28T15:45:00-04:00,4465.15,4465.15,4453.035,4458.545,4631.98,4445.455,,30.02084075281793,26.142070082149274,34.29499308203238,52.96338290659619,15.626603257468567,29.897670771260994,26.324781186603612
2026-08-28T16:00:00-04:00,4458.535,4462.755,4455.46,4457.9,4631.98,4445.455,,28.86585082954115,27.07548250659238,33.84845451878861,52.37331683062385,15.323592206953368,28.84291302527306,27.183235176693792
2026-08-28T16:15:00-04:00,4457.92,4460.69,4453.88,4458.175,4631.98,4445.455,,71.12048654925042,71.82687541952447,66.55065626837958,84.95476725520089,48.14654528155827,28.85493248220944,28.196830794462752
2026-08-28T16:30:00-04:00,4458.265,4458.45,4453.91,4457.195,4631.98,4445.455,,71.18509763439641,71.33053859404075,67.00380384453959,85.20596312136871,48.801644567710454,28.797169147586548,28.65614180039082
2026-08-28T16:45:00-04:00,4457.185,4460.12,4453.135,4454.99,4467.185,4445.455,,71.79123394081643,70.97960538452088,67.7548279321812,85.07857982518152,50.431076039180894,28.249828548276884,28.983765354575315
2026-08-30T18:00:00-04:00,4445.72,4459.72,4445.545,4458.945,4467.185,4445.455,,70.2489759122316,70.5805798106343,68.08079460000693,85.14746866183364,51.014120538180194,29.639178470003767,29.345205650179942
2026-08-30T18:15:00-04:00,4458.95,4466.18,4455.905,4459.735,4467.185,4445.455,,67.88459175312097,70.3747613914962,68.68756798382692,84.67592964095537,52.69920632669849,31.77031201044502,29.526795622693072
2026-08-30T18:30:00-04:00,4459.815,4462.57,4452.925,4457.9,4467.185,4445.455,,67.94983837408168,70.00077384689133,69.2417130004047,84.2974747908405,54.18595120996893,31.7194123318699,29.86570323892534
