time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Signal,Base line,Band A,Band B,Fast,Slow
2026-07-30T20:00:00-04:00,4106.065,4107.225,4090.585,4094.855,4120.495,4028.69,,56.54241048751764,59.14692570774769,55.10560223544959,68.8602685401796,41.35093593071957,56.5918564286233,58.95793213957496
2026-07-30T21:00:00-04:00,4094.835,4101.71,4082.15,4084.325,4120.495,4028.69,,52.03696533659014,57.66970844910309,55.55474085656899,68.14632650617256,42.963155206965425,52.44392662956374,57.60690874365383
2026-07-30T22:00:00-04:00,4084.39,4090.405,4074.27,4076.275,4120.495,4028.69,,48.43943514431835,55.93625539224582,55.94730258665726,67.20309329280249,44.691511880512024,49.10974388024282,56.015849631181425
2026-07-30T23:00:00-04:00,4076.07,4079.65,4072.145,4075.14,4120.495,4028.69,,46.72192317931706,53.664516968502156,56.20430464425161,66.59312351702503,45.81548577147817,47.51252142271382,53.923996410615814
2026-07-31T00:00:00-04:00,4075.07,4081.535,4073.32,4080.16,4120.495,4028.69,,47.62710147960645,52.24160591873071,56.18024799143265,66.61166615008227,45.748829832783024,48.31980717194121,52.6051232106272
2026-07-31T01:00:00-04:00,4080.17,4083.315,4073.44,4074.43,4120.495,4028.69,,47.54718471304054,50.223729966571064,55.84093931858452,66.59905028879342,45.082828348375614,48.21996850385166,50.736680856853305
2026-07-31T02:00:00-04:00,4074.45,4087.665,4072.785,4077.765,4120.495,4028.69,,47.15524482440123,48.653488651940755,55.0550306664522,64.62310607552905,45.48695525737534,47.83691085813844,49.273243398882414
2026-07-31T03:00:00-04:00,4077.735,4079.315,4067.62,4067.81,4120.495,4028.69,,45.8361272195381,47.164791890005475,54.803441708947894,64.83831137366403,44.76857204423176,46.59833507198917,47.881389040672126
2026-07-31T04:00:00-04:00,4067.795,4067.89,4054.175,4060.98,4120.495,4028.69,,42.358840019740704,45.888309989983775,54.32951290492283,65.02342645014505,43.635599359700606,43.379622608354545,46.683442249965495
2026-07-31T05:00:00-04:00,4060.895,4064.115,4050.315,4055.25,4120.495,4028.69,,39.91691278099182,44.729785500483615,53.66287282880405,64.96603518111684,42.35971047649125,41.10249944869652,45.593604917373185
2026-07-31T06:00:00-04:00,4055.185,4058.435,4052.015,4054.565,4120.495,4028.69,,38.693290184521715,43.594414848613674,53.02355225328729,64.89251499628688,41.15458951028771,39.958376346923984,44.52511508545411
2026-07-31T07:00:00-04:00,4054.58,4061.15,4050.69,4053.84,4120.495,4028.69,,38.410365705587466,42.09643242219247,52.48361072226603,64.96981753940287,39.99740390512919,39.69452510647585,43.12923861295451
2026-07-31T08:00:00-04:00,4053.83,4059.495,4040.575,4040.765,4120.495,4028.69,,35.73485762313653,40.219464251498245,51.716005158584586,65.10986712161157,38.3221431955576,37.184056019722384,41.37199723284574
2026-07-31T09:00:00-04:00,4040.75,4047.035,4022.13,4025.51,4120.495,4028.69,,30.834997322671917,37.43350456455553,50.98700470253491,65.80220876096848,36.17180064410134,32.534690168699726,38.75717555882916
2026-07-31T10:00:00-04:00,4025.41,4050.435,4020.975,4049.315,4120.495,4028.69,,35.42414221314089,37.24461139252761,50.706735511628025,65.7039086308584,35.70956239239766,36.544096574991876,38.499357662275095
2026-07-31T11:00:00-04:00,4049.345,4052.695,4036.82,4045.58,4120.495,4028.69,,41.70887828275906,37.2478012111322,50.488945621110496,65.70760915955448,35.27028208266651,42.19886583669844,38.41981648121314
2026-07-31T12:00:00-04:00,4045.585,4049.995,4041.3,4043.415,4120.495,4028.69,,40.62553060026097,37.447073626604514,50.33956649440696,65.75376910728384,34.925363881530075,41.18902177707538,38.5240783275262
2026-07-31T13:00:00-04:00,4043.41,4054.805,4041.6,4053.66,4120.495,4028.69,,42.96488371667043,38.468256506031835,50.326876427216725,65.75058400274317,34.90316885169028,43.31441901039844,39.37868581363441
2026-07-31T14:00:00-04:00,4053.665,4055.245,4047.18,4050.82,4120.495,4028.69,,45.09558135876837,39.357135241799064,50.25524147601167,65.73470217638518,34.77578077563816,45.252490637405494,40.11206847922038
2026-07-31T15:00:00-04:00,4050.785,4055.665,4046.955,4050.935,4120.495,4020.975,,44.51505910419637,40.97688550062036,49.98503703627355,65.50919762618693,34.460876446360174,44.718187282134615,41.53129474575219
2026-07-31T16:00:00-04:00,4050.915,4053.105,4043.04,4045.165,4120.495,4020.975,,43.209964888605484,42.89284026063722,49.62025785926446,65.25049069897331,33.99002501955561,43.52238958661441,43.25141117005315
2026-08-02T18:00:00-04:00,4075.055,4078.785,4063.515,4063.755,4120.495,4020.975,,46.908883446024646,44.258240138587155,49.43237913253569,64.8848574967022,33.97990076836918,46.90428462324398,44.491348473824225
2026-08-02T19:00:00-04:00,4063.705,4075.09,4063.3,4075.065,4120.495,4020.975,,54.408540706111395,46.52131523873789,49.3931780401727,64.79156603419213,33.99479004615328,53.80800362893797,46.56830768212159
2026-08-02T20:00:00-04:00,4075.07,4079.185,4055.88,4057.35,4120.495,4020.975,,52.65825589304957,47.69616165081247,49.20593585343634,64.52997346913205,33.881898237740636,52.23988537728083,47.64873807388292
2026-08-02T21:00:00-04:00,4057.355,4063.7,4047.345,4056.77,4120.495,4020.975,,48.31832426444154,48.05086968095821,48.69567709536445,63.31300554702942,34.078348643699485,48.25847935809449,47.98089635289189
2026-08-02T22:00:00-04:00,4056.775,4067.275,4052.11,4062.605,4120.495,4020.975,,49.58808565973003,48.979734308230086,48.39908657088703,62.61333074161332,34.18484240016074,49.43191844187923,48.842860303732564
2026-08-02T23:00:00-04:00,4062.51,4068.1,4059.5,4065.115,4120.495,4020.975,,51.58504862627039,50.070866687265074,48.08392308196689,61.74722248951869,34.42062367441508,51.27749140899453,49.85498324628044
2026-08-03T00:00:00-04:00,4065.145,4072.055,4064,4064.045,4120.495,4020.975,,51.893629223265876,51.460781260990196,47.734762513357815,60.73758428915378,34.73194073756185,51.56734367992307,51.14141861610647
2026-08-03T01:00:00-04:00,4063.99,4070.045,4054.17,4069.035,4079.185,4020.975,,52.896549648563536,51.78162845941904,47.55558203827202,60.20740532257068,34.903758753973364,52.49286681470849,51.45172101527031
2026-08-03T02:00:00-04:00,4069.03,4072.185,4060.51,4063.94,4079.185,4020.975,,52.67729951234524,50.96614091991415,47.323028293579604,59.5996284477106,35.04642813944861,52.31387983862845,50.71452610458947
2026-08-03T03:00:00-04:00,4063.95,4065.305,4052.19,4061.155,4079.185,4020.975,,50.34372990587557,51.12033532022647,46.94403124676939,58.48416390793512,35.40389858560366,50.20108943135236,50.86920788786217
2026-08-03T04:00:00-04:00,4061.1,4062.595,4054.335,4059.42,4079.185,4020.975,,49.0003425931386,51.16100329954189,46.64314405571073,57.7092496908383,35.57703842058316,48.98357006283359,50.921694877372076
2026-08-03T05:00:00-04:00,4059.43,4062.21,4046.685,4055.355,4079.185,4020.975,,47.240916157189176,50.449715462357666,46.21761812543938,56.575170072835014,35.860066178043745,47.38870225996061,50.285431835885426
2026-08-03T06:00:00-04:00,4055.375,4057.13,4045.84,4049.495,4079.185,4020.975,,44.309409532151086,49.08224927265066,45.73701195418044,55.49287253797342,35.98115137038746,44.720579765019664,49.04829155052211
2026-08-03T07:00:00-04:00,4049.485,4063.245,4045.57,4062.505,4072.185,4020.975,,46.935327277508414,49.03305776356982,45.652495583674124,55.24820272281529,36.056788444532955,47.091224754837114,49.00654071443228
2026-08-03T08:00:00-04:00,4062.465,4064.74,4042.34,4047.85,4072.185,4020.975,,47.27792288809687,47.476927341088754,45.457068280739655,54.99573343943834,35.91840312204097,47.35438209408646,47.58015305891581
2026-08-03T09:00:00-04:00,4047.865,4053.855,4019.24,4032.35,4072.185,4020.975,,40.02868521906978,45.41916796549112,45.15774558807127,54.97671573062668,35.338775445515864,40.63279220391312,45.66908710451362
2026-08-03T10:00:00-04:00,4031.91,4039.16,4026.75,4036.375,4072.185,4020.975,,38.04761022166042,43.963750288455856,44.94681457734809,54.88492661345384,35.00870254124234,38.74538207349056,44.30709381381245
2026-08-03T11:00:00-04:00,4036.475,4041.03,4030.54,4036.135,4072.185,4020.975,,39.28474826057624,42.6432838704733,44.66701892812832,54.66522439828543,34.66881345797121,39.87592898195971,43.06690393854966
2026-08-03T12:00:00-04:00,4036.14,4039.335,4034.805,4037.03,4072.185,4020.975,,39.552038142317315,41.76692799849247,44.47651183789378,54.54743432006198,34.40558935572558,40.11711334357258,42.22949698055873
2026-08-03T13:00:00-04:00,4037.06,4037.8,4030.27,4030.57,4072.185,4020.975,,38.358786053421795,40.943105733693514,44.14958017689424,54.38151988633359,33.91764046745489,39.00074921734764,41.432666639214794
2026-08-03T14:00:00-04:00,4030.62,4045.12,4029.675,4043.535,4072.185,4019.24,,41.31704215222677,40.16170367698343,44.21068330452253,54.451514010251266,33.9698525987938,41.674160088087305,40.681764218630214
2026-08-03T15:00:00-04:00,4043.53,4055.815,4043.485,4052.08,4072.185,4019.24,,48.27596811497013,41.228261512800145,44.49764653543714,54.850314032855685,34.1449790380186,48.056541738953015,41.63328368060524
2026-08-03T16:00:00-04:00,4052.145,4058.215,4050.325,4055.33,4072.185,4019.24,,51.66171766123855,43.485427231888785,44.901554179831166,55.355210170968476,34.447898188693856,51.19391096578596,43.69922672202245
2026-08-03T18:00:00-04:00,4052.12,4053.58,4049.04,4052.765,4072.185,4019.24,,51.764787026533384,45.147454885620995,45.26655811437901,55.691038624184074,34.842077604573944,51.305629214069214,45.22192572077057
2026-08-03T19:00:00-04:00,4052.725,4055.22,4050.22,4053.96,4072.185,4019.24,,51.33889299219541,46.92946858377998,45.66205578492575,56.038665617147295,35.2854459527042,50.92269024092781,46.85544422458478
2026-08-03T20:00:00-04:00,4053.93,4069.465,4048.64,4049.425,4072.185,4019.24,,50.20321059169353,48.190647014014196,46.11763770076471,55.91017484610701,36.32510055542241,49.8991800280545,48.01680191633683
2026-08-03T21:00:00-04:00,4049.345,4061.97,4042.72,4058.82,4072.185,4019.24,,51.661364035160844,50.730205149991136,46.88713617977803,55.598982565947665,38.1752897936084,51.265319509701555,50.35960716525732
2026-08-03T22:00:00-04:00,4058.825,4065.235,4055.62,4059.08,4072.185,4019.24,,54.70178449604674,52.01485911224847,47.251616658582705,56.12789458286212,38.37533873430329,54.0670313432249,51.557622274947576
2026-08-03T23:00:00-04:00,4059,4061.855,4052.25,4052.56,4072.185,4019.24,,52.43277013556309,51.917862870160555,47.517953347590044,56.249444655527334,38.786462039652754,52.01660105938764,51.4910526853815
2026-08-04T00:00:00-04:00,4052.61,4066.425,4051.25,4063.765,4072.185,4019.24,,53.51953839809087,52.54566503706342,48.01008770551388,56.862300589184265,39.1578748218435,53.0690953526206,52.09338924261461
2026-08-04T01:00:00-04:00,4063.785,4067.835,4057.2,4061.975,4069.465,4019.24,,56.29125468780404,53.211139344809304,48.30185752236261,57.36843519693006,39.23527984779516,55.64437378729023,52.73069399201607
2026-08-04T02:00:00-04:00,4061.96,4066.215,4055.7,4063.515,4069.465,4042.72,,56.09964688168283,53.90588043405983,48.65738567745002,57.931826829813396,39.38294452508665,55.48005671109953,53.39549394837797
2026-08-04T03:00:00-04:00,4063.58,4066.79,4060.845,4065.535,4069.465,4042.72,,57.205946521296596,55.21192103898163,49.04838031160381,58.577921534308,39.51883908889962,56.503462786831044,54.61763192309508
2026-08-04T04:00:00-04:00,4065.635,4072.97,4054.455,4055.19,4069.465,4042.72,,53.80130926453385,54.51729335673783,49.28040593485758,58.59398010602109,39.966831763694074,53.4321251303645,54.014581268567376
2026-08-04T05:00:00-04:00,4055.16,4055.505,4046.255,4049.93,4069.465,4042.72,,47.98334378989817,53.292366551510604,49.111583861243425,58.43087526808216,39.79229245440469,48.141036338450135,52.92449049315943
2026-08-04T06:00:00-04:00,4049.935,4060.84,4045.62,4053.99,4069.465,4042.72,,47.722006093963614,53.1713607734237,48.887080369437115,57.94682381225125,39.827336926622976,47.89155411261275,52.835996426631695
2026-08-04T07:00:00-04:00,4053.995,4084.345,4052.44,4074.995,4069.465,4042.72,4065.4255049999997,55.332765975867304,53.81043157373244,49.26890798376211,58.95381992228553,39.58399604523869,54.9460140141283,53.46075296787592
2026-08-04T08:00:00-04:00,4075.055,4084.56,4061.115,4070.945,4069.465,4042.72,,59.960225353346985,54.21963810643596,49.57189808054921,59.57307077890991,39.57072538218851,59.2728791985977,53.87271225843382
2026-08-04T09:00:00-04:00,4070.925,4093.88,4061.23,4083.955,4069.465,4042.72,,61.45108592245667,55.339414156810676,49.96673152862839,60.75661882390884,39.176844233347936,60.727429554488694,54.9600023517014
2026-08-04T10:00:00-04:00,4083.995,4092.075,4074.55,4083.64,4069.465,4042.72,,64.28887841334435,56.24333293273532,50.3191821856712,61.775935331422,38.86242903992041,63.41706136764887,55.84802613866749
2026-08-04T11:00:00-04:00,4083.645,4088.885,4074.735,4087.35,4069.465,4045.62,,64.98165563784346,58.53379883489914,50.73661543536824,62.94828846165251,38.52494240908398,64.07809456014837,58.001707903068215
