time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Slow
2026-09-23T21:57:30-04:00,84189.61,84189.61,84172.13,84172.13,84189.91,84125.16,,60.299969233241455,62.855808447532205
2026-09-23T21:57:45-04:00,84172.14,84173.47,84166.08,84168.04,84189.91,84125.16,,54.99089339381375,61.90275527282633
2026-09-23T21:58:00-04:00,84168.05,84168.05,84128.96,84141.1,84189.91,84125.16,,48.93698867662815,58.92686908773637
2026-09-23T21:58:15-04:00,84141.11,84141.11,84100,84102.86,84189.91,84125.16,84129.16433098304,38.88079341355852,54.54369623267352
2026-09-23T21:58:30-04:00,84100,84113.2,84100,84113.2,84189.91,84125.16,84129.16433098304,35.984807348815146,50.732766113002526
2026-09-23T21:58:45-04:00,84116.73,84116.73,84115.55,84116.7,84189.91,84125.16,84129.16433098304,38.693459284577216,47.11658920822102
2026-09-23T21:59:00-04:00,84116.71,84116.92,84108.3,84108.3,84189.91,84125.16,84129.16433098304,38.3174074616989,43.19893045244563
2026-09-23T21:59:15-04:00,84108.31,84108.31,84108.13,84108.14,84189.91,84125.16,84129.16433098304,37.24175879537446,40.52852908311617
2026-09-23T21:59:30-04:00,84110.17,84111.44,84107.22,84107.23,84189.91,84125.16,84128.70903762883,37.09693989918371,38.086372311122766
2026-09-23T21:59:45-04:00,84107.22,84107.23,84103.01,84103.51,84189.91,84100,84124.02753494105,36.444317340534994,36.95919441566098
2026-09-23T22:00:00-04:00,84107.54,84111.44,84083.01,84083.02,84189.91,84100,84105.93035387385,33.31324202537489,36.49564334307029
2026-09-23T22:00:15-04:00,84081.25,84081.27,84081.25,84081.25,84189.91,84100,84102.76411431142,30.506146340667943,35.39386269904749
2026-09-23T22:00:30-04:00,84081.26,84081.66,84080.91,84081.66,84189.91,84100,84101.7391775749,30.417133933814416,34.13097895713807
2026-09-23T22:00:45-04:00,84094.04,84111.44,84094.03,84111.44,84189.91,84100,,37.67212336780957,35.209495815079116
2026-09-23T22:01:00-04:00,84104.31,84104.31,84001,84001,84189.91,84100,,34.710462736127454,33.40775151163893
2026-09-23T22:01:15-04:00,84010.24,84038.41,84010.24,84025.88,84189.91,84100,,28.32560454720284,32.70340000022744
2026-09-23T22:01:30-04:00,84040.44,84056.63,84040.44,84046.92,84189.91,84100,,34.84171193764453,32.94986425367023
2026-09-23T22:01:45-04:00,84053.12,84091.09,84053.11,84091.08,84189.91,84100,,42.53627339444253,35.338551819961054
2026-09-23T22:02:00-04:00,84099.68,84100,84096.07,84100,84111.44,84100,,48.29924082971591,38.033605536255365
2026-09-23T22:02:15-04:00,84098.01,84098.01,84091.43,84092.63,84111.44,84001,,48.46549731919201,40.49522707292608
2026-09-23T22:02:30-04:00,84092.64,84094.13,84092.63,84094.1,84111.44,84001,,47.92292491474569,40.96240597823711
2026-09-23T22:02:45-04:00,84100,84124.34,84100,84111.85,84111.44,84001,,49.98817564804097,44.86028790490138
2026-09-23T22:03:00-04:00,84101.01,84101.02,84077.45,84077.45,84111.44,84001,,48.446272699881604,46.71116830757391
2026-09-23T22:03:15-04:00,84070.92,84070.92,84050,84050,84111.44,84001,,42.69233533606469,47.10332316159285
2026-09-23T22:03:30-04:00,84049.19,84049.19,84045.25,84048.06,84111.44,84001,,40.23008546006761,46.05225746918107
2026-09-23T22:03:45-04:00,84045.25,84045.26,84041.04,84041.04,84111.44,84001,,39.48711023358239,44.58557156269756
2026-09-23T22:04:00-04:00,84035.26,84035.26,84012.5,84012.87,84124.34,84001,,36.715780594693456,42.695195547895764
2026-09-23T22:04:15-04:00,84030.25,84037.42,84030.25,84036.38,84124.34,84001,,37.532677679746605,41.61692949555496
2026-09-23T22:04:30-04:00,84032.8,84032.81,84012.33,84012.35,84124.34,84001,,38.67617491225125,39.46319533767013
2026-09-23T22:04:45-04:00,84012.34,84022.49,84012.34,84019.53,84124.34,84001,,37.72334886194187,38.553236970429325
2026-09-23T22:05:00-04:00,84012.35,84012.35,83996.59,83996.59,84124.34,84001,,36.89520914602564,37.80687356908754
2026-09-23T22:05:15-04:00,83993.35,83993.35,83975.13,83978.2,84124.34,84001,,33.897635804933,36.74396564039086
2026-09-23T22:05:30-04:00,83974.2,83991.81,83971.42,83991.81,84124.34,84001,,34.45921215164273,36.37033125996192
2026-09-23T22:05:45-04:00,83989.31,83989.31,83982.78,83982.78,84124.34,84001,,35.60853256552214,36.427609060627624
2026-09-23T22:06:00-04:00,83978.58,83978.58,83965.09,83965.09,84124.34,84001,,33.658335187935876,35.26337626230171
2026-09-23T22:06:15-04:00,83965.1,83965.1,83956.71,83956.72,84124.34,84001,,31.804462584737845,34.46426268133808
2026-09-23T22:06:30-04:00,83956.71,83956.72,83955,83955,84124.34,84001,,31.101513248609113,33.37142322992092
2026-09-23T22:06:45-04:00,83953.26,83979.03,83947.67,83978.41,84124.34,84001,,34.54647955377854,33.79319708355319
2026-09-23T22:07:00-04:00,83978.85,83982.7,83973.66,83973.67,84124.34,84001,,37.69412964182168,34.45613575474626
2026-09-23T22:07:15-04:00,83973.66,83973.66,83954.32,83969.44,84124.34,84001,,36.88732921551012,34.48694481608673
2026-09-23T22:07:30-04:00,83967.23,83967.23,83953.67,83953.68,84124.34,84001,,35.098133925299905,34.310307571825625
2026-09-23T22:07:45-04:00,83953.68,83953.68,83834.3,83834.3,84124.34,84001,,27.203565286034323,32.64272484411486
2026-09-23T22:08:00-04:00,83862.02,83900,83862.02,83870.19,84124.34,84001,,25.1088209966514,32.39726711808664
2026-09-23T22:08:15-04:00,83870.18,83870.18,83804.97,83807.08,84124.34,84001,,26.945204461479204,31.455208047792024
2026-09-23T22:08:30-04:00,83804.47,83842.02,83804.47,83842.02,84124.34,84001,,27.930250029092672,30.50691582531925
2026-09-23T22:08:45-04:00,83836.39,83836.39,83817.02,83818.99,84124.34,84001,,30.493856336099935,29.397987103300096
2026-09-23T22:09:00-04:00,83818.98,83860.69,83818.98,83828.35,84124.34,84001,,30.448771964158706,28.66732803921884
2026-09-23T22:09:15-04:00,83828.36,83828.36,83804.97,83804.97,84124.34,84001,,30.33836040912536,28.03805181296451
2026-09-23T22:09:30-04:00,83804.97,83813.42,83792.42,83799.48,84124.34,84001,,29.04753203230592,29.194175681010726
2026-09-23T22:09:45-04:00,83799.47,83813.42,83794.1,83813.42,84124.34,84001,,30.350289072984136,29.535614120488145
2026-09-23T22:10:00-04:00,83820.46,83820.46,83795.74,83795.75,84124.34,84001,,31.003677573329615,30.353739427253696
2026-09-23T22:10:15-04:00,83795.24,83795.25,83794.1,83794.11,84124.34,84001,,30.02741666534823,30.13480458798973
2026-09-23T22:10:30-04:00,83817.83,83817.83,83813.46,83813.49,84124.34,84001,,32.25937329923171,30.858172845291353
2026-09-23T22:10:45-04:00,83809.29,83809.3,83803.33,83803.33,84124.34,83792.42,,33.953050965524724,31.1360271598086
2026-09-23T22:11:00-04:00,83795.4,83795.41,83794.1,83794.11,84124.34,83792.42,,32.76490593828787,31.551471567909207
2026-09-23T22:11:15-04:00,83794.1,83794.11,83770,83770,84124.34,83792.42,,30.793152863966835,31.634775968854573
2026-09-23T22:11:30-04:00,83770.01,83770.01,83764.7,83764.71,84124.34,83792.42,,29.090508524511808,31.191534268345684
2026-09-23T22:11:45-04:00,83764.71,83764.71,83764.7,83764.71,84124.34,83792.42,,28.793498888740093,31.003296344686134
2026-09-23T22:12:00-04:00,83764.8,83805.56,83764.72,83804.37,84124.34,83792.42,,34.11552979604529,32.35956659140198
2026-09-23T22:12:15-04:00,83810.36,83824.21,83810.36,83824.2,84124.34,83792.42,,41.693331675084195,33.69871302350113
2026-09-23T22:12:30-04:00,83842.01,83875,83842.01,83875,84124.34,83792.42,,48.726887949112566,36.58066287242708
2026-09-23T22:12:45-04:00,83884.69,83900,83884.69,83899.99,84124.34,83792.42,,55.43037262397401,40.17456064798289
2026-09-23T22:13:00-04:00,83900,83919.3,83900,83913.02,84124.34,83764.7,,58.303736699605054,44.440829682609426
2026-09-23T22:13:15-04:00,83913.01,83967.63,83913.01,83967.63,84124.34,83764.7,,62.65566185754193,49.764604457420056
2026-09-23T22:13:30-04:00,83967.62,83967.62,83961.47,83962.19,84124.34,83764.7,,65.47829616548205,54.92220033310713
2026-09-23T22:13:45-04:00,83951.47,83951.48,83929.16,83939.08,84124.34,83764.7,,62.47750797623496,57.86802679461711
2026-09-23T22:14:00-04:00,83939.09,83939.09,83912.65,83913.08,84124.34,83764.7,,57.570541986591394,59.4585461363949
2026-09-23T22:14:15-04:00,83911.93,83922.61,83893.57,83922.6,84124.34,83764.7,,55.793204648468716,59.88697442300458
2026-09-23T22:14:30-04:00,83922.61,83939.11,83922.6,83935.55,83967.63,83764.7,,57.46689395106252,60.0404093727059
2026-09-23T22:14:45-04:00,83932.78,83950,83930.97,83950,83967.63,83764.7,,59.480422938605614,60.22317049129047
2026-09-23T22:15:00-04:00,83949.99,83989.41,83949.99,83989.41,83967.63,83764.7,,63.081192346077614,60.16198951228752
2026-09-23T22:15:15-04:00,83994.27,84076.59,83994.27,84064.93,83967.63,83764.7,,69.24977999193307,61.300737298847885
2026-09-23T22:15:30-04:00,84069.99,84076.71,84050.46,84050.46,83967.63,83893.57,,71.35091498715414,62.69724865826443
