time,open,high,low,close,Volume
2025-03-11T12:30:00-04:00,5568.4,5576.56,5528.88,5530.06,319555750
2025-03-11T13:30:00-04:00,5529.86,5600.62,5528.41,5592.7,384730940
2025-03-11T14:30:00-04:00,5592.66,5636.3,5582.69,5604.3,508354220
2025-03-11T15:30:00-04:00,5604.46,5610.57,5569.6,5572.08,1031624400
2025-03-12T09:30:00-04:00,5625.91,5642.19,5589.35,5599.37,776991040
2025-03-12T10:30:00-04:00,5599.23,5600.64,5546.09,5577.43,436689650
2025-03-12T11:30:00-04:00,5577.51,5616.56,5574.97,5610.99,337337540
2025-03-12T12:30:00-04:00,5611.13,5622.71,5596.01,5622.47,294468950
2025-03-12T13:30:00-04:00,5622.51,5625.96,5586.67,5610.16,299666470
2025-03-12T14:30:00-04:00,5610.31,5626.9,5598.05,5605,337832200
2025-03-12T15:30:00-04:00,5605.11,5610.93,5590.93,5599.29,882232650
2025-03-13T09:30:00-04:00,5591.5,5597.78,5551.7,5579.21,717659910
2025-03-13T10:30:00-04:00,5579.22,5590.12,5549.38,5550.9,366920820
2025-03-13T11:30:00-04:00,5550.68,5556.58,5530.06,5533.49,355530240
2025-03-13T12:30:00-04:00,5533.6,5552.22,5511.4,5519.15,309656440
2025-03-13T13:30:00-04:00,5517.48,5538.67,5504.65,5537.26,306648810
2025-03-13T14:30:00-04:00,5537.36,5553.09,5518.23,5522.24,334532230
2025-03-13T15:30:00-04:00,5522.89,5527.6,5509.26,5521.53,898599950
2025-03-14T09:30:00-04:00,5567.3,5603.93,5566.26,5576.01,603315970
2025-03-14T10:30:00-04:00,5576,5621.5,5575.7,5617.38,354567390
2025-03-14T11:30:00-04:00,5617.39,5630.92,5607.82,5609.38,297109230
2025-03-14T12:30:00-04:00,5609.29,5634.06,5607.71,5621.46,258289630
2025-03-14T13:30:00-04:00,5621.46,5625.83,5609.69,5613.73,231099520
2025-03-14T14:30:00-04:00,5613.84,5634.01,5613.84,5625.23,295632410
2025-03-14T15:30:00-04:00,5625.26,5645.27,5621.28,5638.93,896686150
2025-03-17T09:30:00-04:00,5632.95,5669.3,5631.12,5652.41,581105750
2025-03-17T10:30:00-04:00,5652.51,5662.81,5641.75,5648.54,345376940
2025-03-17T11:30:00-04:00,5648.55,5658.64,5636,5644.91,253423630
2025-03-17T12:30:00-04:00,5644.97,5666.22,5641.83,5664.17,226818340
2025-03-17T13:30:00-04:00,5664.38,5695.64,5663.11,5693.61,269022460
2025-03-17T14:30:00-04:00,5693.64,5703.52,5691.04,5696.91,297596380
2025-03-17T15:30:00-04:00,5696.87,5699.24,5674.77,5675.11,892914100
2025-03-18T09:30:00-04:00,5654.53,5654.53,5608.15,5619.18,563017730
2025-03-18T10:30:00-04:00,5618.95,5626.45,5599.87,5606.35,345391420
2025-03-18T11:30:00-04:00,5606.61,5621.78,5597.76,5621.6,253882580
2025-03-18T12:30:00-04:00,5622.03,5623.26,5599.99,5611.29,262956550
2025-03-18T13:30:00-04:00,5611.42,5621.56,5603.9,5611.47,258449330
