time,open,high,low,close,Volume
1970-07-01,72.720001,84.989998,70.690002,84.300003,749720000
1970-10-01,84.300003,92.989998,82.230003,92.150002,826900000
1971-01-01,92.150002,102.029999,90.639999,100.309998,1109560000
1971-04-01,100.309998,105.599998,96.919998,98.699997,1012530000
1971-07-01,99.160004,102.25,92.809998,98.339996,838480000
1971-10-01,98.339996,102.209999,89.339996,102.089996,934170000
1972-01-03,102.089996,109.75,100.870003,107.199997,1159400000
1972-04-03,107.199997,111.480003,103.830002,107.139999,1018350000
1972-07-03,107.139999,113.449997,104.43,110.550003,892020000
1972-10-02,110.550003,119.790001,106.269997,118.050003,1067600000
1973-01-01,118.059998,121.739998,107.410004,111.519997,1055340000
1973-04-02,111.519997,113.650002,101.360001,104.260002,883950000
1973-07-02,104.099998,111.040001,99.739998,108.43,911310000
1973-10-01,108.43,112.82,91.050003,97.550003,1207180000
1974-01-01,97.550003,101.050003,89.529999,93.980003,929560000
1974-04-01,93.980003,95.419998,85.129997,86,774760000
1974-07-01,86,86.889999,62.52,63.540001,834240000
1974-10-01,63.540001,77.410004,60.959999,68.559998,979040000
1975-01-01,68.650002,87.080002,68.650002,83.360001,1309800000
1975-04-01,83.360001,95.849998,79.660004,95.190002,1355840000
1975-07-01,95.190002,96.580002,81.57,83.870003,998270000
1975-10-01,83.870003,92.330002,82.57,90.190002,1033320000
1976-01-01,90.190002,104.389999,89.809998,102.769997,1761560000
1976-04-01,102.769997,105.07,97.970001,104.279999,1165400000
1976-07-01,104.279999,108.720001,100.43,105.239998,1155190000
1976-10-01,105.239998,107.82,98.18,107.459999,1276960000
1977-01-03,107.459999,107.970001,97.800003,98.419998,1334750000
1977-04-01,98.419998,102.07,95.519997,100.480003,1314030000
1977-07-01,100.480003,102.57,94.440002,96.529999,1269800000
1977-10-03,96.529999,97.269997,90.010002,95.099998,1359120000
1978-01-02,95.099998,95.150002,86.449997,89.209999,1294320000
1978-04-03,89.199997,101.839996,88.07,95.529999,2137640000
1978-07-03,95.529999,108.050003,93.589996,102.540001,2078730000
1978-10-02,102.540001,106.230003,91.650002,96.110001,1689390000
1979-01-01,96.110001,103.309998,95.220001,101.589996,1741240000
1979-04-02,101.559998,103.949997,97.489998,102.910004,1980100000
1979-07-02,102.910004,111.580002,100.349998,109.32,2219730000
1979-10-01,109.190002,112.160004,99.059998,107.940002,2221790000
1980-01-01,106.5,120.22,94.23,102.09,2991220000
1980-04-01,102.1,118.02,98.95,114.24,2268720000
1980-07-01,114.64,132.17,113.54,125.48,3045140000
1980-10-01,126.55,141.96,124.66,135.76,3045550000
1981-01-01,136.01,140.32,124.66,136,2946360000
1981-04-01,136.39,137.72,128.77,131.21,3129870000
1981-07-01,130.16,135.49,110.19,116.18,2833660000
1981-10-01,116.58,127.32,115,122.55,2944950000
1982-01-01,122.64,123.72,104.46,111.96,3209220000
1982-04-01,113.16,120.6,107.17,109.61,3273480000
1982-07-01,109.52,126.43,102.2,120.42,4366000000
1982-10-01,120.4,144.36,120.15,140.64,5607680000
1983-01-03,140.65,155.02,138.08,152.96,5374970000
1983-04-01,153.85,171.6,150.17,168.11,5713860000
1983-07-01,168.12,171.4,158.5,166.07,5036410000
1983-10-03,166.07,172.65,161.58,164.93,5458090000
1984-01-02,168.3,170.95,152.13,159.18,6003390000
1984-04-02,159.19,162.11,148.53,153.18,5469950000
1984-07-02,153.21,170.1,147.26,166.1,5957780000
1984-10-01,166.07,171.8,160.02,167.24,5648510000
1985-01-01,167.2,183.95,163.36,180.66,7021420000
1985-04-01,180.66,191.85,177.86,191.85,6449220000
1985-07-01,191.82,196.07,179.45,182.08,6246430000
1985-10-01,182.06,213.75,181.16,211.28,7792990000
1986-01-01,212.3,243.8,202.6,238.9,8992710000
1986-04-01,238.88,251.81,226.3,250.84,8570240000
1986-07-01,250.67,255.2,228.08,231.32,8898100000
1986-10-01,231.32,254.87,231.32,242.16,9218440000
1987-01-01,242.17,302.72,242.17,291.7,11491280000
1987-04-01,291.7,310.25,275.68,304,10944400000
1987-07-01,304,337.89,302.54,321.83,11752000000
1987-10-01,321.87,328.93,216.47,247.09,13610780000
1988-01-01,247.1,272.64,240.17,258.89,11240910000
