time,open,high,low,close,Swing High,Swing Low,Trail,Fast,Signal,Base line,Band A,Band B,Fast,Slow
2026-09-22T19:30:00-04:00,4363.755,4364.59,4363.02,4363.39,4365.455,4357.45,4361.119514999999,54.53866752253712,55.28185214400712,56.59083602598227,67.3809526579098,45.800719394054745,54.83019828708565,55.56416038150159
2026-09-22T19:35:00-04:00,4363.395,4364.49,4360.77,4363.485,4365.455,4357.45,,53.98951465292069,54.7383575316848,55.863050660358745,64.64743288751174,47.07866843320575,54.32345119169577,55.05292122327226
2026-09-22T19:40:00-04:00,4363.47,4364.83,4362.99,4363.865,4365.6,4360.495,,54.82776869167624,54.71797812296387,55.40151706153381,63.050273966651346,47.75276015641627,55.07856275494891,55.01356580910573
2026-09-22T19:45:00-04:00,4363.875,4364.02,4359.71,4359.96,4365.6,4360.495,4364.825465,48.64285415030031,53.68649871728705,54.77821622946203,62.98552811466351,46.570904344260555,49.32778845564769,54.02350470859725
2026-09-22T19:50:00-04:00,4360.06,4364.065,4358.445,4363.84,4365.6,4360.495,4364.825465,47.89998087992191,52.807321488440195,54.60992988232243,62.69902259936104,46.52083716528383,48.56864896055241,53.18829396367534
2026-09-22T19:55:00-04:00,4363.8,4365.735,4362.2,4364.035,4365.6,4360.495,,54.27845068942681,52.72448711628785,54.49344379696405,62.50798723022271,46.47890036370539,54.410245534298305,53.08658473795914
2026-09-22T20:00:00-04:00,4364.01,4369.56,4362.725,4367.3,4365.6,4360.495,,58.409204185622116,53.728781675827896,54.79975253110873,63.053604599611134,46.545900462606326,58.26608353835002,54.00055203992046
2026-09-22T20:05:00-04:00,4367.29,4367.315,4361.865,4363.215,4365.6,4360.495,,56.4404262479858,53.26784675213033,54.76592382750529,63.05840837625742,46.47343927875316,56.40992734896284,53.53793589849549
2026-09-22T20:10:00-04:00,4363.09,4366.415,4362.45,4366.025,4365.6,4360.495,,53.62939009513801,53.625888945032834,54.84288121141616,63.14860632790305,46.53715609492927,53.780048234705525,53.84529405220895
2026-09-22T20:15:00-04:00,4365.925,4366.61,4363.25,4363.87,4365.6,4358.445,,54.03882276356695,53.04243362981339,54.824529972816876,63.148188601180216,46.500871344453536,54.149533259577595,53.27249889981797
2026-09-22T20:20:00-04:00,4363.82,4364.07,4360.14,4360.885,4365.6,4358.445,,48.287774048050466,53.52443748724716,54.68557385622387,63.31992083297759,46.05122687947015,48.700648759980886,53.66611128201845
