tf,sl_mode,sl_value,tp_r,barsN,buf_atr,trail,cost_preset,arm_mode,levels,n_trades,n_long,n_short,win_rate,gross_pnl,total_cost,net_pnl,cost_to_gross_ratio,profit_factor_net,expectancy_R,max_drawdown_net,avg_bars_held,exit_tp,exit_sl,exit_trail,exit_end,same_bar_exit_share,avg_net_per_trade
15,pct,0.1,1.0,3,0.5,off,none,latch,pivot,88,52,36,0.75,3587.5409600000276,0.0,3587.5409600000276,0.0,3.041953663178991,0.5000000000000037,243.79847000000882,0.3522727272727273,0.75,0.25,0.0,0.0,0.6931818181818182,40.76751090909122
15,pct,0.1,1.0,3,0.5,off,none,latch,don5,98,58,40,0.7040816326530612,3279.6625700000004,0.0,3279.6625700000004,0.0,2.4085964084758174,0.4081632653061222,406.65550000000803,0.4897959183673469,0.7040816326530612,0.29591836734693877,0.0,0.0,0.6632653061224489,33.46594459183674
15,pct,0.1,1.0,3,0.5,off,none,latch,don10,95,57,38,0.7368421052631579,3699.151590000067,0.0,3699.151590000067,0.0,2.8381250844986843,0.4736842105263245,172.83876999998756,0.3473684210526316,0.7368421052631579,0.2631578947368421,0.0,0.0,0.7157894736842105,38.938437789474385
15,pct,0.1,1.0,3,0.5,off,none,latch,don20,69,48,21,0.7536231884057971,2873.47778999999,0.0,2873.47778999999,0.0,3.1019683287872453,0.5072463768115927,153.12899999998626,0.2028985507246377,0.7536231884057971,0.2463768115942029,0.0,0.0,0.8260869565217391,41.644605652173766
15,pct,0.1,1.0,3,0.5,off,none,latch,don50,46,34,12,0.782608695652174,2175.1798299999937,0.0,2175.1798299999937,0.0,3.7278648307869275,0.5652173913043466,150.6154600000009,0.15217391304347827,0.782608695652174,0.21739130434782608,0.0,0.0,0.8478260869565217,47.286518043478125
15,pct,0.1,1.0,3,0.5,off,none,hold,pivot,93,55,38,0.7526881720430108,3837.7587500000373,0.0,3837.7587500000373,0.0,3.082298437484101,0.5053763440860263,258.3713399999833,0.3333333333333333,0.7526881720430108,0.24731182795698925,0.0,0.0,0.7096774193548387,41.26622311827997
15,pct,0.1,1.0,3,0.5,off,none,hold,don5,140,78,62,0.6357142857142857,3126.5452799999766,0.0,3126.5452799999766,0.0,1.7588568065080108,0.27142857142856913,487.36721000001126,0.45,0.6357142857142857,0.36428571428571427,0.0,0.0,0.6714285714285714,22.33246628571412
15,pct,0.1,1.0,3,0.5,off,none,hold,don10,109,64,45,0.6972477064220184,3545.6611400000693,0.0,3545.6611400000693,0.0,2.336297707824677,0.3944954128440446,244.3365599999961,0.3761467889908257,0.6972477064220184,0.30275229357798167,0.0,0.0,0.7064220183486238,32.5290012844043
15,pct,0.1,1.0,3,0.5,off,none,hold,don20,78,52,26,0.7435897435897436,3129.751669999998,0.0,3129.751669999998,0.0,2.9392275020190137,0.487179487179487,160.74947999999858,0.24358974358974358,0.7435897435897436,0.2564102564102564,0.0,0.0,0.7948717948717948,40.12502141025638
15,pct,0.1,1.0,3,0.5,off,none,hold,don50,50,37,13,0.78,2342.9909099999786,0.0,2342.9909099999786,0.0,3.6541669268356887,0.5599999999999953,150.6154600000009,0.16,0.78,0.22,0.0,0.0,0.84,46.85981819999957
15,pct,0.1,1.0,3,0.5,off,vt_btc,latch,pivot,88,52,36,0.6931818181818182,3204.368520000018,1782.5,1421.8685200000182,0.2501118284011214,1.508132890024186,0.19240116384565223,435.35766999998305,0.375,0.6931818181818182,0.3068181818181818,0.0,0.0,0.6931818181818182,16.157596818182025
15,pct,0.1,1.0,3,0.5,off,vt_btc,latch,don5,98,58,40,0.6836734693877551,3447.805410000001,1999.5,1448.3054100000008,0.25343190816777533,1.4551637175475156,0.17969718786559374,577.2020000000048,0.47959183673469385,0.6836734693877551,0.3163265306122449,0.0,0.0,0.6632653061224489,14.77862663265307
15,pct,0.1,1.0,3,0.5,off,vt_btc,latch,don10,95,57,38,0.7157894736842105,3791.566270000025,1891.0,1900.5662700000248,0.2443283353528187,1.676115199794441,0.24073773500050882,337.7866799999756,0.3684210526315789,0.7157894736842105,0.28421052631578947,0.0,0.0,0.7157894736842105,20.005960736842365
15,pct,0.1,1.0,3,0.5,off,vt_btc,latch,don20,69,48,21,0.7101449275362319,2602.7390099999757,1379.5,1223.2390099999757,0.24600306761099977,1.5763314995657918,0.20658533290117928,629.7904999999882,0.21739130434782608,0.7101449275362319,0.2898550724637681,0.0,0.0,0.8260869565217391,17.728101594202545
15,pct,0.1,1.0,3,0.5,off,vt_btc,latch,don50,46,34,12,0.782608695652174,2271.6300300000003,868.0,1403.6300300000003,0.22856304622108303,2.3081304626629,0.3591555747565643,212.6154600000009,0.15217391304347827,0.782608695652174,0.21739130434782608,0.0,0.0,0.8478260869565217,30.51369630434783
15,pct,0.1,1.0,3,0.5,off,vt_btc,hold,pivot,93,55,38,0.6989247311827957,3454.586310000028,1875.5,1579.0863100000279,0.24843437234760618,1.5416463597543595,0.20250210436907384,435.35766999998305,0.3548387096774194,0.6989247311827957,0.3010752688172043,0.0,0.0,0.7096774193548387,16.979422688172342
15,pct,0.1,1.0,3,0.5,off,vt_btc,hold,don5,141,79,62,0.6099290780141844,3253.334870000006,3038.0,215.33487000000605,0.2699525648292263,1.0377433032672219,0.017378919841836586,847.6044200000033,0.4397163120567376,0.6099290780141844,0.3900709219858156,0.0,0.0,0.6666666666666666,1.527197659574511
15,pct,0.1,1.0,3,0.5,off,vt_btc,hold,don10,109,64,45,0.6788990825688074,3715.5603200000332,2232.0,1483.5603200000332,0.25302236518872595,1.4078071113572252,0.16124139325466652,399.2456300000049,0.3944954128440367,0.6788990825688074,0.3211009174311927,0.0,0.0,0.7064220183486238,13.610645137614984
15,pct,0.1,1.0,3,0.5,off,vt_btc,hold,don20,78,52,26,0.6923076923076923,2767.709629999983,1581.0,1186.709629999983,0.2511246568517003,1.4731726841839017,0.17407371920931677,629.7904999999882,0.2564102564102564,0.6923076923076923,0.3076923076923077,0.0,0.0,0.7948717948717948,15.214226025640809
15,pct,0.1,1.0,3,0.5,off,vt_btc,hold,don50,50,37,13,0.78,2454.925609999991,945.5,1509.4256099999911,0.22945135748798745,2.28583581240557,0.3557628684196004,212.6154600000009,0.16,0.78,0.22,0.0,0.0,0.84,30.188512199999824
15,pct,0.1,1.0,3,0.5,bar,none,latch,pivot,88,52,36,0.75,3587.5409600000276,0.0,3587.5409600000276,0.0,3.041953663178991,0.5000000000000037,243.79847000000882,0.3522727272727273,0.75,0.25,0.0,0.0,0.6931818181818182,40.76751090909122
15,pct,0.1,1.0,3,0.5,bar,none,latch,don5,98,58,40,0.7040816326530612,3279.6625700000004,0.0,3279.6625700000004,0.0,2.4085964084758174,0.4081632653061222,406.65550000000803,0.4897959183673469,0.7040816326530612,0.29591836734693877,0.0,0.0,0.6632653061224489,33.46594459183674
15,pct,0.1,1.0,3,0.5,bar,none,latch,don10,95,57,38,0.7368421052631579,3699.151590000067,0.0,3699.151590000067,0.0,2.8381250844986843,0.4736842105263245,172.83876999998756,0.3473684210526316,0.7368421052631579,0.2631578947368421,0.0,0.0,0.7157894736842105,38.938437789474385
15,pct,0.1,1.0,3,0.5,bar,none,latch,don20,69,48,21,0.7536231884057971,2873.47778999999,0.0,2873.47778999999,0.0,3.1019683287872453,0.5072463768115927,153.12899999998626,0.2028985507246377,0.7536231884057971,0.2463768115942029,0.0,0.0,0.8260869565217391,41.644605652173766
15,pct,0.1,1.0,3,0.5,bar,none,latch,don50,46,34,12,0.782608695652174,2175.1798299999937,0.0,2175.1798299999937,0.0,3.7278648307869275,0.5652173913043466,150.6154600000009,0.15217391304347827,0.782608695652174,0.21739130434782608,0.0,0.0,0.8478260869565217,47.286518043478125
15,pct,0.1,1.0,3,0.5,bar,none,hold,pivot,93,55,38,0.7526881720430108,3837.7587500000373,0.0,3837.7587500000373,0.0,3.082298437484101,0.5053763440860263,258.3713399999833,0.3333333333333333,0.7526881720430108,0.24731182795698925,0.0,0.0,0.7096774193548387,41.26622311827997
15,pct,0.1,1.0,3,0.5,bar,none,hold,don5,140,78,62,0.6357142857142857,3126.5452799999766,0.0,3126.5452799999766,0.0,1.7588568065080108,0.27142857142856913,487.36721000001126,0.45,0.6357142857142857,0.36428571428571427,0.0,0.0,0.6714285714285714,22.33246628571412
15,pct,0.1,1.0,3,0.5,bar,none,hold,don10,109,64,45,0.6972477064220184,3545.6611400000693,0.0,3545.6611400000693,0.0,2.336297707824677,0.3944954128440446,244.3365599999961,0.3761467889908257,0.6972477064220184,0.30275229357798167,0.0,0.0,0.7064220183486238,32.5290012844043
15,pct,0.1,1.0,3,0.5,bar,none,hold,don20,78,52,26,0.7435897435897436,3129.751669999998,0.0,3129.751669999998,0.0,2.9392275020190137,0.487179487179487,160.74947999999858,0.24358974358974358,0.7435897435897436,0.2564102564102564,0.0,0.0,0.7948717948717948,40.12502141025638
15,pct,0.1,1.0,3,0.5,bar,none,hold,don50,50,37,13,0.78,2342.9909099999786,0.0,2342.9909099999786,0.0,3.6541669268356887,0.5599999999999953,150.6154600000009,0.16,0.78,0.22,0.0,0.0,0.84,46.85981819999957
15,pct,0.1,1.0,3,0.5,bar,vt_btc,latch,pivot,88,52,36,0.6931818181818182,3204.368520000018,1782.5,1421.8685200000182,0.2501118284011214,1.508132890024186,0.19240116384565223,435.35766999998305,0.375,0.6931818181818182,0.3068181818181818,0.0,0.0,0.6931818181818182,16.157596818182025
15,pct,0.1,1.0,3,0.5,bar,vt_btc,latch,don5,98,58,40,0.6836734693877551,3447.805410000001,1999.5,1448.3054100000008,0.25343190816777533,1.4551637175475156,0.17969718786559374,577.2020000000048,0.47959183673469385,0.6836734693877551,0.3163265306122449,0.0,0.0,0.6632653061224489,14.77862663265307
15,pct,0.1,1.0,3,0.5,bar,vt_btc,latch,don10,95,57,38,0.7157894736842105,3791.566270000025,1891.0,1900.5662700000248,0.2443283353528187,1.676115199794441,0.24073773500050882,337.7866799999756,0.3684210526315789,0.7157894736842105,0.28421052631578947,0.0,0.0,0.7157894736842105,20.005960736842365
15,pct,0.1,1.0,3,0.5,bar,vt_btc,latch,don20,69,48,21,0.7101449275362319,2602.7390099999757,1379.5,1223.2390099999757,0.24600306761099977,1.5763314995657918,0.20658533290117928,629.7904999999882,0.21739130434782608,0.7101449275362319,0.2898550724637681,0.0,0.0,0.8260869565217391,17.728101594202545
15,pct,0.1,1.0,3,0.5,bar,vt_btc,latch,don50,46,34,12,0.782608695652174,2271.6300300000003,868.0,1403.6300300000003,0.22856304622108303,2.3081304626629,0.3591555747565643,212.6154600000009,0.15217391304347827,0.782608695652174,0.21739130434782608,0.0,0.0,0.8478260869565217,30.51369630434783
15,pct,0.1,1.0,3,0.5,bar,vt_btc,hold,pivot,93,55,38,0.6989247311827957,3454.586310000028,1875.5,1579.0863100000279,0.24843437234760618,1.5416463597543595,0.20250210436907384,435.35766999998305,0.3548387096774194,0.6989247311827957,0.3010752688172043,0.0,0.0,0.7096774193548387,16.979422688172342
15,pct,0.1,1.0,3,0.5,bar,vt_btc,hold,don5,141,79,62,0.6099290780141844,3253.334870000006,3038.0,215.33487000000605,0.2699525648292263,1.0377433032672219,0.017378919841836586,847.6044200000033,0.4397163120567376,0.6099290780141844,0.3900709219858156,0.0,0.0,0.6666666666666666,1.527197659574511
15,pct,0.1,1.0,3,0.5,bar,vt_btc,hold,don10,109,64,45,0.6788990825688074,3715.5603200000332,2232.0,1483.5603200000332,0.25302236518872595,1.4078071113572252,0.16124139325466652,399.2456300000049,0.3944954128440367,0.6788990825688074,0.3211009174311927,0.0,0.0,0.7064220183486238,13.610645137614984
15,pct,0.1,1.0,3,0.5,bar,vt_btc,hold,don20,78,52,26,0.6923076923076923,2767.709629999983,1581.0,1186.709629999983,0.2511246568517003,1.4731726841839017,0.17407371920931677,629.7904999999882,0.2564102564102564,0.6923076923076923,0.3076923076923077,0.0,0.0,0.7948717948717948,15.214226025640809
15,pct,0.1,1.0,3,0.5,bar,vt_btc,hold,don50,50,37,13,0.78,2454.925609999991,945.5,1509.4256099999911,0.22945135748798745,2.28583581240557,0.3557628684196004,212.6154600000009,0.16,0.78,0.22,0.0,0.0,0.84,30.188512199999824
15,pct,0.1,1.0,3,0.5,tick,none,latch,pivot,88,52,36,0.75,3587.5409600000276,0.0,3587.5409600000276,0.0,3.041953663178991,0.5000000000000037,243.79847000000882,0.3522727272727273,0.75,0.25,0.0,0.0,0.6931818181818182,40.76751090909122
15,pct,0.1,1.0,3,0.5,tick,none,latch,don5,98,58,40,0.7040816326530612,3279.6625700000004,0.0,3279.6625700000004,0.0,2.4085964084758174,0.4081632653061222,406.65550000000803,0.4897959183673469,0.7040816326530612,0.29591836734693877,0.0,0.0,0.6632653061224489,33.46594459183674
15,pct,0.1,1.0,3,0.5,tick,none,latch,don10,95,57,38,0.7368421052631579,3699.151590000067,0.0,3699.151590000067,0.0,2.8381250844986843,0.4736842105263245,172.83876999998756,0.3473684210526316,0.7368421052631579,0.2631578947368421,0.0,0.0,0.7157894736842105,38.938437789474385
15,pct,0.1,1.0,3,0.5,tick,none,latch,don20,69,48,21,0.7536231884057971,2873.47778999999,0.0,2873.47778999999,0.0,3.1019683287872453,0.5072463768115927,153.12899999998626,0.2028985507246377,0.7536231884057971,0.2463768115942029,0.0,0.0,0.8260869565217391,41.644605652173766
15,pct,0.1,1.0,3,0.5,tick,none,latch,don50,46,34,12,0.782608695652174,2175.1798299999937,0.0,2175.1798299999937,0.0,3.7278648307869275,0.5652173913043466,150.6154600000009,0.15217391304347827,0.782608695652174,0.21739130434782608,0.0,0.0,0.8478260869565217,47.286518043478125
15,pct,0.1,1.0,3,0.5,tick,none,hold,pivot,93,55,38,0.7526881720430108,3837.7587500000373,0.0,3837.7587500000373,0.0,3.082298437484101,0.5053763440860263,258.3713399999833,0.3333333333333333,0.7526881720430108,0.24731182795698925,0.0,0.0,0.7096774193548387,41.26622311827997
