tf,sl_mode,sl_value,tp_r,barsN,buf_atr,trail,cost_preset,arm_mode,levels,n_trades,n_long,n_short,win_rate,gross_pnl,total_cost,net_pnl,cost_to_gross_ratio,profit_factor_net,expectancy_R,max_drawdown_net,avg_bars_held,exit_tp,exit_sl,exit_trail,exit_end,same_bar_exit_share,avg_net_per_trade
xau15,pct,0.1,1.0,3,0.5,off,gold_none,latch,pivot,179,87,92,0.5754189944134078,105.13438500000211,0.0,105.13438500000211,0.0,1.3084209443204395,0.13457540694465714,36.15717500000028,0.6759776536312849,0.5754189944134078,0.4245810055865922,0.0,0.0,0.4860335195530726,0.5873429329609057
xau15,pct,0.1,1.0,3,0.5,off,gold_none,latch,pivot+don20,259,127,132,0.5675675675675675,140.40956500000266,0.0,140.40956500000266,0.0,1.2821773511750578,0.12389574456792957,31.067154999997,0.6563706563706564,0.5675675675675675,0.43243243243243246,0.0,0.0,0.5212355212355212,0.5421218725868828
xau15,pct,0.1,1.0,3,0.5,off,gold_raw,latch,pivot,179,87,92,0.5698324022346368,107.8025299999963,42.739999999999995,65.06252999999637,0.05434073927003111,1.1791231053584796,0.08327091074262621,44.049285000000964,0.6815642458100558,0.5698324022346368,0.4301675977653631,0.0,0.0,0.4860335195530726,0.36347782122903
xau15,pct,0.1,1.0,3,0.5,off,gold_raw,latch,pivot+don20,259,127,132,0.5598455598455598,138.21595999999408,62.16499999999999,76.0509599999942,0.054772320718515864,1.1424928945564283,0.06705130604787922,38.156654999998864,0.6640926640926641,0.5598455598455598,0.44015444015444016,0.0,0.0,0.5212355212355212,0.2936330501930278
xau15,pct,0.1,1.0,3,0.5,off,gold_std,latch,pivot,179,87,92,0.5642458100558659,105.96617499998047,51.39999999995325,54.566175000027215,0.06540214170504376,1.1470111147466902,0.06972174473957515,44.94928499999514,0.6759776536312849,0.5642458100558659,0.43575418994413406,0.0,0.0,0.4860335195530726,0.304838966480599
xau15,pct,0.1,1.0,3,0.5,off,gold_std,latch,pivot+don20,259,127,132,0.555984555984556,138.78020499997274,74.79999999993197,63.98020500004077,0.06594902402293465,1.1176724111176242,0.056291937562109005,38.679704999987734,0.6602316602316602,0.555984555984556,0.444015444015444,0.0,0.0,0.5212355212355212,0.24702781853297595
xau15,pct,0.1,1.0,3,0.5,bar,gold_none,latch,pivot,179,87,92,0.5754189944134078,105.13438500000211,0.0,105.13438500000211,0.0,1.3084209443204395,0.13457540694465714,36.15717500000028,0.6759776536312849,0.5754189944134078,0.4245810055865922,0.0,0.0,0.4860335195530726,0.5873429329609057
xau15,pct,0.1,1.0,3,0.5,bar,gold_none,latch,pivot+don20,259,127,132,0.5675675675675675,140.40956500000266,0.0,140.40956500000266,0.0,1.2821773511750578,0.12389574456792957,31.067154999997,0.6563706563706564,0.5675675675675675,0.43243243243243246,0.0,0.0,0.5212355212355212,0.5421218725868828
xau15,pct,0.1,1.0,3,0.5,bar,gold_raw,latch,pivot,179,87,92,0.5698324022346368,107.8025299999963,42.739999999999995,65.06252999999637,0.05434073927003111,1.1791231053584796,0.08327091074262621,44.049285000000964,0.6815642458100558,0.5698324022346368,0.4301675977653631,0.0,0.0,0.4860335195530726,0.36347782122903
xau15,pct,0.1,1.0,3,0.5,bar,gold_raw,latch,pivot+don20,259,127,132,0.5598455598455598,138.21595999999408,62.16499999999999,76.0509599999942,0.054772320718515864,1.1424928945564283,0.06705130604787922,38.156654999998864,0.6640926640926641,0.5598455598455598,0.44015444015444016,0.0,0.0,0.5212355212355212,0.2936330501930278
xau15,pct,0.1,1.0,3,0.5,bar,gold_std,latch,pivot,179,87,92,0.5642458100558659,105.96617499998047,51.39999999995325,54.566175000027215,0.06540214170504376,1.1470111147466902,0.06972174473957515,44.94928499999514,0.6759776536312849,0.5642458100558659,0.43575418994413406,0.0,0.0,0.4860335195530726,0.304838966480599
xau15,pct,0.1,1.0,3,0.5,bar,gold_std,latch,pivot+don20,259,127,132,0.555984555984556,138.78020499997274,74.79999999993197,63.98020500004077,0.06594902402293465,1.1176724111176242,0.056291937562109005,38.679704999987734,0.6602316602316602,0.555984555984556,0.444015444015444,0.0,0.0,0.5212355212355212,0.24702781853297595
xau15,pct,0.1,1.0,3,0.5,tick,gold_none,latch,pivot,179,87,92,0.5754189944134078,105.13438500000211,0.0,105.13438500000211,0.0,1.3084209443204395,0.13457540694465714,36.15717500000028,0.6759776536312849,0.5754189944134078,0.4245810055865922,0.0,0.0,0.4860335195530726,0.5873429329609057
xau15,pct,0.1,1.0,3,0.5,tick,gold_none,latch,pivot+don20,259,127,132,0.5675675675675675,140.40956500000266,0.0,140.40956500000266,0.0,1.2821773511750578,0.12389574456792957,31.067154999997,0.6563706563706564,0.5675675675675675,0.43243243243243246,0.0,0.0,0.5212355212355212,0.5421218725868828
xau15,pct,0.1,1.0,3,0.5,tick,gold_raw,latch,pivot,179,87,92,0.5698324022346368,107.8025299999963,42.739999999999995,65.06252999999637,0.05434073927003111,1.1791231053584796,0.08327091074262621,44.049285000000964,0.6815642458100558,0.5698324022346368,0.4301675977653631,0.0,0.0,0.4860335195530726,0.36347782122903
xau15,pct,0.1,1.0,3,0.5,tick,gold_raw,latch,pivot+don20,259,127,132,0.5598455598455598,138.21595999999408,62.16499999999999,76.0509599999942,0.054772320718515864,1.1424928945564283,0.06705130604787922,38.156654999998864,0.6640926640926641,0.5598455598455598,0.44015444015444016,0.0,0.0,0.5212355212355212,0.2936330501930278
xau15,pct,0.1,1.0,3,0.5,tick,gold_std,latch,pivot,179,87,92,0.5642458100558659,105.96617499998047,51.39999999995325,54.566175000027215,0.06540214170504376,1.1470111147466902,0.06972174473957515,44.94928499999514,0.6759776536312849,0.5642458100558659,0.43575418994413406,0.0,0.0,0.4860335195530726,0.304838966480599
